"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.443744133E0,2.969281673E-1,-1.757469177E-1,5.960851908E-2
2.463627310E0,-3.561997414E-2,-5.788574219E-1,3.771111369E-3
2.483520695E0,-3.443710804E-1,-9.761009216E-1,-1.433899552E-1
2.503423977E0,-4.638037682E-1,-1.275074005E0,-1.942683905E-1
2.523326581E0,-4.596018791E-1,-1.410235405E0,-3.013308346E-1
2.543201633E0,-4.237844944E-1,-1.432536125E0,-3.148264885E-1
2.563096685E0,-4.934678078E-1,-1.478135586E0,-2.640340626E-1
2.583004393E0,-3.832309246E-1,-1.474871159E0,-1.245584488E-1
2.602875070E0,-3.768682480E-2,-1.306213856E0,1.836627722E-3
2.622774341E0,2.572016716E-1,-7.315530777E-1,3.548061848E-2
2.642683143E0,5.058956146E-1,-1.613340378E-1,1.886271089E-1
2.662570018E0,8.143606186E-1,3.146171570E-3,5.936477184E-1
2.682440695E0,9.400258064E-1,9.003257751E-2,8.197647333E-1
2.702348872E0,8.964710236E-1,1.952905655E-1,9.064376354E-1
2.722239602E0,1.172213078E0,3.949193954E-1,1.114479542E0
2.742146060E0,1.486934185E0,6.577558517E-1,1.140779257E0
2.762021633E0,1.552065372E0,7.349996567E-1,1.024333596E0
2.781882987E0,1.350599289E0,6.297359467E-1,1.003733873E0
2.801780799E0,1.012661457E0,4.077720642E-1,8.488682508E-1
2.821695331E0,8.984470367E-1,6.800556183E-2,6.057233810E-1
2.841579289E0,8.107762337E-1,-2.300739288E-1,4.822276533E-1
2.861454966E0,6.245579720E-1,-5.090351105E-1,2.655402720E-1
2.881361164E0,3.461737633E-1,-7.292513847E-1,1.947998069E-2
2.901269497E0,8.047342300E-2,-7.789545059E-1,2.936646342E-3
2.921159497E0,-5.418968201E-2,-9.137897491E-1,-4.405371472E-2
2.941052831E0,-1.287188530E-1,-1.016001701E0,-9.169784188E-2
2.960934393E0,-2.033305168E-1,-1.039015293E0,-9.206975251E-2
2.980825070E0,-2.835850716E-1,-9.944949150E-1,-2.601576596E-2
3.000720122E0,-3.887977600E-1,-8.872723579E-1,1.881109923E-1
3.020595695E0,-3.878502846E-1,-6.663026810E-1,1.488541961E-1
3.040482779E0,-2.534785271E-1,-2.682962418E-1,2.249618620E-1
3.060390227E0,-2.112007141E-1,2.290420532E-1,3.458449543E-1
3.080277258E0,-1.184773445E-1,7.696733475E-1,3.123807907E-1
3.100180018E0,-1.025056839E-2,1.180261612E0,4.817936420E-1
3.120073404E0,2.409620285E-1,1.453458786E0,7.487052679E-1
3.139936008E0,5.429983139E-1,1.750086784E0,8.350464106E-1
3.159814549E0,7.047753334E-1,1.869617462E0,8.979262114E-1
3.179718091E0,7.458643913E-1,1.994548798E0,7.821596861E-1
3.199624810E0,7.148356438E-1,2.034167290E0,5.904762149E-1
3.219500070E0,4.774284363E-1,1.829415321E0,6.813393235E-1
3.239391372E0,1.305036545E-1,1.413899422E0,6.236081123E-1
3.259302154E0,-5.265808105E-2,9.688482285E-1,3.362388611E-1
3.279169706E0,-1.818919182E-1,5.392608643E-1,9.854625165E-2
3.299089497E0,-3.135528564E-1,9.262847900E-2,3.118807077E-2
3.318947154E0,-4.959290028E-1,-4.089031219E-1,-1.019528806E-1
3.338859185E0,-7.708811760E-1,-9.040813446E-1,-2.435565889E-1
3.358735956E0,-9.427855015E-1,-1.413212299E0,-3.937259316E-1
3.378649497E0,-9.663801193E-1,-1.776051998E0,-4.785226285E-1
3.398541164E0,-9.559137821E-1,-1.958203316E0,-4.543555975E-1
3.418397206E0,-9.027602673E-1,-1.895695686E0,-4.698384106E-1
