"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.756568352E0,-5.252930522E-2,3.044569194E-1,1.258306485E-2
3.776441320E0,5.725627393E-2,2.585853040E-1,2.536586113E-2
3.796339133E0,1.452045739E-1,1.828871965E-1,2.589847706E-2
3.816267674E0,2.145113051E-1,1.248319969E-1,1.418091450E-2
3.836121841E0,2.576532364E-1,1.211036816E-1,1.205044892E-2
3.856066424E0,2.390116602E-1,1.679739356E-1,4.027912393E-2
3.875917362E0,1.995980442E-1,1.887459755E-1,6.105116755E-2
3.895779549E0,1.617156863E-1,1.328212470E-1,6.318163127E-2
3.915700956E0,1.105845049E-1,5.991935614E-4,7.010564953E-2
3.935577518E0,6.897383928E-2,-1.091863886E-1,7.170350105E-2
3.955457674E0,4.553871229E-2,-1.001319066E-1,6.904041767E-2
3.975376372E0,4.340824485E-2,4.860125482E-3,6.957302988E-2
3.995236789E0,4.127778113E-2,1.061238423E-1,6.264901906E-2
4.015142102E0,4.074516147E-2,1.328212470E-1,5.465976894E-2
4.035076737E0,4.873441160E-2,1.050586104E-1,4.560529068E-2
4.054924758E0,6.098458916E-2,1.093195379E-1,4.400743917E-2
4.074797258E0,6.737598777E-2,1.903438270E-1,4.294220731E-2
4.094710331E0,6.844121963E-2,3.049895167E-1,5.199668556E-2
4.114583872E0,7.643046975E-2,4.121120274E-1,6.637733430E-2
4.134458560E0,7.749570161E-2,4.862123132E-1,8.668334037E-2
4.154382570E0,8.282186836E-2,5.091148019E-1,1.202381775E-1
4.174250070E0,1.052583382E-1,5.218976140E-1,1.532603949E-1
4.194158977E0,1.377479434E-1,5.304194689E-1,1.906101406E-1
4.214060331E0,1.808898896E-1,5.330825448E-1,2.262954414E-1
4.233917466E0,2.384790480E-1,5.171040297E-1,2.321542203E-1
4.253833352E0,2.981986701E-1,4.637758136E-1,2.737648785E-1
4.273711945E0,3.392101526E-1,4.430037737E-1,3.035914004E-1
4.293598768E0,4.010602236E-1,4.568518102E-1,2.630459666E-1
4.313484497E0,4.996608794E-1,4.153077304E-1,2.300237566E-1
