"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.734039417E0,-9.207953811E-1,-1.646872878E0,1.034818769E0
1.754040417E0,-8.723719120E-1,-1.836016655E0,1.078577399E0
1.774042417E0,-7.723691463E-1,-2.174541473E0,9.841445088E-1
1.794043417E0,-7.129167318E-1,-2.475150585E0,8.709657788E-1
1.814044417E0,-6.528672576E-1,-2.605993986E0,8.767123222E-1
1.834046417E0,-5.632878542E-1,-2.488383532E0,9.900284410E-1
1.854047417E0,-4.124740064E-1,-2.248999834E0,1.086149454E0
1.874049417E0,-2.626408339E-1,-2.022575378E0,1.077285409E0
1.894050417E0,-1.550691873E-1,-1.754767537E0,9.820218086E-1
1.914051417E0,-9.871670604E-2,-1.364288449E0,8.850423098E-1
1.934053417E0,-4.424232617E-2,-8.672965169E-1,8.120980263E-1
1.954054417E0,-2.788834646E-2,-3.484638333E-1,7.779849768E-1
1.974055417E0,-4.706658050E-2,3.562304378E-2,7.655960917E-1
1.994057417E0,-7.361188531E-2,2.098463476E-1,7.277415991E-1
2.014058417E0,-9.842509031E-2,2.103057504E-1,6.620118618E-1
2.034059417E0,-1.285382807E-1,1.580088139E-1,5.865789652E-1
2.054061417E0,-1.536414921E-1,1.324201673E-1,5.399757624E-1
2.074062417E0,-1.759079546E-1,1.086541936E-1,5.408543944E-1
2.094063417E0,-2.029113322E-1,1.970810443E-2,5.175758004E-1
2.114065417E0,-2.125341743E-1,-1.384342760E-1,4.562404454E-1
2.134066417E0,-2.054400295E-1,-2.777375579E-1,3.763121068E-1
2.154068417E0,-1.990798265E-1,-3.364145458E-1,3.279244900E-1
2.174069417E0,-1.977035552E-1,-3.219206929E-1,2.943414152E-1
2.194070417E0,-1.830699742E-1,-2.682332993E-1,2.515808344E-1
2.214072417E0,-1.649983674E-1,-1.979464293E-1,2.013541907E-1
2.234073417E0,-1.514383405E-1,-1.112391502E-1,1.514389962E-1
2.254074417E0,-1.439482570E-1,2.113218419E-3,1.297793984E-1
2.274076417E0,-1.308257878E-1,1.358590573E-1,1.358828992E-1
2.294077417E0,-1.338508129E-1,2.412989289E-1,1.532536745E-1
2.314078417E0,-1.515526175E-1,2.626943588E-1,1.463946849E-1
2.334080417E0,-1.861672252E-1,2.171773016E-1,1.173374802E-1
2.354081417E0,-2.061519474E-1,1.618907303E-1,7.803121954E-2
2.374083417E0,-2.072946578E-1,1.878019273E-1,5.591285601E-2
2.394084417E0,-2.255672216E-1,2.675816417E-1,7.303388417E-2
2.414085417E0,-2.353691906E-1,2.851457000E-1,9.432818741E-2
2.434087417E0,-2.363111377E-1,2.178210467E-1,8.937808126E-2
2.454088417E0,-2.431656569E-1,1.351511925E-1,7.298567891E-2
2.474089417E0,-2.504600585E-1,1.154799610E-1,5.848731473E-2
2.494091417E0,-2.756277323E-1,1.716823280E-1,5.436758325E-2
2.514092417E0,-2.648216486E-1,2.071906328E-1,4.269917309E-2
2.534094417E0,-2.302748561E-1,1.793533415E-1,2.194877155E-2
2.554095417E0,-1.938382238E-1,1.485043615E-1,4.663575441E-3
2.574096417E0,-1.719404608E-1,1.533693969E-1,-5.326049868E-3
2.594098417E0,-1.816018820E-1,2.280739397E-1,-1.759082265E-2
2.614099417E0,-1.728214175E-1,3.146669865E-1,-2.852206491E-2
2.634101417E0,-1.506440490E-1,3.567772210E-1,-2.548524924E-2
2.654101833E0,-1.338993460E-1,3.559820652E-1,-2.555751801E-2
2.674102833E0,-1.388826668E-1,3.363001645E-1,-5.359166861E-2
2.694104833E0,-1.547908038E-1,2.961958051E-1,-8.967820555E-2
2.714105833E0,-1.718331575E-1,2.561672926E-1,-1.013532728E-1
2.734106833E0,-1.917826533E-1,2.486669570E-1,-8.685141057E-2
2.754108833E0,-2.162997425E-1,2.559212744E-1,-5.765952170E-2
2.774109833E0,-2.495327592E-1,2.626421750E-1,-4.790454358E-2
2.794111833E0,-2.696699798E-1,2.698518038E-1,-3.467567638E-2
2.814112833E0,-2.799210548E-1,2.703814805E-1,-1.411938388E-2
2.834113833E0,-2.979500592E-1,2.692069113E-1,-1.506835921E-3
2.854115833E0,-3.165451586E-1,2.898817062E-1,-1.031025779E-2
2.874116833E0,-3.469462097E-1,3.312848508E-1,-3.102028975E-3
2.894118833E0,-3.718741834E-1,3.719933927E-1,1.909009181E-2
2.914119833E0,-3.936055899E-1,4.248164296E-1,5.684098974E-2
2.934120833E0,-4.240798354E-1,4.875513613E-1,1.049755812E-1
2.954122833E0,-4.577477872E-1,5.243492126E-1,1.429313719E-1
2.974123833E0,-5.148405433E-1,5.278928280E-1,1.603470445E-1
2.994125833E0,-5.691425204E-1,5.290760994E-1,1.674163640E-1
3.014126833E0,-5.991611481E-1,5.198135972E-1,1.697856635E-1
3.034127833E0,-5.979321003E-1,4.865880907E-1,1.497201025E-1
3.054129833E0,-6.047791243E-1,4.404071271E-1,8.713471889E-2
3.074130833E0,-6.089946032E-1,4.028255939E-1,-1.248359773E-2
3.094132833E0,-5.897593498E-1,4.352252483E-1,-1.249919534E-1
3.114133833E0,-5.268419981E-1,6.092512608E-1,-2.350638807E-1
3.134134833E0,-4.358715713E-1,9.050212502E-1,-3.426673412E-1
3.154136833E0,-3.010956049E-1,1.272369862E0,-4.546056986E-1
3.174137833E0,-5.452867597E-2,1.752868414E0,-5.402241945E-1
3.194139833E0,3.284699619E-1,2.167349577E0,-6.149035096E-1
3.214140833E0,1.103268743E0,2.353350163E0,-7.722895741E-1
3.234141833E0,2.203381062E0,2.856510162E0,-9.354304671E-1
3.254143833E0,3.170598745E0,3.866010904E0,-8.859116435E-1
3.274144833E0,4.221886635E0,4.499836922E0,-5.611377358E-1
3.294146833E0,5.247673035E0,4.529138088E0,-1.391280890E-1
3.314147833E0,6.023933887E0,4.622446060E0,3.649373353E-1
3.334148833E0,6.209362507E0,5.135063648E0,1.073781013E0
3.354150833E0,5.388591766E0,5.985432625E0,1.972381592E0
3.374151833E0,3.800652504E0,6.779435635E0,2.479977608E0
3.394153833E0,2.078371763E0,6.682005405E0,1.960901976E0
3.414154833E0,3.849138021E-1,4.907028675E0,3.053220212E-1
3.434156833E0,-1.593923211E0,2.050895929E0,-2.348701000E0
3.454157833E0,-1.338137054E1,1.131562471E0,2.652334690E0
3.474158833E0,-1.529041529E0,-3.132268190E0,-2.533924580E0
3.494160833E0,5.023231983E0,-5.511481762E0,8.712465167E-1
3.514161833E0,6.173052311E0,-6.361752510E0,1.111798525E0
3.534163833E0,1.315005779E0,-3.803871393E0,1.546929002E0
3.554164833E0,-6.588435173E-1,-5.338160992E-1,1.370747946E-2
3.574166833E0,-1.259499311E0,-1.322702408E0,-3.416407347E0
3.594167833E0,-7.359444499E-1,-8.325037956E-1,-2.569606304E0
3.614168833E0,-2.314370424E-1,-1.857544661E0,-1.172177076E0
3.634170833E0,-1.206139088E0,-1.816554427E0,-9.354682565E-1
3.654171417E0,-1.970801592E0,-6.315653920E-1,-1.224488974E0
3.674173417E0,-2.049960613E0,4.084942341E-1,-7.798904777E-1
3.694174417E0,-1.871535778E0,1.035753727E0,6.453701109E-2
3.714175417E0,-1.797917485E0,5.470927954E-1,2.899039537E-3
3.734177417E0,-2.025807858E0,-4.453275800E-1,-6.306961775E-1
3.754178417E0,-2.291317701E0,-1.170380235E0,-8.134245276E-1
3.774180417E0,-2.212370634E0,-1.699682713E0,-4.550132751E-1
3.794181417E0,-1.954483271E0,-2.132918835E0,-1.732118279E-1
3.814183417E0,-1.757357836E0,-2.623534203E0,-7.828655839E-2
3.834184417E0,-1.720340133E0,-2.953279257E0,-1.768447272E-2
3.854186417E0,-1.686534524E0,-2.900202274E0,2.580889463E-1
3.874187417E0,-1.566592932E0,-2.604995966E0,6.441284418E-1
3.894188417E0,-1.402533174E0,-2.235754251E0,8.957722187E-1
3.914190417E0,-1.276418328E0,-1.891594410E0,1.011622787E0
3.934191417E0,-1.177268147E0,-1.645479679E0,1.102923989E0
3.954193417E0,-1.006382346E0,-1.492255092E0,1.186973929E0
3.974194417E0,-7.701786757E-1,-1.405346632E0,1.158761501E0
3.994196417E0,-5.660707355E-1,-1.227017522E0,1.018488646E0
4.014197417E0,-4.197775126E-1,-9.205222726E-1,8.375264406E-1
4.034198417E0,-3.259684145E-1,-4.868292809E-1,7.205610275E-1
4.054200417E0,-2.948120832E-1,5.135734007E-2,6.854653358E-1
4.074201417E0,-2.741010189E-1,4.896980226E-1,7.040196061E-1
4.094203417E0,-2.695480585E-1,7.088329196E-1,6.697482467E-1
4.114204417E0,-2.749185562E-1,7.565486431E-1,5.757331252E-1
4.134206417E0,-2.707846165E-1,6.932987571E-1,4.726174176E-1
4.154207417E0,-2.790480852E-1,5.815261006E-1,3.821928501E-1
4.174209417E0,-2.906938195E-1,4.531737864E-1,3.098629117E-1
4.194210417E0,-2.906951606E-1,2.535538375E-1,2.369915843E-1
4.214211417E0,-2.725220025E-1,-8.912630379E-3,1.219327003E-1
4.234213417E0,-2.524183393E-1,-2.514613867E-1,-1.189440023E-2
4.254214417E0,-2.303496599E-1,-3.579868376E-1,-9.512033314E-2
4.274216417E0,-2.058314383E-1,-2.851174772E-1,-9.768022597E-2
4.294217417E0,-1.725914478E-1,-8.264291286E-2,-3.737815470E-2
4.314219417E0,-1.318589598E-1,6.982426345E-2,1.038880460E-2
4.334220417E0,-7.544701546E-2,1.049039215E-1,1.180933136E-2
4.354222417E0,-2.061440982E-2,6.078434736E-2,-3.590478003E-2
4.374223417E0,1.241406519E-2,2.585810982E-2,-9.794384986E-2
4.394225417E0,3.560942411E-2,6.526660919E-2,-1.236862615E-1
4.414226417E0,4.123052955E-2,1.448435932E-1,-8.784919977E-2
4.434227417E0,4.939238355E-2,1.702096909E-1,-4.735119268E-2
4.454229417E0,5.996476859E-2,9.333073348E-2,-5.190294608E-2
4.474230417E0,8.136301488E-2,-4.963465035E-2,-9.754440933E-2
4.494232417E0,9.728207439E-2,-1.758630872E-1,-1.389310807E-1
4.514233417E0,9.311684966E-2,-1.942057610E-1,-1.436641514E-1
4.534235417E0,7.570221275E-2,-1.061300710E-1,-1.025120914E-1
4.554236417E0,6.239942461E-2,2.213935181E-2,-3.423665836E-2
4.574238417E0,6.894607842E-2,7.663883269E-2,-1.868749969E-3
4.594239417E0,8.139820397E-2,4.955922812E-2,-2.210010402E-2
4.614241417E0,8.742403984E-2,-5.878887139E-3,-6.245006621E-2
4.634242417E0,7.996719331E-2,-2.224345133E-2,-7.066132873E-2
4.654244542E0,6.700747460E-2,-6.241263822E-3,-6.638151407E-2
4.674245542E0,6.453551352E-2,1.257737912E-2,-6.238342822E-2
