"Time (s)","Distance (cm)"
3.373193004E1,5.000000000E0
3.375193004E1,5.000000000E0
3.377193004E1,5.000000000E0
3.379193004E1,5.000000000E0
3.381193004E1,5.000000000E0
3.383193004E1,5.000000000E0
3.385193004E1,5.000000000E0
3.387193004E1,5.000000000E0
3.389193004E1,5.000000000E0
3.391193004E1,5.000000000E0
3.393193004E1,5.000000000E0
3.395193004E1,5.000000000E0
3.397193004E1,5.000000000E0
3.399193004E1,5.000000000E0
3.401193004E1,5.000000000E0
3.403193004E1,5.000000000E0
3.405193004E1,5.000000000E0
3.407193004E1,5.000000000E0
3.409193004E1,5.000000000E0
3.411193004E1,5.000000000E0
3.413193004E1,5.000000000E0
3.415193004E1,5.000000000E0
3.417193004E1,5.000000000E0
3.419193004E1,5.000000000E0
3.421193004E1,5.000000000E0
3.423193004E1,5.000000000E0
3.425193004E1,5.000000000E0
3.427193004E1,5.000000000E0
3.429193004E1,5.000000000E0
3.431193004E1,5.000000000E0
3.433193004E1,5.000000000E0
3.435193004E1,5.000000000E0
3.437193004E1,5.000000000E0
3.439193004E1,5.000000000E0
3.441193004E1,5.000000000E0
3.443193004E1,5.000000000E0
3.445193004E1,5.000000000E0
3.447193004E1,5.000000000E0
3.449193004E1,5.000000000E0
3.451193004E1,5.000000000E0
3.453193004E1,5.000000000E0
3.455193004E1,5.000000000E0
3.457193004E1,5.000000000E0
3.459193004E1,5.000000000E0
3.461193004E1,5.000000000E0
3.463193004E1,5.000000000E0
3.465193004E1,5.000000000E0
3.467193004E1,5.000000000E0
3.469193004E1,5.000000000E0
3.471193004E1,5.000000000E0
3.473193004E1,5.000000000E0
3.475193004E1,5.000000000E0
3.477193004E1,5.000000000E0
3.479193004E1,5.000000000E0
3.481193004E1,5.000000000E0
3.483193004E1,5.000000000E0
3.485193004E1,5.000000000E0
3.487193004E1,5.000000000E0
3.489193004E1,5.000000000E0
3.491193004E1,5.000000000E0
3.493193004E1,5.000000000E0
3.495193004E1,5.000000000E0
3.497193004E1,5.000000000E0
3.499193004E1,5.000000000E0
3.501193004E1,5.000000000E0
3.503193004E1,5.000000000E0
3.505193004E1,5.000000000E0
3.507193004E1,5.000000000E0
3.509193004E1,5.000000000E0
3.511193004E1,5.000000000E0
3.513193004E1,5.000000000E0
3.515193004E1,5.000000000E0
3.517193004E1,5.000000000E0
3.519193004E1,5.000000000E0
3.521193004E1,5.000000000E0
3.523193004E1,5.000000000E0
3.525193004E1,5.000000000E0
3.527193004E1,5.000000000E0
3.529193004E1,5.000000000E0
3.531193004E1,5.000000000E0
3.533193004E1,5.000000000E0
3.535193004E1,5.000000000E0
3.537193004E1,5.000000000E0
3.539193004E1,5.000000000E0
3.541193004E1,5.000000000E0
3.543193004E1,5.000000000E0
3.545193004E1,5.000000000E0
3.547193004E1,5.000000000E0
3.549193004E1,5.000000000E0
3.551193004E1,5.000000000E0
3.553193004E1,5.000000000E0
3.555193004E1,5.000000000E0
3.557193004E1,5.000000000E0
3.559193004E1,5.000000000E0
3.561193004E1,5.000000000E0
3.563193004E1,5.000000000E0
3.565193004E1,5.000000000E0
3.567193004E1,5.000000000E0
3.569193004E1,5.000000000E0
3.571193004E1,5.000000000E0
3.573193004E1,5.000000000E0
3.575193004E1,5.000000000E0
3.577193004E1,5.000000000E0
3.579193004E1,5.000000000E0
3.581193004E1,5.000000000E0
3.583193004E1,5.000000000E0
3.585193004E1,5.000000000E0
3.587193004E1,5.000000000E0
3.589193004E1,5.000000000E0
3.591193004E1,5.000000000E0
3.593193004E1,5.000000000E0
3.595193004E1,5.000000000E0
3.597193004E1,5.000000000E0
3.599193004E1,5.000000000E0
3.601193004E1,5.000000000E0
3.603193004E1,5.000000000E0
3.605193004E1,5.000000000E0
3.607193004E1,5.000000000E0
3.609193004E1,5.000000000E0
3.611193004E1,5.000000000E0
3.613193004E1,5.000000000E0
3.615193004E1,5.000000000E0
3.617193004E1,5.000000000E0
3.619193004E1,5.000000000E0
3.621193004E1,5.000000000E0
3.623193004E1,5.000000000E0
3.625193004E1,5.000000000E0
3.627193004E1,5.000000000E0
3.629193004E1,5.000000000E0
3.631193004E1,5.000000000E0
3.633193004E1,5.000000000E0
3.635193004E1,5.000000000E0
3.637193004E1,5.000000000E0
3.639193004E1,5.000000000E0
3.641193004E1,5.000000000E0
3.643193004E1,5.000000000E0
3.645193004E1,5.000000000E0
3.647193004E1,5.000000000E0
3.649193004E1,5.000000000E0
3.651193004E1,5.000000000E0
3.653193004E1,5.000000000E0
3.655193004E1,5.000000000E0
3.657193004E1,5.000000000E0
3.659193004E1,5.000000000E0
3.661193004E1,5.000000000E0
3.663193004E1,5.000000000E0
3.665193004E1,5.000000000E0
3.667193004E1,5.000000000E0
3.669193004E1,5.000000000E0
3.671193004E1,5.000000000E0
3.673193004E1,5.000000000E0
3.675193004E1,5.000000000E0
3.677193004E1,5.000000000E0
3.679193004E1,5.000000000E0
3.681193004E1,5.000000000E0
3.683193004E1,5.000000000E0
3.685193004E1,5.000000000E0
3.687193004E1,5.000000000E0
3.689193004E1,5.000000000E0
3.691193004E1,5.000000000E0
3.693193004E1,5.000000000E0
3.695193004E1,5.000000000E0
3.697193004E1,5.000000000E0
3.699193004E1,5.000000000E0
3.701193004E1,5.000000000E0
3.703193004E1,5.000000000E0
3.705193004E1,5.000000000E0
3.707193004E1,5.000000000E0
3.709193004E1,5.000000000E0
3.711193004E1,5.000000000E0
3.713193004E1,5.000000000E0
3.715193004E1,5.000000000E0
3.717193004E1,5.000000000E0
3.719193004E1,5.000000000E0
3.721193004E1,5.000000000E0
3.723193004E1,5.000000000E0
3.725193004E1,5.000000000E0
3.727193004E1,5.000000000E0
3.729193004E1,5.000000000E0
3.731193004E1,5.000000000E0
3.733193004E1,5.000000000E0
3.735193004E1,5.000000000E0
3.737193004E1,5.000000000E0
3.739193004E1,5.000000000E0
3.741193004E1,5.000000000E0
3.743193004E1,5.000000000E0
3.745193004E1,5.000000000E0
3.747193004E1,5.000000000E0
3.749193004E1,5.000000000E0
3.751193004E1,5.000000000E0
3.753193004E1,5.000000000E0
3.755193004E1,5.000000000E0
3.757193004E1,5.000000000E0
3.759193004E1,5.000000000E0
3.761193004E1,5.000000000E0
3.763193004E1,5.000000000E0
3.765193004E1,5.000000000E0
3.767193004E1,5.000000000E0
3.769193004E1,5.000000000E0
3.771193004E1,5.000000000E0
3.773193004E1,5.000000000E0
3.775193004E1,5.000000000E0
3.777193004E1,5.000000000E0
3.779193004E1,5.000000000E0
3.781193004E1,5.000000000E0
3.783193004E1,5.000000000E0
3.785193004E1,5.000000000E0
3.787193004E1,5.000000000E0
3.789193004E1,5.000000000E0
3.791193004E1,5.000000000E0
3.793193004E1,5.000000000E0
3.795193004E1,5.000000000E0
3.797193004E1,5.000000000E0
3.799193004E1,5.000000000E0
3.801193004E1,5.000000000E0
3.803193004E1,5.000000000E0
3.805193004E1,5.000000000E0
3.807193004E1,5.000000000E0
3.809193004E1,5.000000000E0
3.811193004E1,5.000000000E0
3.813193004E1,5.000000000E0
3.815193004E1,5.000000000E0
3.817193004E1,5.000000000E0
3.819193004E1,5.000000000E0
3.821193004E1,5.000000000E0
3.823193004E1,5.000000000E0
3.825193004E1,5.000000000E0
3.827193004E1,5.000000000E0
3.829193004E1,5.000000000E0
3.831193004E1,5.000000000E0
3.833193004E1,5.000000000E0
3.835193004E1,5.000000000E0
3.837193004E1,5.000000000E0
3.839193004E1,5.000000000E0
3.841193004E1,5.000000000E0
3.843193004E1,5.000000000E0
3.845193004E1,5.000000000E0
3.847193004E1,5.000000000E0
3.849193004E1,5.000000000E0
3.851193004E1,5.000000000E0
3.853193004E1,5.000000000E0
3.855193004E1,5.000000000E0
3.857193004E1,5.000000000E0
3.859193004E1,5.000000000E0
3.861193004E1,5.000000000E0
3.863193004E1,5.000000000E0
3.865193004E1,5.000000000E0
3.867193004E1,5.000000000E0
3.869193004E1,5.000000000E0
3.871193004E1,5.000000000E0
3.873193004E1,5.000000000E0
3.875193004E1,5.000000000E0
3.877193004E1,5.000000000E0
3.879193004E1,5.000000000E0
3.881193004E1,5.000000000E0
3.883193004E1,5.000000000E0
3.885193004E1,5.000000000E0
3.887193004E1,5.000000000E0
3.889193004E1,5.000000000E0
3.891193004E1,5.000000000E0
3.893193004E1,5.000000000E0
3.895193004E1,5.000000000E0
3.897193004E1,5.000000000E0
3.899193004E1,5.000000000E0
3.901193004E1,5.000000000E0
3.903193004E1,5.000000000E0
3.905193004E1,5.000000000E0
3.907193004E1,5.000000000E0
3.909193004E1,5.000000000E0
3.911193004E1,5.000000000E0
3.913193004E1,5.000000000E0
3.915193004E1,5.000000000E0
3.917193004E1,5.000000000E0
3.919193004E1,5.000000000E0
3.921193004E1,5.000000000E0
3.923193004E1,5.000000000E0
3.925193004E1,5.000000000E0
3.927193004E1,5.000000000E0
3.929193004E1,5.000000000E0
3.931193004E1,5.000000000E0
3.933193004E1,5.000000000E0
3.935193004E1,5.000000000E0
3.937193004E1,5.000000000E0
3.939193004E1,5.000000000E0
3.941193004E1,5.000000000E0
3.943193004E1,5.000000000E0
3.945193004E1,5.000000000E0
3.947193004E1,5.000000000E0
3.949193004E1,5.000000000E0
3.951193004E1,5.000000000E0
3.953193004E1,5.000000000E0
3.955193004E1,5.000000000E0
3.957193004E1,5.000000000E0
3.959193004E1,5.000000000E0
3.961193004E1,5.000000000E0
3.963193004E1,5.000000000E0
3.965193004E1,5.000000000E0
3.967193004E1,5.000000000E0
3.969193004E1,5.000000000E0
3.971193004E1,5.000000000E0
3.973193004E1,5.000000000E0
3.975193004E1,5.000000000E0
3.977193004E1,5.000000000E0
3.979193004E1,5.000000000E0
3.981193004E1,5.000000000E0
3.983193004E1,5.000000000E0
3.985193004E1,5.000000000E0
3.987193004E1,5.000000000E0
3.989193004E1,5.000000000E0
3.991193004E1,5.000000000E0
3.993193004E1,5.000000000E0
3.995193004E1,5.000000000E0
3.997193004E1,5.000000000E0
3.999193004E1,5.000000000E0
4.001193004E1,5.000000000E0
4.003193004E1,5.000000000E0
4.005193004E1,5.000000000E0
4.007193004E1,5.000000000E0
4.009193004E1,5.000000000E0
4.011193004E1,5.000000000E0
4.013193004E1,5.000000000E0
4.015193004E1,5.000000000E0
4.017193004E1,5.000000000E0
4.019193004E1,5.000000000E0
4.021193004E1,5.000000000E0
4.023193004E1,5.000000000E0
4.025193004E1,5.000000000E0
4.027193004E1,5.000000000E0
4.029193004E1,5.000000000E0
4.031193004E1,5.000000000E0
4.033193004E1,5.000000000E0
4.035193004E1,5.000000000E0
4.037193004E1,5.000000000E0
4.039193004E1,5.000000000E0
4.041193004E1,5.000000000E0
4.043193004E1,5.000000000E0
4.045193004E1,5.000000000E0
4.047193004E1,5.000000000E0
4.049193004E1,5.000000000E0
4.051193004E1,5.000000000E0
4.053193004E1,5.000000000E0
4.055193004E1,5.000000000E0
4.057193004E1,5.000000000E0
4.059193004E1,5.000000000E0
4.061193004E1,5.000000000E0
4.063193004E1,5.000000000E0
4.065193004E1,5.000000000E0
4.067193004E1,5.000000000E0
4.069193004E1,5.000000000E0
4.071193004E1,5.000000000E0
4.073193004E1,5.000000000E0
4.075193004E1,5.000000000E0
4.077193004E1,5.000000000E0
4.079193004E1,5.000000000E0
4.081193004E1,5.000000000E0
4.083193004E1,5.000000000E0
4.085193004E1,5.000000000E0
4.087193004E1,5.000000000E0
4.089193004E1,5.000000000E0
4.091193004E1,5.000000000E0
4.093193004E1,5.000000000E0
4.095193004E1,5.000000000E0
4.097193004E1,5.000000000E0
4.099193004E1,5.000000000E0
4.101193004E1,5.000000000E0
4.103193004E1,5.000000000E0
4.105193004E1,5.000000000E0
4.107193004E1,5.000000000E0
4.109193004E1,5.000000000E0
4.111193004E1,5.000000000E0
4.113193004E1,5.000000000E0
4.115193004E1,5.000000000E0
4.117193004E1,5.000000000E0
4.119193004E1,5.000000000E0
4.121193004E1,5.000000000E0
4.123193004E1,5.000000000E0
4.125193004E1,5.000000000E0
4.127193004E1,5.000000000E0
4.129193004E1,5.000000000E0
4.131193004E1,5.000000000E0
4.133193004E1,5.000000000E0
4.135193004E1,5.000000000E0
4.137193004E1,5.000000000E0
4.139193004E1,5.000000000E0
4.141193004E1,5.000000000E0
4.143193004E1,5.000000000E0
4.145193004E1,5.000000000E0
4.147193004E1,5.000000000E0
4.149193004E1,5.000000000E0
4.151193004E1,5.000000000E0
4.153193004E1,5.000000000E0
4.155193004E1,5.000000000E0
4.157193004E1,5.000000000E0
4.159193004E1,5.000000000E0
4.161193004E1,5.000000000E0
4.163193004E1,5.000000000E0
4.165193004E1,5.000000000E0
4.167193004E1,5.000000000E0
4.169193004E1,5.000000000E0
4.171193004E1,5.000000000E0
4.173193004E1,5.000000000E0
4.175193004E1,5.000000000E0
4.177193004E1,5.000000000E0
4.179193004E1,5.000000000E0
4.181193004E1,5.000000000E0
4.183193004E1,5.000000000E0
4.185193004E1,5.000000000E0
4.187193004E1,5.000000000E0
4.189193004E1,5.000000000E0
4.191193004E1,5.000000000E0
4.193193004E1,5.000000000E0
4.195193004E1,5.000000000E0
4.197193004E1,5.000000000E0
4.199193004E1,5.000000000E0
4.201193004E1,5.000000000E0
4.203193004E1,5.000000000E0
4.205193004E1,5.000000000E0
4.207193004E1,5.000000000E0
4.209193004E1,5.000000000E0
4.211193004E1,5.000000000E0
4.213193004E1,5.000000000E0
4.215193004E1,5.000000000E0
4.217193004E1,5.000000000E0
4.219193004E1,5.000000000E0
4.221193004E1,5.000000000E0
4.223193004E1,5.000000000E0
4.225193004E1,5.000000000E0
4.227193004E1,5.000000000E0
4.229193004E1,5.000000000E0
4.231193004E1,5.000000000E0
4.233193004E1,5.000000000E0
4.235193004E1,5.000000000E0
4.237193004E1,5.000000000E0
4.239193004E1,5.000000000E0
4.241193004E1,5.000000000E0
4.243193004E1,5.000000000E0
4.245193004E1,5.000000000E0
4.247193004E1,5.000000000E0
4.249193004E1,5.000000000E0
4.251193004E1,5.000000000E0
4.253193004E1,5.000000000E0
4.255193004E1,5.000000000E0
4.257193004E1,5.000000000E0
4.259193004E1,5.000000000E0
4.261193004E1,5.000000000E0
4.263193004E1,5.000000000E0
4.265193004E1,5.000000000E0
4.267193004E1,5.000000000E0
4.269193004E1,5.000000000E0
4.271193004E1,5.000000000E0
4.273193004E1,5.000000000E0
4.275193004E1,5.000000000E0
4.277193004E1,5.000000000E0
4.279193004E1,5.000000000E0
4.281193004E1,5.000000000E0
4.283193004E1,5.000000000E0
4.285193004E1,5.000000000E0
4.287193004E1,5.000000000E0
4.289193004E1,5.000000000E0
4.291193004E1,5.000000000E0
4.293193004E1,5.000000000E0
4.295193004E1,5.000000000E0
4.297193004E1,5.000000000E0
4.299193004E1,5.000000000E0
4.301193004E1,5.000000000E0
4.303193004E1,5.000000000E0
4.305193004E1,5.000000000E0
4.307193004E1,5.000000000E0
4.309193004E1,5.000000000E0
4.311193004E1,5.000000000E0
4.313193004E1,5.000000000E0
4.315193004E1,5.000000000E0
4.317193004E1,5.000000000E0
4.319193004E1,5.000000000E0
4.321193004E1,5.000000000E0
4.323193004E1,5.000000000E0
4.325193004E1,5.000000000E0
4.327193004E1,5.000000000E0
4.329193004E1,5.000000000E0
4.331193004E1,5.000000000E0
4.333193004E1,5.000000000E0
4.335193004E1,5.000000000E0
4.337193004E1,5.000000000E0
4.339193004E1,5.000000000E0
4.341193004E1,5.000000000E0
4.343193004E1,5.000000000E0
4.345193004E1,5.000000000E0
4.347193004E1,5.000000000E0
4.349193004E1,5.000000000E0
4.351193004E1,5.000000000E0
4.353193004E1,5.000000000E0
4.355193004E1,5.000000000E0
4.357193004E1,5.000000000E0
4.359193004E1,5.000000000E0
4.361193004E1,5.000000000E0
4.363193004E1,5.000000000E0
4.365193004E1,5.000000000E0
4.367193004E1,5.000000000E0
4.369193004E1,5.000000000E0
4.371193004E1,5.000000000E0
4.373193004E1,5.000000000E0
4.375193004E1,5.000000000E0
4.377193004E1,5.000000000E0
4.379193004E1,5.000000000E0
4.381193004E1,5.000000000E0
4.383193004E1,5.000000000E0
4.385193004E1,5.000000000E0
4.387193004E1,5.000000000E0
4.389193004E1,5.000000000E0
4.391193004E1,5.000000000E0
4.393193004E1,5.000000000E0
4.395193004E1,5.000000000E0
4.397193004E1,5.000000000E0
4.399193004E1,5.000000000E0
4.401193004E1,5.000000000E0
4.403193004E1,5.000000000E0
4.405193004E1,5.000000000E0
4.407193004E1,5.000000000E0
4.409193004E1,5.000000000E0
4.411193004E1,5.000000000E0
4.413193004E1,5.000000000E0
4.415193004E1,5.000000000E0
4.417193004E1,5.000000000E0
4.419193004E1,5.000000000E0
4.421193004E1,5.000000000E0
4.423193004E1,5.000000000E0
4.425193004E1,5.000000000E0
4.427193004E1,5.000000000E0
4.429193004E1,5.000000000E0
4.431193004E1,5.000000000E0
4.433193004E1,5.000000000E0
4.435193004E1,5.000000000E0
4.437193004E1,5.000000000E0
4.439193004E1,5.000000000E0
4.441193004E1,5.000000000E0
4.443193004E1,5.000000000E0
4.445193004E1,5.000000000E0
4.447193004E1,5.000000000E0
4.449193004E1,5.000000000E0
4.451193004E1,5.000000000E0
4.453193004E1,5.000000000E0
4.455193004E1,5.000000000E0
4.457193004E1,5.000000000E0
4.459193004E1,5.000000000E0
4.461193004E1,5.000000000E0
4.463193004E1,5.000000000E0
4.465193004E1,5.000000000E0
4.467193004E1,5.000000000E0
4.469193004E1,5.000000000E0
4.471193004E1,5.000000000E0
4.473193004E1,5.000000000E0
4.475193004E1,5.000000000E0
4.477193004E1,5.000000000E0
4.479193004E1,5.000000000E0
4.481193004E1,5.000000000E0
4.483193004E1,5.000000000E0
4.485193004E1,5.000000000E0
4.487193004E1,5.000000000E0
4.489193004E1,5.000000000E0
4.491193004E1,5.000000000E0
4.493193004E1,5.000000000E0
4.495193004E1,5.000000000E0
4.497193004E1,5.000000000E0
4.499193004E1,5.000000000E0
4.501193004E1,5.000000000E0
4.503193004E1,5.000000000E0
4.505193004E1,5.000000000E0
4.507193004E1,5.000000000E0
4.509193004E1,5.000000000E0
4.511193004E1,5.000000000E0
4.513193004E1,5.000000000E0
4.515193004E1,5.000000000E0
4.517193004E1,5.000000000E0
4.519193004E1,5.000000000E0
4.521193004E1,5.000000000E0
4.523193004E1,5.000000000E0
4.525193004E1,5.000000000E0
4.527193004E1,5.000000000E0
4.529193004E1,5.000000000E0
4.531193004E1,5.000000000E0
4.533193004E1,5.000000000E0
4.535193004E1,5.000000000E0
4.537193004E1,5.000000000E0
4.539193004E1,5.000000000E0
4.541193004E1,5.000000000E0
4.543193004E1,5.000000000E0
4.545193004E1,5.000000000E0
4.547193004E1,5.000000000E0
4.549193004E1,5.000000000E0
4.551193004E1,5.000000000E0
4.553193004E1,5.000000000E0
4.555193004E1,5.000000000E0
4.557193004E1,5.000000000E0
4.559193004E1,5.000000000E0
4.561193004E1,5.000000000E0
4.563193004E1,5.000000000E0
4.565193004E1,5.000000000E0
4.567193004E1,5.000000000E0
4.569193004E1,5.000000000E0
4.571193004E1,5.000000000E0
4.573193004E1,5.000000000E0
4.575193004E1,5.000000000E0
4.577193004E1,5.000000000E0
4.579193004E1,5.000000000E0
4.581193004E1,5.000000000E0
4.583193004E1,5.000000000E0
4.585193004E1,5.000000000E0
4.587193004E1,5.000000000E0
4.589193004E1,5.000000000E0
4.591193004E1,5.000000000E0
4.593193004E1,5.000000000E0
4.595193004E1,5.000000000E0
4.597193004E1,5.000000000E0
4.599193004E1,5.000000000E0
4.601193004E1,5.000000000E0
4.603193004E1,5.000000000E0
4.605193004E1,5.000000000E0
4.607193004E1,5.000000000E0
4.609193004E1,5.000000000E0
4.611193004E1,5.000000000E0
4.613193004E1,5.000000000E0
4.615193004E1,5.000000000E0
4.617193004E1,5.000000000E0
4.619193004E1,5.000000000E0
4.621193004E1,5.000000000E0
4.623193004E1,5.000000000E0
4.625193004E1,5.000000000E0
4.627193004E1,5.000000000E0
4.629193004E1,5.000000000E0
4.631193004E1,5.000000000E0
4.633193004E1,5.000000000E0
4.635193004E1,5.000000000E0
4.637193004E1,5.000000000E0
4.639193004E1,5.000000000E0
4.641193004E1,5.000000000E0
4.643193004E1,5.000000000E0
4.645193004E1,5.000000000E0
4.647193004E1,5.000000000E0
4.649193004E1,5.000000000E0
4.651193004E1,5.000000000E0
4.653193004E1,5.000000000E0
4.655193004E1,5.000000000E0
4.657193004E1,5.000000000E0
4.659193004E1,5.000000000E0
4.661193004E1,5.000000000E0
4.663193004E1,5.000000000E0
4.665193004E1,5.000000000E0
4.667193004E1,5.000000000E0
4.669193004E1,5.000000000E0
4.671193004E1,5.000000000E0
4.673193004E1,5.000000000E0
4.675193004E1,5.000000000E0
4.677193004E1,5.000000000E0
4.679193004E1,5.000000000E0
4.681193004E1,5.000000000E0
4.683193004E1,5.000000000E0
4.685193004E1,5.000000000E0
4.687193004E1,5.000000000E0
4.689193004E1,5.000000000E0
4.691193004E1,5.000000000E0
4.693193004E1,5.000000000E0
4.695193004E1,5.000000000E0
4.697193004E1,5.000000000E0
4.699193004E1,5.000000000E0
4.701193004E1,5.000000000E0
4.703193004E1,5.000000000E0
4.705193004E1,5.000000000E0
4.707193004E1,5.000000000E0
4.709193004E1,5.000000000E0
4.711193004E1,5.000000000E0
4.713193004E1,5.000000000E0
4.715193004E1,5.000000000E0
4.717193004E1,5.000000000E0
4.719193004E1,5.000000000E0
4.721193004E1,5.000000000E0
4.723193004E1,5.000000000E0
4.725193004E1,5.000000000E0
4.727193004E1,5.000000000E0
4.729193004E1,5.000000000E0
4.731193004E1,5.000000000E0
4.733193004E1,5.000000000E0
4.735193004E1,5.000000000E0
4.737193004E1,5.000000000E0
4.739193004E1,5.000000000E0
4.741193004E1,5.000000000E0
4.743193004E1,5.000000000E0
4.745193004E1,5.000000000E0
4.747193004E1,5.000000000E0
4.749193004E1,5.000000000E0
4.751193004E1,5.000000000E0
4.753193004E1,5.000000000E0
4.755193004E1,5.000000000E0
4.757193004E1,5.000000000E0
4.759193004E1,5.000000000E0
4.761193004E1,5.000000000E0
4.763193004E1,5.000000000E0
4.765193004E1,5.000000000E0
4.767193004E1,5.000000000E0
4.769193004E1,5.000000000E0
4.771193004E1,5.000000000E0
4.773193004E1,5.000000000E0
4.775193004E1,5.000000000E0
4.777193004E1,5.000000000E0
4.779193004E1,5.000000000E0
4.781193004E1,5.000000000E0
4.783193004E1,5.000000000E0
4.785193004E1,5.000000000E0
4.787193004E1,5.000000000E0
4.789193004E1,5.000000000E0
4.791193004E1,5.000000000E0
4.793193004E1,5.000000000E0
4.795193004E1,5.000000000E0
4.797193004E1,5.000000000E0
4.799193004E1,5.000000000E0
4.801193004E1,5.000000000E0
4.803193004E1,5.000000000E0
4.805193004E1,5.000000000E0
4.807193004E1,5.000000000E0
4.809193004E1,5.000000000E0
4.811193004E1,5.000000000E0
4.813193004E1,5.000000000E0
4.815193004E1,5.000000000E0
4.817193004E1,5.000000000E0
4.819193004E1,5.000000000E0
4.821193004E1,5.000000000E0
4.823193004E1,5.000000000E0
4.825193004E1,5.000000000E0
4.827193004E1,5.000000000E0
4.829193004E1,5.000000000E0
4.831193004E1,5.000000000E0
4.833193004E1,5.000000000E0
4.835193004E1,5.000000000E0
4.837193004E1,5.000000000E0
4.839193004E1,5.000000000E0
4.841193004E1,5.000000000E0
4.843193004E1,5.000000000E0
4.845193004E1,5.000000000E0
4.847193004E1,5.000000000E0
4.849193004E1,5.000000000E0
4.851193004E1,5.000000000E0
4.853193004E1,5.000000000E0
4.855193004E1,5.000000000E0
4.857193004E1,5.000000000E0
4.859193004E1,5.000000000E0
4.861193004E1,5.000000000E0
4.863193004E1,5.000000000E0
4.865193004E1,5.000000000E0
4.867193004E1,5.000000000E0
4.869193004E1,5.000000000E0
4.871193004E1,5.000000000E0
4.873193004E1,5.000000000E0
4.875193004E1,5.000000000E0
4.877193004E1,5.000000000E0
4.879193004E1,5.000000000E0
4.881193004E1,5.000000000E0
4.883193004E1,5.000000000E0
4.885193004E1,5.000000000E0
4.887193004E1,5.000000000E0
4.889193004E1,5.000000000E0
4.891193004E1,5.000000000E0
4.893193004E1,5.000000000E0
4.895193004E1,5.000000000E0
4.897193004E1,5.000000000E0
4.899193004E1,5.000000000E0
4.901193004E1,5.000000000E0
4.903193004E1,5.000000000E0
4.905193004E1,5.000000000E0
4.907193004E1,5.000000000E0
4.909193004E1,5.000000000E0
4.911193004E1,5.000000000E0
4.913193004E1,5.000000000E0
4.915193004E1,5.000000000E0
4.917193004E1,5.000000000E0
4.919193004E1,5.000000000E0
4.921193004E1,5.000000000E0
4.923193004E1,5.000000000E0
4.925193004E1,5.000000000E0
4.927193004E1,5.000000000E0
4.929193004E1,5.000000000E0
4.931193004E1,5.000000000E0
4.933193004E1,5.000000000E0
4.935193004E1,5.000000000E0
4.937193004E1,5.000000000E0
4.939193004E1,5.000000000E0
4.941193004E1,5.000000000E0
4.943193004E1,5.000000000E0
4.945193004E1,5.000000000E0
4.947193004E1,5.000000000E0
4.949193004E1,5.000000000E0
4.951193004E1,5.000000000E0
4.953193004E1,5.000000000E0
4.955193004E1,5.000000000E0
4.957193004E1,5.000000000E0
4.959193004E1,5.000000000E0
4.961193004E1,5.000000000E0
4.963193004E1,5.000000000E0
4.965193004E1,5.000000000E0
4.967193004E1,5.000000000E0
4.969193004E1,5.000000000E0
4.971193004E1,5.000000000E0
4.973193004E1,5.000000000E0
4.975193004E1,5.000000000E0
4.977193004E1,5.000000000E0
4.979193004E1,5.000000000E0
4.981193004E1,5.000000000E0
4.983193004E1,5.000000000E0
4.985193004E1,5.000000000E0
4.987193004E1,5.000000000E0
4.989193004E1,5.000000000E0
4.991193004E1,5.000000000E0
4.993193004E1,5.000000000E0
4.995193004E1,5.000000000E0
4.997193004E1,5.000000000E0
4.999193004E1,5.000000000E0
5.001193004E1,5.000000000E0
5.003193004E1,5.000000000E0
5.005193004E1,5.000000000E0
5.007193004E1,5.000000000E0
5.009193004E1,5.000000000E0
5.011193004E1,5.000000000E0
5.013193004E1,5.000000000E0
5.015193004E1,5.000000000E0
5.017193004E1,5.000000000E0
5.019193004E1,5.000000000E0
5.021193004E1,5.000000000E0
5.023193004E1,5.000000000E0
5.025193004E1,5.000000000E0
5.027193004E1,5.000000000E0
5.029193004E1,5.000000000E0
5.031193004E1,5.000000000E0
5.033193004E1,5.000000000E0
5.035193004E1,5.000000000E0
5.037193004E1,5.000000000E0
5.039193004E1,5.000000000E0
5.041193004E1,5.000000000E0
5.043193004E1,5.000000000E0
5.045193004E1,5.000000000E0
5.047193004E1,5.000000000E0
5.049193004E1,5.000000000E0
5.051193004E1,5.000000000E0
5.053193004E1,5.000000000E0
5.055193004E1,5.000000000E0
5.057193004E1,5.000000000E0
5.059193004E1,5.000000000E0
5.061193004E1,5.000000000E0
5.063193004E1,5.000000000E0
5.065193004E1,5.000000000E0
5.067193004E1,5.000000000E0
5.069193004E1,5.000000000E0
5.071193004E1,5.000000000E0
5.073193004E1,5.000000000E0
5.075193004E1,5.000000000E0
5.077193004E1,5.000000000E0
5.079193004E1,5.000000000E0
5.081193004E1,5.000000000E0
5.083193004E1,5.000000000E0
5.085193004E1,5.000000000E0
5.087193004E1,5.000000000E0
5.089193004E1,5.000000000E0
5.091193004E1,5.000000000E0
5.093193004E1,5.000000000E0
5.095193004E1,5.000000000E0
5.097193004E1,5.000000000E0
5.099193004E1,5.000000000E0
5.101193004E1,5.000000000E0
5.103193004E1,5.000000000E0
5.105193004E1,5.000000000E0
5.107193004E1,5.000000000E0
5.109193004E1,5.000000000E0
5.111193004E1,5.000000000E0
5.113193004E1,5.000000000E0
5.115193004E1,5.000000000E0
5.117193004E1,5.000000000E0
5.119193004E1,5.000000000E0
