"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.606530917E0,-1.182421143E1,-1.237326965E0,6.717281342E0
1.626531917E0,-1.124371857E1,1.364562378E0,6.120472412E0
1.646533417E0,-9.116342468E0,7.679031372E-1,8.065976715E0
1.666535417E0,-8.713230743E0,2.601589966E-1,9.468410339E0
1.686536417E0,-8.333320770E0,6.351292419E-1,9.288334808E0
1.706537417E0,-7.746540985E0,9.952803040E-1,8.107141113E0
1.726539417E0,-6.555018768E0,1.248703308E0,7.532935181E0
1.746540417E0,-5.878575439E0,1.124162292E0,8.258326721E0
1.766541417E0,-5.631289673E0,1.541045380E0,9.025930481E0
1.786543417E0,-5.098248138E0,2.343526611E0,8.742569733E0
1.806544417E0,-4.661007385E0,2.949466553E0,8.471184082E0
1.826545417E0,-4.401297455E0,2.974015503E0,8.446335754E0
1.846547417E0,-4.102069702E0,2.389031982E0,9.066945190E0
1.866548417E0,-3.947590942E0,2.336790619E0,9.306447144E0
1.886550417E0,-3.920946350E0,2.562970276E0,9.331145782E0
1.906551417E0,-3.821103973E0,2.307451630E0,9.112600250E0
1.926552417E0,-3.580853577E0,2.012714539E0,9.234596558E0
1.946554417E0,-3.447480927E0,1.566342773E0,9.361233215E0
1.966555417E0,-3.378324738E0,1.346300354E0,9.295819244E0
1.986556417E0,-3.406765594E0,1.119372253E0,9.070986786E0
2.006558417E0,-3.346890106E0,1.047671356E0,8.914113007E0
2.026559417E0,-3.262016602E0,9.547146606E-1,8.959468689E0
2.046560417E0,-3.230132904E0,6.004014587E-1,8.972192230E0
2.066562417E0,-3.174897766E0,4.498146057E-1,8.921747131E0
2.086563417E0,-3.221900024E0,3.218307495E-1,9.012907562E0
2.106564417E0,-3.246898041E0,2.830613708E-1,9.046737213E0
2.126566417E0,-3.239413605E0,1.339714050E-1,9.084907837E0
2.146567417E0,-3.182382202E0,2.439926147E-2,9.199270020E0
2.166569417E0,-3.143463135E0,1.122665405E-2,9.230405273E0
2.186570417E0,-3.174299011E0,-1.898052979E-1,9.357041931E0
2.206571417E0,-3.149600372E0,-2.372566223E-1,9.324858856E0
2.226573417E0,-3.071163483E0,-2.424957275E-1,9.218579865E0
2.246574417E0,-3.078797607E0,-3.502716064E-1,9.200018463E0
2.266575417E0,-3.112028503E0,-5.342390442E-1,9.292226715E0
2.286577417E0,-3.164868622E0,-6.599775696E-1,9.259444885E0
2.306578417E0,-3.275787964E0,-5.689668274E-1,9.151219940E0
2.326579417E0,-3.350931702E0,-5.442681885E-1,9.130862274E0
2.346581417E0,-3.357967072E0,-6.879693604E-1,9.136999512E0
2.366582417E0,-3.386856995E0,-8.574169922E-1,9.150920563E0
2.386584417E0,-3.480711823E0,-1.015937347E0,9.096433868E0
2.406585417E0,-3.612886963E0,-9.500743103E-1,9.057664490E0
2.426586417E0,-3.724105682E0,-9.583071899E-1,9.148525543E0
2.446588417E0,-3.701352997E0,-9.770182800E-1,9.239685974E0
2.466589417E0,-3.642824707E0,-9.720785522E-1,9.204359436E0
2.486591417E0,-3.661835175E0,-8.934919739E-1,9.187145233E0
2.506592417E0,-3.849095764E0,-8.008346558E-1,9.051078186E0
2.526593417E0,-4.018693085E0,-8.541238403E-1,9.165739746E0
2.546595417E0,-4.017495575E0,-8.481362915E-1,9.273964691E0
2.566596417E0,-3.952530670E0,-8.041278076E-1,9.292975159E0
2.586597417E0,-3.921545105E0,-8.430468750E-1,9.320218506E0
2.606599417E0,-3.996988220E0,-1.053658905E0,9.203161926E0
2.626600417E0,-4.035009155E0,-1.117575989E0,9.052575073E0
2.646601833E0,-4.086352386E0,-1.172960815E0,8.988657990E0
2.666602833E0,-4.152963867E0,-1.357377319E0,9.017098846E0
2.686603833E0,-4.180656281E0,-1.487756195E0,8.863069153E0
2.706605833E0,-4.191134491E0,-1.472038879E0,8.721463623E0
2.726606833E0,-4.251009979E0,-1.533411255E0,8.633296967E0
2.746607833E0,-4.300407257E0,-1.684447174E0,8.709189148E0
2.766609833E0,-4.357588348E0,-1.889820099E0,8.661438446E0
2.786610833E0,-4.456083527E0,-1.962568817E0,8.614885254E0
2.806612833E0,-4.556075592E0,-2.003583527E0,8.549620972E0
2.826613833E0,-4.601580963E0,-2.010768585E0,8.525970154E0
2.846614833E0,-4.676275635E0,-2.067051544E0,8.529263306E0
2.866616833E0,-4.751119995E0,-2.182760925E0,8.443791046E0
2.886617833E0,-4.803361359E0,-2.249821472E0,8.328381042E0
2.906619833E0,-4.841831360E0,-2.297721863E0,8.288114777E0
2.926620833E0,-4.816833344E0,-2.333198090E0,8.243956604E0
2.946621833E0,-4.795577545E0,-2.354902954E0,8.269852753E0
2.966623833E0,-4.882397003E0,-2.350711670E0,8.255482635E0
2.986624833E0,-5.016667786E0,-2.348765717E0,8.135881348E0
3.006626833E0,-5.076243896E0,-2.340083771E0,8.178991699E0
3.026627833E0,-5.145998840E0,-2.179617462E0,8.142467651E0
3.046628833E0,-5.172044678E0,-1.826052704E0,8.182733917E0
3.066630833E0,-5.283263397E0,-1.309776306E0,8.282276917E0
3.086631833E0,-5.380561066E0,-8.737330627E-1,8.357420654E0
3.106633833E0,-5.334606628E0,-3.152444458E-1,8.593629456E0
3.126634833E0,-5.261109467E0,3.978726196E-1,8.966354370E0
3.146635833E0,-5.262157288E0,1.618883514E0,9.429491272E0
3.166637833E0,-5.482199707E0,3.213367767E0,1.010129425E1
3.186638833E0,-5.711522827E0,5.442532196E0,1.079091019E1
3.206640833E0,-5.479505310E0,8.252189484E0,1.203841599E1
3.226641833E0,-5.913153534E0,1.082473984E1,1.380489258E1
3.246642833E0,-6.119274902E0,1.256247620E1,1.515403702E1
3.266644833E0,-5.301824799E0,1.420216644E1,1.710777420E1
3.286645833E0,-4.834197235E0,1.417971313E1,1.919847656E1
3.306647833E0,-5.021308136E0,1.301932617E1,2.094654144E1
3.326648833E0,-5.267695770E0,1.161330002E1,2.117272110E1
3.346650833E0,-6.413113861E0,1.123862915E1,1.911016022E1
3.366651833E0,-8.014932861E0,1.094074860E1,1.731673965E1
3.386652833E0,-9.685159607E0,8.298143921E0,1.730641113E1
3.406654833E0,-1.118279526E1,-2.556683350E0,1.533381317E1
3.426655833E0,-1.371687561E1,-2.480027756E1,6.011499023E-1
3.446657833E0,-1.842189148E1,-3.646731583E1,-1.058419006E1
3.476659833E0,1.396850235E1,-5.024271973E1,7.184459839E0
3.496660833E0,1.879431702E1,-1.880689087E1,1.655153091E1
3.516662833E0,1.902723267E1,-1.142574005E1,3.197351074E-1
3.536663833E0,-1.145238464E1,-9.925859070E-1,-8.192164307E0
3.556664833E0,-2.690520035E1,2.590662689E0,-7.527546387E0
3.576666833E0,-5.493725739E0,-1.737736359E0,-1.099164276E0
3.596667833E0,-6.280190277E0,-6.894063721E0,8.703051910E0
3.616669833E0,-5.929619293E0,-4.823120270E0,6.495143280E0
3.636670833E0,-1.189875641E1,-2.747686157E0,2.898422699E0
3.656672417E0,-1.683923264E1,3.412603455E0,4.410578156E0
3.676673417E0,-1.281664764E1,1.859882355E0,6.938072205E0
3.696674417E0,-9.670340424E0,-2.509531403E0,7.960296478E0
3.716676417E0,-1.127560226E1,-1.178798676E0,7.686515808E0
3.736677417E0,-1.274344986E1,1.124910736E0,5.191204834E0
3.756679417E0,-1.194276489E1,2.298170929E0,4.325105896E0
3.776680417E0,-1.013452515E1,-9.654922485E-2,6.271208954E0
3.796682417E0,-9.589508514E0,-1.472338257E0,7.523205414E0
3.816683417E0,-9.772577820E0,7.888595581E-2,7.582482147E0
3.836684417E0,-9.377998352E0,7.556286621E-1,6.476731567E0
3.856686417E0,-8.557404785E0,5.414241028E-1,6.700815582E0
3.876687417E0,-7.558681641E0,-4.056564331E-1,8.216713257E0
3.896689417E0,-7.260352020E0,-6.710545349E-1,9.099727020E0
3.916690417E0,-7.311545563E0,1.751358032E-2,8.789871368E0
3.936692417E0,-6.976542206E0,1.660047913E-1,7.674391022E0
3.956693417E0,-6.552474060E0,3.017724609E-1,7.414830780E0
3.976695417E0,-6.265820160E0,3.387455750E-1,7.913294220E0
3.996696417E0,-6.269263000E0,3.701802063E-1,8.191565552E0
4.016697417E0,-6.090085602E0,3.471281433E-1,7.805817719E0
4.036699417E0,-5.932164001E0,7.993377686E-2,7.390730896E0
4.056700417E0,-6.033802643E0,-2.245330811E-3,7.110214233E0
4.076702417E0,-6.151158600E0,6.421646118E-2,6.998396759E0
4.096703417E0,-6.360722809E0,1.302291870E-1,6.812782745E0
4.116705417E0,-6.458469543E0,1.163081360E-1,6.567143555E0
4.136706417E0,-6.466852112E0,1.080752563E-1,6.232439575E0
4.156708417E0,-6.654412079E0,-3.921844482E-2,6.230194244E0
4.176709417E0,-6.887776794E0,-1.745370483E-1,6.133645020E0
4.196710417E0,-7.112309875E0,-1.752854919E-1,6.203399963E0
4.216712417E0,-7.189698944E0,-3.929328918E-1,6.276298370E0
4.236713417E0,-7.182214508E0,-4.177812195E-1,6.323001251E0
4.256715417E0,-7.107519836E0,-3.974235535E-1,6.358926544E0
4.276716417E0,-7.200925598E0,-5.123844910E-1,6.677613831E0
4.296718417E0,-7.439679108E0,-9.063652039E-1,7.001091156E0
4.316719417E0,-7.507338409E0,-1.023870850E0,6.929689636E0
4.336721417E0,-7.569459229E0,-9.683363342E-1,6.720574493E0
4.356722417E0,-7.490273895E0,-8.937913513E-1,6.554869080E0
4.376723417E0,-7.418722687E0,-9.042695618E-1,6.458469543E0
4.396725417E0,-7.446564789E0,-1.031654663E0,6.423292694E0
4.416726417E0,-7.532935181E0,-1.072519684E0,6.336922302E0
4.436728417E0,-7.547454987E0,-1.089135132E0,6.232439575E0
4.456729417E0,-7.630831604E0,-1.078058167E0,6.112239532E0
4.476731417E0,-7.582482147E0,-1.112785950E0,6.004014587E0
4.496732417E0,-7.485334167E0,-1.233884125E0,6.013594666E0
4.516734417E0,-7.433242493E0,-1.336570587E0,6.236331482E0
4.536735417E0,-7.474706268E0,-1.509161682E0,6.391259308E0
4.556737417E0,-7.509434052E0,-1.728006592E0,6.490951996E0
4.576738417E0,-7.507039032E0,-1.790576477E0,6.311924286E0
4.596740417E0,-7.549850006E0,-1.712438965E0,6.184838562E0
4.616741417E0,-7.478747864E0,-1.719324646E0,6.094276886E0
4.636742417E0,-7.408693542E0,-1.732048187E0,6.135441284E0
4.656744542E0,-7.501350861E0,-1.780247955E0,6.161936188E0
4.676745542E0,-7.534132690E0,-1.857637024E0,6.206693115E0
4.696747542E0,-7.528594208E0,-1.904938660E0,6.196663971E0
4.716748542E0,-7.542964325E0,-1.856140137E0,6.146967316E0
4.736750542E0,-7.479047241E0,-1.829046478E0,6.114634552E0
4.756751542E0,-7.401059418E0,-1.792971497E0,6.067332916E0
4.776753542E0,-7.413483582E0,-1.909429321E0,6.189329224E0
4.796754542E0,-7.415429535E0,-1.952689362E0,6.154900818E0
4.816756542E0,-7.416477356E0,-1.904489594E0,6.093528442E0
4.836757542E0,-7.411088562E0,-1.954335938E0,5.999224548E0
4.856759542E0,-7.434290314E0,-1.938618622E0,5.963149567E0
4.876760542E0,-7.443720703E0,-2.026036835E0,5.981261902E0
4.896762542E0,-7.481442261E0,-2.074835358E0,5.992189178E0
4.916763542E0,-7.533833313E0,-2.117496643E0,5.949078827E0
4.936765542E0,-7.572153625E0,-2.100132751E0,5.914500732E0
4.956766542E0,-7.567064209E0,-2.093247070E0,5.855822754E0
4.976767542E0,-7.562573547E0,-2.057471466E0,5.772595825E0
4.996769542E0,-7.558082886E0,-2.108665009E0,5.824837189E0
5.016770542E0,-7.565267944E0,-2.180066528E0,5.859265594E0
5.036772542E0,-7.608827362E0,-2.182012482E0,5.885161743E0
5.056773542E0,-7.566465454E0,-2.101929016E0,5.866750031E0
5.076775542E0,-7.587272186E0,-2.027833099E0,5.837111664E0
5.096776542E0,-7.575297089E0,-1.921105042E0,5.869893494E0
5.116778542E0,-7.546107788E0,-1.932780762E0,5.918392639E0
5.136779542E0,-7.546107788E0,-1.901944885E0,5.937702484E0
5.156781542E0,-7.650291138E0,-1.875749359E0,6.016438751E0
5.176782542E0,-7.626191254E0,-1.878892822E0,6.000422058E0
5.196784542E0,-7.589068451E0,-1.782642975E0,5.899681549E0
5.216785542E0,-7.532486115E0,-1.712438965E0,5.785768433E0
5.236787542E0,-7.496111755E0,-1.692530365E0,5.917644196E0
5.256788542E0,-7.523804169E0,-1.811233521E0,6.050268402E0
5.276790542E0,-7.580386505E0,-1.889969788E0,6.131399689E0
5.296791542E0,-7.628885651E0,-1.968256989E0,6.052064667E0
5.316793542E0,-7.641010437E0,-1.901046753E0,5.971831512E0
5.336794542E0,-7.587721252E0,-1.907782745E0,5.944438477E0
5.356796542E0,-7.557184753E0,-1.913620605E0,5.956413574E0
5.376797542E0,-7.589367828E0,-2.030976563E0,6.001469879E0
5.396799542E0,-7.616311798E0,-2.107317810E0,5.983806610E0
5.426801542E0,-7.656727753E0,-1.936373291E0,5.826483765E0
5.446803542E0,-7.632478180E0,-1.944755859E0,5.766608276E0
5.466804542E0,-7.629634094E0,-1.942510529E0,5.732628937E0
5.486806542E0,-7.604785767E0,-1.933379517E0,5.742508392E0
5.506807542E0,-7.672145691E0,-1.817670135E0,5.720803528E0
5.526809542E0,-7.674391022E0,-1.738035736E0,5.792803802E0
