"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.706208308E-3,-2.028369874E-1,1.132105735E-1,1.610422593E0
2.970820828E-2,-3.383058643E-1,-3.211115420E-2,1.437352027E0
4.971120832E-2,-5.210945034E-1,-6.762597263E-3,1.161792634E0
6.971320830E-2,-6.805112368E-1,-2.964742988E-2,9.080866241E-1
8.971520833E-2,-7.802816927E-1,-1.566425219E-2,7.061840218E-1
1.097172083E-1,-7.956627935E-1,-1.537956588E-1,5.787983358E-1
1.297192083E-1,-6.995146877E-1,-3.334615923E-1,4.704061604E-1
1.497222083E-1,-6.546203506E-1,-4.479544602E-1,3.485174417E-1
1.697242083E-1,-5.031417972E-1,-4.995618394E-1,6.144078791E-2
1.897262083E-1,-3.705596906E-1,-4.951102079E-1,-5.706443936E-2
2.097282083E-1,-3.136382157E-1,-4.995586234E-1,-1.721133775E-1
2.297302083E-1,-1.383246571E-1,-4.787102298E-1,-3.376807970E-1
2.497332083E-1,1.720619220E-1,-4.537304860E-1,-7.662603620E-1
2.697352083E-1,4.269935077E-1,-3.930521750E-1,-1.231848124E0
2.897372083E-1,4.529381883E-1,-1.170849386E-1,-1.572628238E0
3.097392083E-1,4.909556150E-1,1.039498995E-1,-1.825363902E0
3.297412083E-1,5.941882074E-1,2.609875470E-1,-2.093229529E0
3.497432083E-1,6.687127250E-1,4.259316534E-1,-2.479028817E0
3.697462083E-1,8.894299132E-1,5.546385178E-1,-2.637993561E0
3.897482083E-1,1.156489209E0,4.705302675E-1,-2.590224148E0
4.097502083E-1,1.408787209E0,5.010594575E-1,-2.584423710E0
4.297522083E-1,1.568709726E0,7.905922343E-1,-2.689497006E0
4.497542083E-1,1.654143394E0,9.886824520E-1,-2.528368793E0
4.697572083E-1,1.697114582E0,9.939771058E-1,-2.005727116E0
4.897592083E-1,1.821294240E0,6.504964556E-1,-1.224895200E0
5.097612083E-1,1.719201270E0,1.381077254E-1,-5.693808103E-1
5.297632083E-1,1.412577374E0,-2.753123483E-1,1.849111784E-1
5.497662083E-1,9.711985463E-1,-7.005870670E-1,8.746680325E-1
5.697682083E-1,5.264113766E-1,-8.253210407E-1,1.423274270E0
5.897702083E-1,2.105482954E-1,-8.925836089E-1,2.128001751E0
6.097722083E-1,-2.832063818E-1,-9.784315521E-1,2.659763037E0
6.297742083E-1,-8.953344315E-1,-7.525354850E-1,2.698882957E0
6.497772083E-1,-1.411199185E0,-5.575887305E-1,2.424812264E0
6.697792083E-1,-1.809534904E0,-4.348454413E-1,2.151570708E0
6.897819166E-1,-2.041035528E0,-4.076272371E-1,1.835480754E0
7.097839167E-1,-2.221660697E0,-3.265631935E-1,1.424478797E0
7.297859166E-1,-2.351060749E0,-1.492785385E-1,1.036250575E0
7.497889166E-1,-2.245913778E0,-6.164748698E-2,9.238331759E-1
7.697909166E-1,-1.799863610E0,-2.926198143E-1,9.141308910E-1
7.897929166E-1,-1.331505729E0,-3.150181586E-1,9.063301206E-1
8.097949167E-1,-8.666438985E-1,-2.000276926E-1,1.037726997E0
8.297969166E-1,-2.862106812E-1,-2.452176064E-1,1.191220500E0
8.497999166E-1,2.224099571E-1,-2.105064878E-1,1.325644480E0
8.698019166E-1,4.994299847E-1,3.822061747E-2,1.113105208E0
8.898039166E-1,7.200781757E-1,4.863249126E-1,6.489280862E-1
9.098059167E-1,7.268539292E-1,8.357802477E-1,3.076132447E-1
9.298079166E-1,7.203494865E-1,1.094711621E0,1.576000035E-2
9.498109166E-1,7.656145370E-1,1.282221595E0,-1.672759759E-1
9.698129166E-1,7.762506223E-1,1.389736980E0,-2.297938210E-1
9.898149166E-1,6.940492952E-1,1.539232743E0,-1.300531858E-1
1.009816917E0,7.266416752E-1,1.620899634E0,1.511019927E-1
1.029819917E0,7.011232567E-1,1.639938753E0,4.647659361E-1
1.049821917E0,5.334654576E-1,1.660732914E0,7.372216272E-1
1.069823917E0,3.349098015E-1,1.810545888E0,1.013266924E0
1.089825917E0,1.070484853E-1,1.799542890E0,1.282269250E0
1.109827917E0,-4.751915216E-2,1.855014548E0,1.274102151E0
1.129830917E0,-2.787782854E-1,1.953059490E0,1.259161053E0
1.149832917E0,-4.407315409E-1,2.012583269E0,1.354430323E0
1.169834917E0,-5.859319389E-1,2.016430736E0,1.408313877E0
1.189836917E0,-7.183678651E-1,2.010899270E0,1.628258940E0
1.209839917E0,-6.574498183E-1,1.762001719E0,1.801178648E0
1.229841917E0,-6.503811193E-1,1.575869642E0,1.929439370E0
1.249843917E0,-5.755472839E-1,1.281131089E0,1.912572492E0
1.269845917E0,-5.779393798E-1,1.119973055E0,1.727872691E0
1.289848917E0,-5.582401103E-1,1.172631325E0,1.507634389E0
1.309850917E0,-6.019878083E-1,1.227466221E0,1.560883813E0
1.329852917E0,-4.972021955E-1,9.627054656E-1,1.718568016E0
1.349854917E0,-3.870505929E-1,6.639782345E-1,1.744417972E0
1.369856917E0,-2.645444083E-1,3.792661947E-1,1.498570036E0
1.389859917E0,-3.584477681E-1,4.754569852E-1,1.601049507E0
1.409861917E0,-1.849579561E-1,9.325034273E-1,2.272851316E0
1.429863917E0,-4.489977497E-1,1.519753621E0,2.196441071E0
1.449865917E0,-7.342553347E-1,2.389309871E0,1.757785876E0
1.469868917E0,-8.005902421E-1,4.043997203E0,2.298824063E0
1.489870917E0,-7.349774659E-2,5.450162228E0,4.657415441E0
1.509872917E0,7.579570234E-1,6.157910380E0,6.456706023E0
1.529874917E0,9.757383245E-1,6.882883260E0,6.168747025E0
1.549876917E0,6.558237076E-1,8.495018502E0,6.908737308E0
1.569879917E0,1.571328694E0,9.652946711E0,9.629369568E0
1.589881917E0,2.360446699E0,9.648536741E0,1.158595142E1
1.609883917E0,1.236315982E0,9.289527640E0,1.251686324E1
1.629885917E0,2.824181771E-1,6.641198541E0,1.366178782E1
1.649888917E0,2.007753176E0,2.996833677E0,1.373641701E1
1.669890917E0,2.998549835E0,-1.949382761E-1,1.289669135E1
1.689892792E0,2.510021399E0,-4.808046733E0,1.224974371E1
1.709894792E0,3.502661685E0,-1.169138841E1,9.138770049E0
1.729897792E0,3.776594383E0,-2.131477570E1,9.612728977E-1
1.749899792E0,2.295803508E1,-7.485735988E1,-9.397040628E1
1.769901792E0,-1.938430809E1,-7.424924478E1,-1.013088818E1
1.789903792E0,-7.447302123E0,-9.255134318E0,1.756080477E1
1.809906792E0,3.169684389E0,-1.380279986E0,-7.401517839E0
1.829908792E0,7.525415077E0,1.979039547E0,-9.455672180E0
1.849910792E0,3.009277722E0,4.947885234E0,-7.252436060E0
1.869912792E0,-4.220948274E0,4.434122262E0,7.147917080E-1
1.889915792E0,1.007110858E1,-2.978498856E0,6.221005930E0
1.909917792E0,1.309840158E1,-9.445814944E0,7.512445368E0
1.929919792E0,6.898777161E0,-1.048275374E1,5.931089868E0
1.949921792E0,3.879763826E0,-3.232926119E0,2.765116707E0
1.969924792E0,5.325456905E-1,-1.120302399E0,1.801111990E-1
1.989926792E0,-3.028775847E-1,-1.186846929E0,-6.787243277E-1
2.009928792E0,-3.753175700E-1,-2.561320776E0,6.625363111E-2
2.029930792E0,1.673946744E-1,-3.075064745E0,6.487310350E-1
2.049933792E0,-3.942175251E-1,-2.392241665E0,1.140246229E0
2.069935792E0,-6.631970465E-1,-1.550880689E0,1.618885269E0
2.089937792E0,-5.829206228E-1,-6.003628671E-1,1.653951021E0
2.109939792E0,-5.983414847E-1,-6.916580763E-1,2.493150428E0
2.129942792E0,-7.924374694E-1,-4.967066440E-1,2.929339852E0
2.149944792E0,-1.583597907E0,5.485131209E-1,2.819323905E0
2.169946792E0,-2.200970324E0,1.580246575E0,2.050115669E0
2.189948792E0,-2.302231820E0,2.583931375E0,1.828831885E0
2.209951792E0,-2.075917093E0,2.501532996E0,2.110534948E0
2.229953792E0,-1.898035437E0,1.993811806E0,2.198703943E0
2.249955792E0,-2.110542549E0,1.961890248E0,2.227227831E0
2.269958792E0,-2.078981618E0,2.471082451E0,2.811036061E0
2.289960792E0,-1.770443929E0,2.152031176E0,3.069887620E0
2.309962792E0,-1.523796678E0,1.783168201E0,2.743522940E0
2.329964792E0,-1.446438600E0,1.684069298E0,2.137385362E0
2.349967792E0,-1.410164813E0,1.573977191E0,1.642094037E0
2.369969792E0,-1.246725195E0,1.659256200E0,1.595201122E0
2.389971792E0,-8.524597228E-1,1.535208104E0,1.754943545E0
2.409973792E0,-6.978751284E-1,1.242407903E0,1.855892799E0
2.429976792E0,-5.993840432E-1,1.302150952E0,1.563216267E0
2.449978792E0,-5.608345199E-1,1.236225788E0,1.311314709E0
2.469980792E0,-5.707397032E-1,1.156461946E0,1.190849787E0
2.489983792E0,-6.280196124E-1,1.065355748E0,1.346517870E0
2.509985792E0,-6.332674885E-1,9.994085844E-1,1.394641040E0
2.529987792E0,-5.862874496E-1,8.436992050E-1,1.400656655E0
2.549989792E0,-5.907734334E-1,7.588031155E-1,1.396581146E0
2.569992792E0,-6.175899339E-1,7.775671960E-1,1.383697976E0
2.589994792E0,-6.853550702E-1,7.642613451E-1,1.292024159E0
2.609996792E0,-8.603639889E-1,7.994267924E-1,1.082398555E0
2.629998792E0,-9.533043122E-1,8.270136635E-1,9.623517090E-1
2.650001792E0,-8.275108230E-1,7.480423383E-1,9.809756756E-1
2.670003792E0,-6.284499675E-1,6.438100183E-1,1.051846853E0
2.690005417E0,-5.011145675E-1,6.882330698E-1,1.018823533E0
2.710008417E0,-5.087539548E-1,7.407667941E-1,9.939173180E-1
2.730010417E0,-4.533784837E-1,7.845779344E-1,1.018222439E0
2.750012417E0,-3.448717028E-1,8.729637153E-1,9.335892552E-1
2.770014417E0,-1.456927335E-1,8.598533808E-1,9.538498574E-1
2.790017417E0,-1.736564577E-2,8.404173821E-1,9.102021468E-1
2.810019417E0,-3.758005500E-3,7.955832714E-1,8.506657970E-1
2.830021417E0,-1.641313434E-2,9.401875457E-1,7.249015439E-1
2.850024417E0,-3.144047856E-2,8.998674855E-1,6.037957674E-1
2.870026417E0,5.936444163E-2,7.968072398E-1,5.702502912E-1
2.890028417E0,1.329931659E-1,6.369437791E-1,5.380075747E-1
2.910030417E0,1.369078767E-1,4.578619824E-1,5.591628009E-1
2.930033417E0,1.407839960E-1,4.341719882E-1,5.093392611E-1
2.950035417E0,8.506470859E-2,4.817608684E-1,4.396556532E-1
2.970037417E0,5.771084905E-2,4.444044694E-1,3.396834683E-1
2.990040417E0,7.427133322E-2,4.345288146E-1,3.293379897E-1
3.010042417E0,1.107082576E-1,4.961647533E-1,2.270772046E-1
3.030044417E0,1.318196297E-1,5.620551261E-1,2.708523846E-1
3.050047417E0,2.317801201E-1,5.090521628E-1,3.567327797E-1
3.070049417E0,1.763929546E-1,5.439202791E-1,3.879896557E-1
3.090051417E0,6.741664231E-2,6.084795333E-1,3.711210233E-1
3.110053417E0,7.585943699E-2,6.797442283E-1,3.706783891E-1
3.130056417E0,1.191978300E-1,6.674289688E-1,4.102073210E-1
3.150058417E0,1.161648792E-1,6.692499380E-1,3.836492676E-1
3.170060417E0,7.520688772E-2,6.892620336E-1,3.322124809E-1
3.190063417E0,4.401959360E-2,7.086666034E-1,4.113054281E-1
3.210065417E0,9.451790214E-2,6.388632739E-1,5.696158683E-1
3.230067417E0,1.164741969E-1,7.265033886E-1,5.358955604E-1
3.250070417E0,7.920462906E-2,7.989647162E-1,5.419386578E-1
3.270072417E0,4.525277138E-2,8.373654279E-1,5.120430136E-1
3.290074417E0,1.615585685E-3,8.805747436E-1,4.259076798E-1
3.310077417E0,-2.549736857E-2,8.875829239E-1,4.626287788E-1
3.330079417E0,-5.969656348E-2,8.429802167E-1,5.484132797E-1
3.350081417E0,-3.324025154E-2,8.777180864E-1,6.828115314E-1
3.370083417E0,-3.484063447E-2,1.001310684E0,8.636197186E-1
3.390086417E0,-1.046125352E-1,1.157944727E0,9.101465982E-1
3.410088417E0,-3.485396612E-1,1.318784965E0,8.258759415E-1
3.430090417E0,-6.021293110E-1,1.479898122E0,8.038646829E-1
3.450093417E0,-6.738682151E-1,1.550717113E0,1.083920000E0
3.470095417E0,-5.723862791E-1,1.748559701E0,1.617967840E0
3.490097417E0,-6.448309422E-1,2.141466573E0,2.191512453E0
3.510100417E0,-9.073241472E-1,2.402996303E0,2.294660261E0
3.530102417E0,-1.316132814E0,2.632546880E0,2.197145076E0
3.550104417E0,-1.596448917E0,2.821514271E0,2.229739795E0
3.570107417E0,-1.696189553E0,3.515285824E0,2.967963050E0
3.590109417E0,-1.852675661E0,4.009564119E0,3.837938692E0
3.610111417E0,-1.935133097E0,4.501482771E0,4.366258015E0
3.630114417E0,-1.988029933E0,5.701325868E0,4.938382339E0
3.650116417E0,-1.845704026E0,7.588061560E0,6.463285310E0
3.670118417E0,-1.461299883E0,9.041218611E0,8.709675052E0
3.690120917E0,-9.777690625E-1,9.075621874E0,1.048424945E1
3.710122917E0,-3.292064273E-1,9.419899499E0,1.268573667E1
3.730124917E0,1.165520818E0,1.037484103E1,1.558966628E1
3.750127917E0,2.061798406E0,9.690625584E0,1.631109575E1
3.770129917E0,1.533742792E0,8.371358078E0,1.596968033E1
3.790131917E0,5.663273942E-1,6.121393349E0,1.760747959E1
3.810134917E0,1.099458391E0,3.445448727E0,1.865093276E1
3.830136917E0,2.155384262E0,8.074238831E-1,1.854503150E1
3.850138917E0,3.188209537E0,-2.894265329E0,1.587785449E1
3.870141917E0,2.985816354E0,-8.395417616E0,1.192259668E1
3.890143917E0,2.738641684E0,-1.660455580E1,5.418351620E0
3.910145917E0,5.065565711E-1,-2.407698400E1,-3.980585611E0
3.930148917E0,1.313729726E1,-4.372256440E1,-3.883309460E1
3.950150917E0,2.030854940E1,-1.343687631E2,-1.540752083E1
3.970152917E0,-2.274240614E1,-9.921081895E0,2.166618400E1
3.990155917E0,-2.508619822E0,4.153627526E0,-8.319565780E0
4.010157917E0,1.321404079E1,8.572276593E0,-2.258569842E1
4.030159917E0,-3.521561056E0,-1.887660137E0,-1.054830102E0
4.050162917E0,3.531551608E0,-1.712848562E0,-1.672222985E0
4.070164917E0,1.148261358E1,-5.688235706E0,4.190426393E0
4.090166917E0,1.139763249E1,-7.602403611E0,5.290182992E0
4.110169917E0,9.999087260E0,-5.404403672E0,5.512015244E0
4.130171917E0,5.568215758E0,-2.920831276E0,4.016965817E0
4.150173917E0,2.910422940E0,-1.468060434E0,1.533735775E0
4.170176917E0,9.075580359E-1,-1.131237131E0,4.829332352E-2
4.190178917E0,1.620789707E-2,-1.176198565E0,1.592407322E-1
4.210180917E0,1.367049783E-1,-8.043906400E-1,1.203984972E0
4.230183917E0,7.290975058E-1,-6.169837238E-1,2.541085317E0
4.250185917E0,1.005167361E0,-8.764625430E-1,3.982518700E0
4.270187917E0,1.018924105E0,-1.137438980E0,4.486520623E0
4.290190917E0,6.520154160E-1,-5.590723152E-1,3.910679224E0
4.310192917E0,1.077764636E-1,5.405133259E-1,2.876969849E0
4.330194917E0,-3.243064606E-1,1.020772702E0,2.465092564E0
