"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.934566558E1,4.784650269E0,8.255632324E0,1.771116943E0
6.936566758E1,4.849166107E0,8.300538940E0,1.819167023E0
6.938566958E1,4.929998016E0,8.295150146E0,1.876348114E0
6.940567258E1,4.986730042E0,8.294401703E0,1.945354614E0
6.942567458E1,5.010081482E0,8.277935944E0,1.998943176E0
6.944567758E1,5.000651093E0,8.269253998E0,2.020947418E0
6.946567958E1,4.974305878E0,8.285270691E0,2.011966095E0
6.948568158E1,4.896916809E0,8.331674194E0,1.978136444E0
6.950568458E1,4.840184784E0,8.318501587E0,2.020498352E0
6.952568658E1,4.749772797E0,8.438851318E0,2.225871277E0
6.954568958E1,4.589905243E0,8.594228210E0,2.405647430E0
6.956569158E1,4.409081268E0,8.678353271E0,2.471660156E0
6.958569358E1,4.144730988E0,8.971743164E0,2.830314331E0
6.960569658E1,3.869603119E0,9.786498871E0,3.824846191E0
6.962569858E1,3.701802063E0,1.034064651E1,4.765789490E0
6.964570158E1,3.595373383E0,1.062565384E1,5.114115143E0
6.966570358E1,3.248843994E0,1.120509888E1,5.524262238E0
6.968570558E1,3.124452667E0,1.228944397E1,6.859635315E0
6.970570858E1,3.207679596E0,1.396041916E1,8.587043152E0
6.972571058E1,3.433559875E0,1.510059814E1,9.937834167E0
6.974571358E1,4.357288971E0,1.577449677E1,1.065903442E1
6.976571558E1,5.294939117E0,1.629990417E1,1.180984131E1
6.978571758E1,7.385940857E0,1.779903671E1,1.244931152E1
6.980572092E1,8.997938690E0,1.930295929E1,1.187495590E1
6.984072492E1,1.216520233E1,1.877261215E1,1.093431198E1
6.986072692E1,1.410127625E1,1.678100372E1,9.288484497E0
6.988072992E1,1.573348206E1,1.465482513E1,7.232060852E0
6.990073192E1,1.802596481E1,1.160147461E1,5.445975037E0
6.992073492E1,2.151341263E1,6.191724243E0,3.972439270E0
6.994073692E1,2.395663193E1,-3.522325287E0,6.104306030E-1
6.996073892E1,2.135863449E1,-9.076076202E0,-6.391408997E0
6.998074192E1,1.816622314E1,-1.612461868E1,-1.215592163E1
