"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.159679162E-2,-6.218888068E-1,2.173772585E-1,1.054295594E0
3.159779165E-2,-6.314928585E-1,3.005082929E-1,1.071822184E0
5.159879167E-2,-5.651053262E-1,3.761870509E-1,1.018635180E0
7.160079165E-2,-4.779777199E-1,4.444211340E-1,8.889586276E-1
9.160179162E-2,-4.043010485E-1,4.875694925E-1,7.777498484E-1
1.116027916E-1,-3.768167961E-1,4.783227056E-1,6.707563269E-1
1.316037917E-1,-2.942856860E-1,5.088492644E-1,6.769017506E-1
1.516057916E-1,-1.997134048E-1,5.431537092E-1,5.819879188E-1
1.716067917E-1,-4.183916688E-2,4.777561104E-1,5.017775687E-1
1.916077916E-1,2.124293447E-3,4.324308336E-1,3.463966566E-1
2.116087917E-1,-2.265211344E-3,3.909173566E-1,2.754939044E-1
2.316097916E-1,-5.504159510E-2,3.828452754E-1,2.010682046E-1
2.516117917E-1,-8.206567168E-2,3.587448066E-1,2.148220253E-1
2.716127916E-1,-2.671358943E-2,3.000861239E-1,1.454517552E-1
2.916137917E-1,-2.774152994E-2,2.387330443E-1,1.187831893E-1
3.116147916E-1,-3.199654877E-2,2.213627207E-1,1.213156915E-1
3.316167917E-1,2.286729097E-2,1.768215555E-1,1.323885638E-1
3.516177916E-1,7.841116190E-4,1.712871659E-1,1.276154816E-1
3.716187917E-1,-2.194869339E-2,1.273792541E-1,7.263645172E-2
3.916197916E-1,-7.754752815E-2,1.353987104E-1,4.382678166E-2
4.116207917E-1,-7.555830538E-2,1.093862021E-1,5.511168860E-2
4.316227916E-1,-7.177457213E-3,8.727846444E-2,7.141452983E-2
4.516237917E-1,2.889167726E-2,2.063540876E-2,5.801914349E-2
4.716247916E-1,5.440717220E-2,-2.970677912E-2,6.670152783E-2
4.916257916E-1,4.765890062E-2,-4.118486345E-2,8.858465932E-2
5.116277916E-1,2.981261373E-2,-2.446182668E-2,9.736023366E-2
5.316287917E-1,-1.068420786E-1,-3.764905214E-2,4.271259472E-2
5.516297916E-1,-1.865828973E-1,-5.267756581E-3,6.034494661E-2
5.716307916E-1,-1.644582027E-1,4.244669259E-2,1.248373964E-1
5.916327916E-1,-8.005832255E-2,5.796578765E-2,2.194523623E-1
6.116337916E-1,-9.441089809E-2,9.914421916E-2,2.800939089E-1
6.316347917E-1,-1.553622741E-1,1.593512446E-1,2.787858137E-1
6.516357916E-1,-1.381211740E-1,1.941901249E-1,2.797390560E-1
6.716367917E-1,-1.291258174E-1,1.999250740E-1,2.556380025E-1
6.916387916E-1,-3.544582129E-2,1.907847065E-1,3.075927063E-1
7.116397917E-1,3.822909594E-2,1.722121954E-1,3.096597701E-1
7.316407083E-1,1.319131851E-2,1.728612363E-1,2.667757058E-1
7.516417083E-1,-3.872552454E-2,2.106091064E-1,2.219164521E-1
7.716437083E-1,-1.054557037E-1,2.334834141E-1,1.503716755E-1
7.916447083E-1,-9.070200920E-2,2.107582104E-1,1.688776014E-1
8.116457083E-1,6.556482911E-3,1.631624597E-1,2.450731802E-1
8.316467083E-1,6.677169442E-2,1.649329966E-1,2.706214195E-1
8.516487083E-1,7.015840173E-2,1.508336055E-1,2.816831090E-1
8.716497083E-1,-3.515696883E-2,1.519562709E-1,2.339955571E-1
8.916507083E-1,-9.390628338E-2,1.053814441E-1,2.474605983E-1
