"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.548548500E0,-2.730187195E0,3.739134196E0,-1.605610335E-1
1.568400500E0,-1.648899611E0,2.565693909E0,-1.251646796E0
1.588251500E0,-8.708726048E-2,1.616932299E0,-2.114475971E0
1.608103500E0,1.480195161E0,6.104113072E-1,-2.892609982E0
1.627954500E0,2.691821859E0,-5.363463807E-1,-3.582488458E0
1.647806500E0,3.551263157E0,-1.628609773E0,-4.061056747E0
1.667658500E0,4.071148456E0,-2.547298568E0,-4.348566679E0
1.687509500E0,3.916702441E0,-3.535367501E0,-4.519826363E0
1.707361500E0,3.608150718E0,-4.216876858E0,-4.027197860E0
1.727212500E0,3.216412997E0,-4.441818075E0,-3.169339695E0
1.747064500E0,3.150927106E0,-4.221793782E0,-2.228324769E0
1.766916500E0,3.105880156E0,-3.543481683E0,-1.198883277E0
1.786767500E0,2.910556256E0,-2.020017126E0,-8.318102807E-2
1.806619500E0,2.842727970E0,-2.057781368E-1,8.153573853E-1
1.826470500E0,2.358790183E0,1.196671275E0,1.539050894E0
1.846322500E0,1.628425586E0,2.744729513E0,2.169015875E0
1.866174500E0,7.463795364E-2,4.916237179E0,2.856048512E0
1.886025500E0,-1.971453077E0,7.415848196E0,3.484712487E0
1.905877708E0,-4.188345369E0,8.159273719E0,3.405564576E0
1.925728708E0,-5.804273701E0,8.305717819E0,2.721171958E0
1.945580708E0,-6.305498781E0,7.715067762E0,1.651538752E0
1.965432708E0,-5.652543717E0,6.276814095E0,4.609567675E-1
1.985283708E0,-4.351330658E0,4.223150628E0,-6.357116246E-1
2.005135708E0,-2.601223930E0,2.072120495E0,-1.452074731E0
2.024986708E0,-7.072037762E-1,2.577078438E-1,-2.211605240E0
2.044838708E0,1.151969896E0,-1.476488026E0,-2.829280251E0
2.064689708E0,2.550246735E0,-2.655728751E0,-3.149470272E0
2.084541708E0,2.651088985E0,-4.280793942E0,-3.318752135E0
2.104393708E0,1.549690488E0,-6.744507147E0,-3.335911666E0
2.124244708E0,3.635406929E-1,-8.546251221E0,-3.270742986E0
2.144096708E0,-1.969143426E-1,-9.364649159E0,-2.868062201E0
2.163947708E0,-6.526059848E-1,-9.881848247E0,-1.939878112E0
2.183799708E0,-9.264843035E-1,-9.695926085E0,-4.831320405E-1
2.203651708E0,-1.155247260E0,-8.599938601E0,1.310190289E0
2.223502708E0,-1.955933982E0,-6.731418155E0,3.485513556E0
2.243354708E0,-2.572402419E0,-4.969728093E0,5.086569495E0
2.263205708E0,-3.063645133E0,-3.255814460E0,6.003019391E0
2.283057708E0,-3.761716143E0,-1.403850989E0,6.382976142E0
2.302909708E0,-4.742195390E0,1.748735556E-1,6.395962808E0
2.322760708E0,-5.743685437E0,1.023247536E0,5.690524306E0
2.342612708E0,-5.568324516E0,1.258788878E0,4.335427986E0
2.362463708E0,-4.248123794E0,1.435111374E0,2.677630374E0
2.382315708E0,-2.071417075E0,1.135905840E0,9.907516354E-1
2.402167708E0,2.178029358E-2,1.027193238E0,-3.295550676E-1
2.422018708E0,2.006853874E0,1.017403829E0,-1.617152885E0
2.441870708E0,3.283784031E0,1.271867053E0,-2.866208341E0
2.461721708E0,1.675892698E0,9.458850726E-1,-4.291470957E0
2.481573708E0,-7.593205941E-1,7.171545678E-1,-5.312131101E0
2.501425708E0,-3.572075152E0,3.953322968E-1,-5.604654436E0
2.521276708E0,-6.899063090E0,-4.475841853E-1,-4.692306361E0
2.541128708E0,-5.499644290E0,-7.654736191E-2,-2.919173883E0
2.560979708E0,-4.432262555E0,6.889920384E-2,-1.879324347E-2
2.580831708E0,-2.588100439E0,1.032621208E-1,2.581828716E0
2.600683708E0,-5.110133189E-1,1.082524270E-1,4.099339637E0
2.620534708E0,2.064296336E0,-3.328235149E-2,4.457792668E0
2.640386708E0,5.004700289E0,-3.603367111E-1,3.768309463E0
2.660237708E0,7.475862848E0,-5.912327322E-1,2.210534615E0
2.680089708E0,8.970060335E0,-1.050285062E0,3.091615874E-1
2.699941708E0,9.783784009E0,-1.639232994E0,-1.530568923E0
2.719792708E0,1.012221676E1,-2.349477907E0,-3.141103783E0
2.739644708E0,1.058124190E1,-2.711389566E0,-4.458896037E0
2.759495708E0,1.107065969E1,-3.337809380E0,-5.814325064E0
2.779347708E0,1.116288783E1,-3.110160903E0,-7.222186659E0
2.799199708E0,1.127737514E1,-2.770364875E0,-8.424681176E0
2.819050708E0,1.134360421E1,-1.789012639E0,-9.419878449E0
2.838902708E0,1.106621581E1,-1.335141528E0,-1.041795021E1
2.858753708E0,9.562441753E0,1.501581352E0,-1.267100286E1
2.878605708E0,7.985252979E0,9.194227381E0,-1.855146110E1
2.898456625E0,-4.795528429E0,1.372110783E1,-2.730139365E1
2.918308625E0,-1.714066596E1,1.409705456E1,-3.973005748E1
2.938160625E0,-2.489184963E1,2.275335213E1,-4.813165034E1
2.958011625E0,-3.068604507E1,2.713690212E1,-5.144497275E1
2.977863625E0,-3.187353271E1,1.994345861E1,-5.375549300E1
2.997714625E0,-3.107027965E1,8.177705312E0,-5.880352057E1
3.017566625E0,-3.006387092E1,-6.538945942E0,-6.758169283E1
3.037418625E0,-3.032794989E1,-2.407469891E1,-7.145963174E1
3.057269625E0,-2.872882061E1,-4.077405679E1,-7.247389913E1
3.077121625E0,-2.500005821E1,-5.748528686E1,-6.313331828E1
3.096972625E0,-2.135366904E1,-6.216373765E1,-3.753084951E1
3.116824625E0,8.169905126E-1,-7.051596130E1,-1.764418373E1
3.136675625E0,2.539422369E0,-7.060841280E1,-3.005205721E0
3.156527625E0,3.477323361E0,-7.207234042E1,6.554800667E0
3.176379625E0,8.761586340E-1,-6.398825605E1,1.295758659E1
3.196230625E0,2.901502720E0,-5.213217496E1,1.159060580E1
3.216082625E0,5.674645607E0,-4.123010219E1,3.635512179E0
3.235933625E0,-7.188297951E-1,-3.137740114E1,-7.116511685E0
3.255785625E0,-1.130817944E1,-2.101836396E1,-1.461130548E1
3.275637625E0,-1.798362746E1,-1.109606936E1,-2.443692690E1
3.295488625E0,-1.807455050E1,-9.505695695E-1,-3.451909842E1
3.315340625E0,-1.826158422E1,8.886594256E0,-3.370388896E1
3.335191625E0,-2.132521415E1,1.587270309E1,-2.785907769E1
3.355043625E0,-2.059866953E1,2.104287783E1,-2.185958651E1
3.374894625E0,-1.994996072E1,2.172055141E1,-1.546483056E1
3.394746625E0,-1.894589556E1,2.065148159E1,-1.002141895E1
3.414598625E0,-1.077108345E1,1.544212232E1,-7.679591535E0
3.434449625E0,-5.410387128E0,1.191293825E1,-5.216235010E0
3.454301625E0,-2.676612082E0,9.246405010E0,-4.456872901E0
3.474153625E0,5.280351484E-1,5.978717194E0,-5.471304005E0
3.494004625E0,3.394066612E0,3.987135077E0,-6.648456105E0
3.513856625E0,5.502121171E0,2.594167510E0,-7.343118188E0
3.533707625E0,5.846774772E0,1.663445876E0,-7.681379029E0
3.553559625E0,4.647084872E0,6.119251513E-1,-7.458089066E0
3.573410625E0,4.470057203E0,2.601749302E-1,-6.379675974E0
3.593262625E0,3.440157289E0,1.743390616E0,-5.296908460E0
3.613114625E0,2.600269665E0,2.235407793E0,-4.273898320E0
3.632965625E0,1.040919722E0,1.208782467E0,-3.567696172E0
3.652817625E0,-2.745010471E-1,2.012791429E-1,-3.222587072E0
3.672668625E0,-8.445966064E-1,6.372510503E-1,-2.205674409E0
3.692520625E0,-8.600640267E-1,1.200589786E0,-1.766387715E0
3.712371625E0,-1.444531969E-1,1.018326520E0,-1.670347198E0
3.732223625E0,5.257324418E-1,1.270416505E0,-1.322514465E0
3.752075625E0,1.288560269E0,8.013601743E-1,-4.947709233E-1
3.771926625E0,1.013690043E0,3.031453141E-1,1.072876364E-1
3.791778625E0,2.591837541E-1,4.778569749E-1,3.882492721E-1
3.811629625E0,-3.250790605E-1,9.125598172E-1,5.154887778E-1
3.831481625E0,-2.476591844E-1,3.541162238E-1,6.487982780E-1
3.851333625E0,2.222184242E-1,-4.380026088E-1,4.184583271E-1
3.871184625E0,-2.145003188E-1,-1.135173550E0,2.040163708E-1
3.891036625E0,-3.460122753E-1,-1.519227079E0,-3.724851787E-2
3.910888208E0,-2.443019325E-1,-1.659187202E0,-5.906389475E-2
3.930740208E0,2.808728311E-2,-2.306004444E0,3.049779046E-1
3.950591208E0,7.107118133E-1,-3.795603096E0,6.690945482E-1
3.970443208E0,1.498404559E0,-4.614055413E0,1.062556613E0
3.990295208E0,1.779883089E0,-5.466734991E0,1.670692769E0
4.010146208E0,1.866455502E0,-6.286764302E0,2.555437308E0
4.029998208E0,1.080062153E0,-4.031171628E0,3.005361257E0
4.049849208E0,3.365204170E-2,-1.433449303E0,4.360929447E0
4.069701208E0,-1.054669304E0,6.605014801E-2,5.809784117E0
4.089553208E0,-3.751151101E0,3.146848673E-1,5.698190006E0
4.109404208E0,-4.733886789E0,-2.643730849E-1,3.641776301E0
4.129256208E0,-3.479694115E0,-1.815360193E0,7.074312329E-1
4.149107208E0,-1.924540281E0,-2.396181958E0,-2.046593306E0
4.168959208E0,2.665944421E-1,-1.806508386E0,-3.386629538E0
4.188811208E0,2.081609942E0,-2.635566967E0,-3.172535491E0
4.208662208E0,4.522402647E0,-4.736905414E0,-4.803697574E0
4.228514208E0,6.247621871E0,-4.555031279E0,-4.744155084E0
4.248365208E0,6.911290787E0,-4.748724976E0,-3.630063451E0
4.268217208E0,7.096565663E0,-5.182081423E0,-2.908682516E0
4.288068208E0,6.607709783E0,-4.373208016E0,-1.175043740E0
4.307920208E0,5.021612191E0,-2.300462453E0,1.638434265E0
4.327772208E0,2.163742272E0,-2.290436232E-1,4.311360261E0
4.347623208E0,-1.266949545E0,1.983624056E0,5.764032578E0
4.367475208E0,-4.699306063E0,4.790738389E0,5.590919911E0
4.387326208E0,-8.089366162E0,5.703313336E0,3.250540856E0
4.407178208E0,-9.572367402E0,5.021821522E0,-6.934387728E-1
4.427030208E0,-8.631180274E0,4.986045333E0,-4.659890567E0
4.446881208E0,-5.808739804E0,5.206809883E0,-7.471454047E0
4.466733208E0,-2.568955486E0,3.561137935E0,-8.841553738E0
4.486584208E0,1.017875699E0,1.283981899E0,-7.921935235E0
4.506436208E0,3.207603582E0,-6.962232900E-1,-4.712682738E0
4.526288208E0,4.292600055E0,-3.000323880E0,-1.301845289E0
4.546139208E0,4.441481860E0,-4.860819023E0,2.039367317E0
4.565991208E0,3.042557150E0,-5.438864822E0,5.665878292E0
4.585842208E0,2.278098607E0,-4.918223478E0,8.083627705E0
4.605694208E0,2.819602817E0,-4.283918109E0,8.931175767E0
4.625545208E0,3.279062989E0,-3.576294503E0,8.247304720E0
