"Time (s)","Distance (cm)"
6.259149337E1,0.000000000E0
6.261149337E1,0.000000000E0
6.263149337E1,0.000000000E0
6.265149337E1,0.000000000E0
6.267149337E1,0.000000000E0
6.269149337E1,0.000000000E0
6.271149337E1,0.000000000E0
6.273149337E1,0.000000000E0
6.275149337E1,0.000000000E0
6.277149337E1,0.000000000E0
6.279149337E1,0.000000000E0
6.281149337E1,0.000000000E0
6.283149337E1,0.000000000E0
6.285149337E1,5.000000000E0
6.287149337E1,5.000000000E0
6.289149337E1,5.000000000E0
6.291149337E1,5.000000000E0
6.293149337E1,5.000000000E0
6.295149337E1,5.000000000E0
6.297149337E1,5.000000000E0
6.299149337E1,0.000000000E0
6.301149337E1,0.000000000E0
6.303149337E1,0.000000000E0
6.305149337E1,0.000000000E0
6.307149337E1,0.000000000E0
6.309149337E1,0.000000000E0
6.311149337E1,0.000000000E0
6.313149337E1,5.000000000E0
6.315149337E1,5.000000000E0
6.317149337E1,5.000000000E0
6.319149337E1,5.000000000E0
6.321149337E1,5.000000000E0
6.323149337E1,5.000000000E0
6.325149337E1,5.000000000E0
6.327149337E1,5.000000000E0
6.329149337E1,5.000000000E0
6.331149337E1,5.000000000E0
6.333149337E1,5.000000000E0
6.335149337E1,5.000000000E0
6.337149337E1,0.000000000E0
6.339149337E1,0.000000000E0
6.341149337E1,0.000000000E0
6.343149337E1,0.000000000E0
6.345149337E1,0.000000000E0
6.347149337E1,0.000000000E0
6.349149337E1,0.000000000E0
6.351149337E1,0.000000000E0
6.353149337E1,0.000000000E0
6.355149337E1,0.000000000E0
6.357149337E1,0.000000000E0
6.359149337E1,0.000000000E0
6.361149337E1,0.000000000E0
6.363149337E1,0.000000000E0
6.365149337E1,0.000000000E0
6.367149337E1,0.000000000E0
6.369149337E1,0.000000000E0
6.371149337E1,0.000000000E0
6.373149337E1,0.000000000E0
6.375149337E1,0.000000000E0
6.377149337E1,0.000000000E0
6.379149337E1,0.000000000E0
6.381149337E1,0.000000000E0
6.383149337E1,0.000000000E0
6.385149337E1,0.000000000E0
6.387149337E1,0.000000000E0
6.389149337E1,0.000000000E0
6.391149337E1,0.000000000E0
6.393149337E1,0.000000000E0
6.395149337E1,0.000000000E0
6.397149337E1,0.000000000E0
6.399149337E1,0.000000000E0
6.401149337E1,0.000000000E0
6.403149337E1,0.000000000E0
6.405149337E1,0.000000000E0
6.407149337E1,0.000000000E0
6.409149337E1,0.000000000E0
6.411149337E1,0.000000000E0
6.413149337E1,0.000000000E0
6.415149337E1,0.000000000E0
6.417149337E1,0.000000000E0
6.419149337E1,0.000000000E0
6.421149337E1,0.000000000E0
6.423149337E1,0.000000000E0
6.425149337E1,0.000000000E0
6.427149337E1,0.000000000E0
6.429149337E1,0.000000000E0
6.431149337E1,5.000000000E0
6.433149337E1,5.000000000E0
6.435149337E1,5.000000000E0
6.437149337E1,5.000000000E0
6.439149337E1,5.000000000E0
6.441149337E1,5.000000000E0
6.443149337E1,5.000000000E0
6.445149337E1,5.000000000E0
6.447149337E1,5.000000000E0
6.449149337E1,5.000000000E0
6.451149337E1,5.000000000E0
6.453149337E1,5.000000000E0
6.455149337E1,5.000000000E0
6.457149337E1,5.000000000E0
6.459149337E1,5.000000000E0
6.461149337E1,5.000000000E0
6.463149337E1,5.000000000E0
6.465149337E1,5.000000000E0
6.467149337E1,5.000000000E0
6.469149337E1,5.000000000E0
6.471149337E1,5.000000000E0
6.473149337E1,5.000000000E0
6.475149337E1,5.000000000E0
6.477149337E1,5.000000000E0
6.479149337E1,5.000000000E0
6.481149337E1,5.000000000E0
6.483149337E1,5.000000000E0
6.485149337E1,5.000000000E0
6.487149337E1,5.000000000E0
6.489149337E1,5.000000000E0
6.491149337E1,5.000000000E0
6.493149337E1,5.000000000E0
6.495149337E1,5.000000000E0
6.497149337E1,5.000000000E0
6.499149337E1,5.000000000E0
6.501149337E1,5.000000000E0
6.503149337E1,5.000000000E0
6.505149337E1,5.000000000E0
6.507149337E1,5.000000000E0
6.509149337E1,5.000000000E0
6.511149337E1,5.000000000E0
6.513149337E1,5.000000000E0
6.515149337E1,5.000000000E0
6.517149337E1,5.000000000E0
6.519149337E1,5.000000000E0
6.521149337E1,5.000000000E0
6.523149337E1,5.000000000E0
6.525149337E1,5.000000000E0
6.527149337E1,5.000000000E0
6.529149337E1,5.000000000E0
6.531149337E1,5.000000000E0
6.533149337E1,5.000000000E0
6.535149337E1,5.000000000E0
6.537149337E1,5.000000000E0
6.539149337E1,5.000000000E0
6.541149337E1,5.000000000E0
6.543149337E1,5.000000000E0
6.545149337E1,5.000000000E0
6.547149337E1,5.000000000E0
6.549149337E1,5.000000000E0
6.551149337E1,5.000000000E0
6.553149337E1,5.000000000E0
6.555149337E1,5.000000000E0
6.557149337E1,5.000000000E0
6.559149337E1,5.000000000E0
6.561149337E1,5.000000000E0
6.563149337E1,5.000000000E0
6.565149337E1,5.000000000E0
6.567149337E1,5.000000000E0
6.569149337E1,5.000000000E0
6.571149337E1,5.000000000E0
6.573149337E1,5.000000000E0
6.575149337E1,5.000000000E0
6.577149337E1,5.000000000E0
6.579149337E1,5.000000000E0
6.581149337E1,5.000000000E0
6.583149337E1,5.000000000E0
6.585149337E1,5.000000000E0
6.587149337E1,5.000000000E0
6.589149337E1,5.000000000E0
6.591149337E1,5.000000000E0
6.593149337E1,5.000000000E0
6.595149337E1,5.000000000E0
6.597149337E1,5.000000000E0
6.599149337E1,5.000000000E0
6.601149337E1,5.000000000E0
6.603149337E1,5.000000000E0
6.605149337E1,5.000000000E0
6.607149337E1,5.000000000E0
6.609149337E1,5.000000000E0
6.611149337E1,5.000000000E0
6.613149337E1,5.000000000E0
6.615149337E1,5.000000000E0
6.617149337E1,5.000000000E0
6.619149337E1,5.000000000E0
6.621149337E1,5.000000000E0
6.623149337E1,5.000000000E0
6.625149337E1,5.000000000E0
6.627149337E1,5.000000000E0
6.629149337E1,5.000000000E0
6.631149337E1,5.000000000E0
6.633149337E1,5.000000000E0
6.635149337E1,5.000000000E0
6.637149337E1,5.000000000E0
6.639149337E1,5.000000000E0
6.641149337E1,5.000000000E0
6.643149337E1,5.000000000E0
6.645149337E1,5.000000000E0
6.647149337E1,5.000000000E0
6.649149337E1,5.000000000E0
6.651149337E1,0.000000000E0
6.653149337E1,0.000000000E0
6.655149337E1,0.000000000E0
6.657149337E1,0.000000000E0
6.659149337E1,5.000000000E0
6.661149337E1,5.000000000E0
6.663149337E1,5.000000000E0
6.665149337E1,5.000000000E0
6.667149337E1,5.000000000E0
6.669149337E1,5.000000000E0
6.671149337E1,5.000000000E0
6.673149337E1,5.000000000E0
6.675149337E1,5.000000000E0
6.677149337E1,5.000000000E0
6.679149337E1,5.000000000E0
6.681149337E1,5.000000000E0
6.683149337E1,5.000000000E0
6.685149337E1,5.000000000E0
6.687149337E1,5.000000000E0
6.689149337E1,5.000000000E0
6.691149337E1,5.000000000E0
6.693149337E1,5.000000000E0
6.695149337E1,5.000000000E0
6.697149337E1,5.000000000E0
6.699149337E1,5.000000000E0
6.701149337E1,0.000000000E0
6.703149337E1,0.000000000E0
6.705149337E1,0.000000000E0
6.707149337E1,0.000000000E0
6.709149337E1,0.000000000E0
6.711149337E1,5.000000000E0
6.713149337E1,5.000000000E0
6.715149337E1,5.000000000E0
6.717149337E1,5.000000000E0
6.719149337E1,5.000000000E0
6.721149337E1,5.000000000E0
6.723149337E1,5.000000000E0
6.725149337E1,5.000000000E0
6.727149337E1,5.000000000E0
6.729149337E1,5.000000000E0
6.731149337E1,5.000000000E0
6.733149337E1,5.000000000E0
6.735149337E1,5.000000000E0
6.737149337E1,5.000000000E0
6.739149337E1,5.000000000E0
6.741149337E1,5.000000000E0
6.743149337E1,5.000000000E0
6.745149337E1,5.000000000E0
6.747149337E1,5.000000000E0
6.749149337E1,5.000000000E0
6.751149337E1,5.000000000E0
6.753149337E1,5.000000000E0
6.755149337E1,5.000000000E0
6.757149337E1,5.000000000E0
6.759149337E1,5.000000000E0
6.761149337E1,5.000000000E0
6.763149337E1,5.000000000E0
6.765149337E1,5.000000000E0
6.767149337E1,5.000000000E0
6.769149337E1,5.000000000E0
6.771149337E1,5.000000000E0
6.773149337E1,5.000000000E0
6.775149337E1,5.000000000E0
6.777149337E1,5.000000000E0
6.779149337E1,5.000000000E0
6.781149337E1,5.000000000E0
6.783149337E1,5.000000000E0
6.785149337E1,5.000000000E0
6.787149337E1,5.000000000E0
6.789149337E1,5.000000000E0
6.791149337E1,5.000000000E0
6.793149337E1,5.000000000E0
6.795149337E1,5.000000000E0
6.797149337E1,5.000000000E0
6.799149337E1,5.000000000E0
6.801149337E1,5.000000000E0
6.803149337E1,5.000000000E0
6.805149337E1,5.000000000E0
6.807149337E1,5.000000000E0
6.809149337E1,5.000000000E0
6.811149337E1,5.000000000E0
6.813149337E1,5.000000000E0
6.815149337E1,5.000000000E0
6.817149337E1,5.000000000E0
6.819149337E1,5.000000000E0
6.821149337E1,5.000000000E0
6.823149337E1,5.000000000E0
6.825149337E1,5.000000000E0
6.827149337E1,5.000000000E0
6.829149337E1,5.000000000E0
6.831149337E1,5.000000000E0
6.833149337E1,5.000000000E0
6.835149337E1,5.000000000E0
6.837149337E1,5.000000000E0
6.839149337E1,5.000000000E0
6.841149337E1,5.000000000E0
6.843149337E1,5.000000000E0
6.845149337E1,5.000000000E0
6.847149337E1,5.000000000E0
6.849149337E1,5.000000000E0
6.851149337E1,5.000000000E0
6.853149337E1,5.000000000E0
6.855149337E1,5.000000000E0
6.857149337E1,5.000000000E0
6.859149337E1,5.000000000E0
6.861149337E1,5.000000000E0
6.863149337E1,5.000000000E0
6.865149337E1,5.000000000E0
6.867149337E1,5.000000000E0
6.869149337E1,5.000000000E0
6.871149337E1,5.000000000E0
6.873149337E1,5.000000000E0
6.875149337E1,5.000000000E0
6.877149337E1,5.000000000E0
6.879149337E1,5.000000000E0
6.881149337E1,5.000000000E0
6.883149337E1,5.000000000E0
6.885149337E1,5.000000000E0
6.887149337E1,5.000000000E0
6.889149337E1,5.000000000E0
6.891149337E1,5.000000000E0
6.893149337E1,5.000000000E0
6.895149337E1,5.000000000E0
6.897149337E1,5.000000000E0
6.899149337E1,5.000000000E0
6.901149337E1,5.000000000E0
6.903149337E1,5.000000000E0
6.905149337E1,5.000000000E0
6.907149337E1,5.000000000E0
6.909149337E1,5.000000000E0
6.911149337E1,5.000000000E0
6.913149337E1,5.000000000E0
6.915149337E1,5.000000000E0
6.917149337E1,5.000000000E0
6.919149337E1,5.000000000E0
6.921149337E1,5.000000000E0
6.923149337E1,5.000000000E0
6.925149337E1,5.000000000E0
6.927149337E1,5.000000000E0
6.929149337E1,5.000000000E0
6.931149337E1,5.000000000E0
6.933149337E1,5.000000000E0
6.935149337E1,5.000000000E0
6.937149337E1,5.000000000E0
6.939149337E1,5.000000000E0
6.941149337E1,5.000000000E0
6.943149337E1,5.000000000E0
6.945149337E1,5.000000000E0
6.947149337E1,5.000000000E0
6.949149337E1,5.000000000E0
6.951149337E1,5.000000000E0
6.953149337E1,5.000000000E0
6.955149337E1,5.000000000E0
6.957149337E1,5.000000000E0
6.959149337E1,5.000000000E0
6.961149337E1,5.000000000E0
6.963149337E1,5.000000000E0
6.965149337E1,5.000000000E0
6.967149337E1,5.000000000E0
6.969149337E1,5.000000000E0
6.971149337E1,5.000000000E0
6.973149337E1,5.000000000E0
6.975149337E1,5.000000000E0
6.977149337E1,5.000000000E0
6.979149337E1,5.000000000E0
6.981149337E1,5.000000000E0
6.983149337E1,5.000000000E0
6.985149337E1,5.000000000E0
6.987149337E1,5.000000000E0
6.989149337E1,5.000000000E0
6.991149337E1,5.000000000E0
6.993149337E1,5.000000000E0
6.995149337E1,5.000000000E0
6.997149337E1,5.000000000E0
6.999149337E1,5.000000000E0
7.001149337E1,5.000000000E0
7.003149337E1,5.000000000E0
7.005149337E1,5.000000000E0
7.007149337E1,5.000000000E0
7.009149337E1,5.000000000E0
7.011149337E1,5.000000000E0
7.013149337E1,5.000000000E0
7.015149337E1,5.000000000E0
7.017149337E1,5.000000000E0
7.019149337E1,5.000000000E0
7.021149337E1,5.000000000E0
7.023149337E1,5.000000000E0
7.025149337E1,5.000000000E0
7.027149337E1,5.000000000E0
7.029149337E1,5.000000000E0
7.031149337E1,5.000000000E0
7.033149337E1,5.000000000E0
7.035149337E1,5.000000000E0
7.037149337E1,5.000000000E0
7.039149337E1,5.000000000E0
7.041149337E1,5.000000000E0
7.043149337E1,5.000000000E0
7.045149337E1,5.000000000E0
7.047149337E1,5.000000000E0
7.049149337E1,5.000000000E0
7.051149337E1,5.000000000E0
7.053149337E1,5.000000000E0
7.055149337E1,5.000000000E0
7.057149337E1,5.000000000E0
7.059149337E1,5.000000000E0
7.061149337E1,5.000000000E0
7.063149337E1,5.000000000E0
7.065149337E1,5.000000000E0
7.067149337E1,5.000000000E0
7.069149337E1,5.000000000E0
7.071149337E1,5.000000000E0
7.073149337E1,5.000000000E0
7.075149337E1,5.000000000E0
7.077149337E1,5.000000000E0
7.079149337E1,5.000000000E0
7.081149337E1,5.000000000E0
7.083149337E1,5.000000000E0
7.085149337E1,5.000000000E0
7.087149337E1,5.000000000E0
7.089149337E1,5.000000000E0
7.091149337E1,5.000000000E0
7.093149337E1,5.000000000E0
7.095149337E1,5.000000000E0
7.097149337E1,5.000000000E0
7.099149337E1,5.000000000E0
7.101149337E1,5.000000000E0
7.103149337E1,5.000000000E0
7.105149337E1,5.000000000E0
7.107149337E1,5.000000000E0
7.109149337E1,5.000000000E0
7.111149337E1,5.000000000E0
7.113149337E1,5.000000000E0
7.115149337E1,5.000000000E0
7.117149337E1,5.000000000E0
7.119149337E1,5.000000000E0
7.121149337E1,5.000000000E0
7.123149337E1,5.000000000E0
7.125149337E1,5.000000000E0
7.127149337E1,5.000000000E0
7.129149337E1,5.000000000E0
7.131149337E1,5.000000000E0
7.133149337E1,5.000000000E0
7.135149337E1,5.000000000E0
7.137149337E1,5.000000000E0
7.139149337E1,5.000000000E0
7.141149337E1,5.000000000E0
7.143149337E1,5.000000000E0
7.145149337E1,5.000000000E0
7.147149337E1,5.000000000E0
7.149149337E1,5.000000000E0
7.151149337E1,5.000000000E0
7.153149337E1,5.000000000E0
7.155149337E1,5.000000000E0
7.157149337E1,5.000000000E0
7.159149337E1,5.000000000E0
7.161149337E1,5.000000000E0
7.163149337E1,5.000000000E0
7.165149337E1,5.000000000E0
7.167149337E1,5.000000000E0
7.169149337E1,5.000000000E0
7.171149337E1,5.000000000E0
7.173149337E1,5.000000000E0
7.175149337E1,5.000000000E0
7.177149337E1,5.000000000E0
7.179149337E1,5.000000000E0
7.181149337E1,5.000000000E0
7.183149337E1,5.000000000E0
7.185149337E1,5.000000000E0
7.187149337E1,5.000000000E0
7.189149337E1,5.000000000E0
7.191149337E1,5.000000000E0
7.193149337E1,5.000000000E0
7.195149337E1,5.000000000E0
7.197149337E1,5.000000000E0
7.199149337E1,5.000000000E0
7.201149337E1,5.000000000E0
7.203149337E1,5.000000000E0
7.205149337E1,5.000000000E0
7.207149337E1,5.000000000E0
7.209149337E1,5.000000000E0
7.211149337E1,5.000000000E0
7.213149337E1,5.000000000E0
7.215149337E1,5.000000000E0
7.217149337E1,5.000000000E0
7.219149337E1,5.000000000E0
7.221149337E1,5.000000000E0
7.223149337E1,5.000000000E0
7.225149337E1,5.000000000E0
7.227149337E1,5.000000000E0
7.229149337E1,5.000000000E0
7.231149337E1,5.000000000E0
7.233149337E1,5.000000000E0
7.235149337E1,5.000000000E0
7.237149337E1,5.000000000E0
7.239149337E1,5.000000000E0
7.241149337E1,5.000000000E0
7.243149337E1,5.000000000E0
7.245149337E1,5.000000000E0
7.247149337E1,5.000000000E0
7.249149337E1,5.000000000E0
7.251149337E1,5.000000000E0
7.253149337E1,5.000000000E0
7.255149337E1,5.000000000E0
7.257149337E1,5.000000000E0
7.259149337E1,5.000000000E0
7.261149337E1,5.000000000E0
7.263149337E1,5.000000000E0
7.265149337E1,5.000000000E0
7.267149337E1,5.000000000E0
7.269149337E1,5.000000000E0
7.271149337E1,5.000000000E0
7.273149337E1,5.000000000E0
7.275149337E1,5.000000000E0
7.277149337E1,5.000000000E0
7.279149337E1,5.000000000E0
7.281149337E1,5.000000000E0
7.283149337E1,5.000000000E0
7.285149337E1,5.000000000E0
7.287149337E1,5.000000000E0
7.289149337E1,5.000000000E0
7.291149337E1,5.000000000E0
7.293149337E1,5.000000000E0
7.295149337E1,5.000000000E0
7.297149337E1,5.000000000E0
7.299149337E1,5.000000000E0
7.301149337E1,5.000000000E0
7.303149337E1,5.000000000E0
7.305149337E1,5.000000000E0
7.307149337E1,5.000000000E0
7.309149337E1,5.000000000E0
7.311149337E1,5.000000000E0
7.313149337E1,5.000000000E0
7.315149337E1,5.000000000E0
7.317149337E1,5.000000000E0
7.319149337E1,5.000000000E0
7.321149337E1,5.000000000E0
7.323149337E1,5.000000000E0
7.325149337E1,5.000000000E0
7.327149337E1,5.000000000E0
7.329149337E1,5.000000000E0
7.331149337E1,5.000000000E0
7.333149337E1,5.000000000E0
7.335149337E1,5.000000000E0
7.337149337E1,5.000000000E0
7.339149337E1,5.000000000E0
7.341149337E1,5.000000000E0
7.343149337E1,5.000000000E0
7.345149337E1,5.000000000E0
7.347149337E1,5.000000000E0
7.349149337E1,5.000000000E0
7.351149337E1,5.000000000E0
7.353149337E1,5.000000000E0
7.355149337E1,5.000000000E0
7.357149337E1,5.000000000E0
7.359149337E1,5.000000000E0
7.361149337E1,5.000000000E0
7.363149337E1,5.000000000E0
7.365149337E1,5.000000000E0
7.367149337E1,5.000000000E0
7.369149337E1,5.000000000E0
7.371149337E1,5.000000000E0
7.373149337E1,5.000000000E0
7.375149337E1,5.000000000E0
7.377149337E1,5.000000000E0
7.379149337E1,5.000000000E0
7.381149337E1,5.000000000E0
7.383149337E1,5.000000000E0
7.385149337E1,5.000000000E0
7.387149337E1,5.000000000E0
7.389149337E1,5.000000000E0
7.391149337E1,5.000000000E0
7.393149337E1,5.000000000E0
7.395149337E1,5.000000000E0
7.397149337E1,5.000000000E0
7.399149337E1,5.000000000E0
7.401149337E1,5.000000000E0
7.403149337E1,5.000000000E0
7.405149337E1,5.000000000E0
7.407149337E1,5.000000000E0
7.409149337E1,5.000000000E0
7.411149337E1,5.000000000E0
7.413149337E1,5.000000000E0
7.415149337E1,5.000000000E0
7.417149337E1,5.000000000E0
7.419149337E1,5.000000000E0
7.421149337E1,5.000000000E0
7.423149337E1,5.000000000E0
7.425149337E1,5.000000000E0
7.427149337E1,5.000000000E0
7.429149337E1,5.000000000E0
7.431149337E1,5.000000000E0
7.433149337E1,5.000000000E0
7.435149337E1,5.000000000E0
7.437149337E1,5.000000000E0
7.439149337E1,5.000000000E0
7.441149337E1,5.000000000E0
7.443149337E1,5.000000000E0
7.445149337E1,5.000000000E0
7.447149337E1,5.000000000E0
7.449149337E1,5.000000000E0
7.451149337E1,5.000000000E0
7.453149337E1,5.000000000E0
7.455149337E1,5.000000000E0
7.457149337E1,5.000000000E0
7.459149337E1,5.000000000E0
7.461149337E1,5.000000000E0
7.463149337E1,5.000000000E0
7.465149337E1,5.000000000E0
7.467149337E1,5.000000000E0
7.469149337E1,5.000000000E0
7.471149337E1,5.000000000E0
7.473149337E1,5.000000000E0
7.475149337E1,5.000000000E0
7.477149337E1,5.000000000E0
7.479149337E1,5.000000000E0
7.481149337E1,5.000000000E0
7.483149337E1,5.000000000E0
7.485149337E1,5.000000000E0
7.487149337E1,5.000000000E0
7.489149337E1,5.000000000E0
7.491149337E1,5.000000000E0
7.493149337E1,5.000000000E0
7.495149337E1,5.000000000E0
7.497149337E1,5.000000000E0
7.499149337E1,5.000000000E0
7.501149337E1,5.000000000E0
7.503149337E1,5.000000000E0
7.505149337E1,5.000000000E0
7.507149337E1,5.000000000E0
7.509149337E1,5.000000000E0
7.511149337E1,5.000000000E0
7.513149337E1,5.000000000E0
7.515149337E1,5.000000000E0
7.517149337E1,5.000000000E0
7.519149337E1,5.000000000E0
7.521149337E1,5.000000000E0
7.523149337E1,5.000000000E0
7.525149337E1,5.000000000E0
7.527149337E1,5.000000000E0
7.529149337E1,5.000000000E0
7.531149337E1,5.000000000E0
7.533149337E1,5.000000000E0
7.535149337E1,5.000000000E0
7.537149337E1,5.000000000E0
7.539149337E1,5.000000000E0
7.541149337E1,5.000000000E0
7.543149337E1,5.000000000E0
7.545149337E1,5.000000000E0
7.547149337E1,5.000000000E0
7.549149337E1,5.000000000E0
7.551149337E1,5.000000000E0
7.553149337E1,5.000000000E0
7.555149337E1,5.000000000E0
7.557149337E1,5.000000000E0
7.559149337E1,5.000000000E0
7.561149337E1,5.000000000E0
7.563149337E1,5.000000000E0
7.565149337E1,5.000000000E0
7.567149337E1,5.000000000E0
7.569149337E1,5.000000000E0
7.571149337E1,5.000000000E0
7.573149337E1,5.000000000E0
7.575149337E1,5.000000000E0
7.577149337E1,5.000000000E0
7.579149337E1,5.000000000E0
7.581149337E1,5.000000000E0
7.583149337E1,5.000000000E0
7.585149337E1,5.000000000E0
7.587149337E1,5.000000000E0
7.589149337E1,5.000000000E0
7.591149337E1,5.000000000E0
7.593149337E1,5.000000000E0
7.595149337E1,5.000000000E0
7.597149337E1,5.000000000E0
7.599149337E1,0.000000000E0
7.601149337E1,0.000000000E0
7.603149337E1,0.000000000E0
7.605149337E1,0.000000000E0
7.607149337E1,5.000000000E0
7.609149337E1,5.000000000E0
7.611149337E1,5.000000000E0
7.613149337E1,5.000000000E0
7.615149337E1,5.000000000E0
7.617149337E1,5.000000000E0
7.619149337E1,5.000000000E0
7.621149337E1,5.000000000E0
7.623149337E1,5.000000000E0
7.625149337E1,5.000000000E0
7.627149337E1,5.000000000E0
7.629149337E1,5.000000000E0
7.631149337E1,5.000000000E0
7.633149337E1,5.000000000E0
7.635149337E1,5.000000000E0
7.637149337E1,5.000000000E0
7.639149337E1,5.000000000E0
7.641149337E1,5.000000000E0
7.643149337E1,5.000000000E0
7.645149337E1,5.000000000E0
7.647149337E1,5.000000000E0
7.649149337E1,5.000000000E0
7.651149337E1,5.000000000E0
7.653149337E1,5.000000000E0
7.655149337E1,5.000000000E0
7.657149337E1,5.000000000E0
7.659149337E1,5.000000000E0
7.661149337E1,5.000000000E0
7.663149337E1,5.000000000E0
7.665149337E1,5.000000000E0
7.667149337E1,5.000000000E0
7.669149337E1,5.000000000E0
7.671149337E1,5.000000000E0
7.673149337E1,5.000000000E0
7.675149337E1,5.000000000E0
7.677149337E1,5.000000000E0
7.679149337E1,5.000000000E0
7.681149337E1,5.000000000E0
7.683149337E1,5.000000000E0
7.685149337E1,5.000000000E0
7.687149337E1,5.000000000E0
7.689149337E1,5.000000000E0
7.691149337E1,5.000000000E0
7.693149337E1,5.000000000E0
7.695149337E1,5.000000000E0
7.697149337E1,5.000000000E0
7.699149337E1,5.000000000E0
7.701149337E1,5.000000000E0
7.703149337E1,5.000000000E0
7.705149337E1,0.000000000E0
7.707149337E1,0.000000000E0
7.709149337E1,0.000000000E0
7.711149337E1,0.000000000E0
7.713149337E1,5.000000000E0
7.715149337E1,5.000000000E0
7.717149337E1,5.000000000E0
7.719149337E1,5.000000000E0
7.721149337E1,5.000000000E0
7.723149337E1,5.000000000E0
7.725149337E1,5.000000000E0
7.727149337E1,5.000000000E0
7.729149337E1,5.000000000E0
7.731149337E1,5.000000000E0
7.733149337E1,5.000000000E0
7.735149337E1,5.000000000E0
7.737149337E1,5.000000000E0
7.739149337E1,5.000000000E0
7.741149337E1,5.000000000E0
7.743149337E1,5.000000000E0
7.745149337E1,5.000000000E0
7.747149337E1,5.000000000E0
7.749149337E1,5.000000000E0
7.751149337E1,5.000000000E0
7.753149337E1,5.000000000E0
7.755149337E1,5.000000000E0
7.757149337E1,5.000000000E0
7.759149337E1,5.000000000E0
7.761149337E1,5.000000000E0
7.763149337E1,5.000000000E0
7.765149337E1,5.000000000E0
7.767149337E1,5.000000000E0
7.769149337E1,5.000000000E0
7.771149337E1,5.000000000E0
7.773149337E1,5.000000000E0
7.775149337E1,5.000000000E0
7.777149337E1,5.000000000E0
7.779149337E1,0.000000000E0
7.781149337E1,0.000000000E0
7.783149337E1,0.000000000E0
7.785149337E1,0.000000000E0
7.787149337E1,0.000000000E0
7.789149337E1,0.000000000E0
7.791149337E1,0.000000000E0
7.793149337E1,0.000000000E0
7.795149337E1,0.000000000E0
7.797149337E1,5.000000000E0
7.799149337E1,5.000000000E0
7.801149337E1,5.000000000E0
7.803149337E1,5.000000000E0
7.805149337E1,5.000000000E0
7.807149337E1,5.000000000E0
7.809149337E1,5.000000000E0
7.811149337E1,5.000000000E0
7.813149337E1,5.000000000E0
7.815149337E1,5.000000000E0
7.817149337E1,5.000000000E0
7.819149337E1,5.000000000E0
7.821149337E1,5.000000000E0
7.823149337E1,5.000000000E0
7.825149337E1,5.000000000E0
7.827149337E1,5.000000000E0
7.829149337E1,5.000000000E0
7.831149337E1,5.000000000E0
7.833149337E1,5.000000000E0
7.835149337E1,5.000000000E0
7.837149337E1,5.000000000E0
7.839149337E1,5.000000000E0
7.841149337E1,0.000000000E0
7.843149337E1,0.000000000E0
7.845149337E1,0.000000000E0
7.847149337E1,0.000000000E0
7.849149337E1,0.000000000E0
7.851149337E1,5.000000000E0
7.853149337E1,5.000000000E0
7.855149337E1,5.000000000E0
7.857149337E1,5.000000000E0
7.859149337E1,5.000000000E0
7.861149337E1,5.000000000E0
7.863149337E1,5.000000000E0
7.865149337E1,5.000000000E0
7.867149337E1,5.000000000E0
7.869149337E1,5.000000000E0
7.871149337E1,5.000000000E0
7.873149337E1,5.000000000E0
7.875149337E1,5.000000000E0
7.877149337E1,5.000000000E0
7.879149337E1,5.000000000E0
7.881149337E1,5.000000000E0
7.883149337E1,5.000000000E0
7.885149337E1,5.000000000E0
7.887149337E1,5.000000000E0
7.889149337E1,5.000000000E0
7.891149337E1,5.000000000E0
7.893149337E1,5.000000000E0
7.895149337E1,5.000000000E0
7.897149337E1,5.000000000E0
7.899149337E1,5.000000000E0
7.901149337E1,5.000000000E0
7.903149337E1,5.000000000E0
7.905149337E1,5.000000000E0
7.907149337E1,5.000000000E0
7.909149337E1,5.000000000E0
7.911149337E1,5.000000000E0
7.913149337E1,5.000000000E0
7.915149337E1,5.000000000E0
7.917149337E1,5.000000000E0
7.919149337E1,5.000000000E0
7.921149337E1,5.000000000E0
7.923149337E1,5.000000000E0
7.925149337E1,5.000000000E0
7.927149337E1,5.000000000E0
7.929149337E1,5.000000000E0
7.931149337E1,5.000000000E0
7.933149337E1,5.000000000E0
7.935149337E1,5.000000000E0
7.937149337E1,5.000000000E0
7.939149337E1,5.000000000E0
7.941149337E1,5.000000000E0
7.943149337E1,5.000000000E0
7.945149337E1,5.000000000E0
7.947149337E1,5.000000000E0
7.949149337E1,5.000000000E0
7.951149337E1,5.000000000E0
7.953149337E1,5.000000000E0
7.955149337E1,5.000000000E0
7.957149337E1,5.000000000E0
7.959149337E1,5.000000000E0
7.961149337E1,5.000000000E0
7.963149337E1,5.000000000E0
7.965149337E1,5.000000000E0
7.967149337E1,5.000000000E0
7.969149337E1,5.000000000E0
7.971149337E1,5.000000000E0
7.973149337E1,5.000000000E0
7.975149337E1,5.000000000E0
7.977149337E1,5.000000000E0
7.979149337E1,5.000000000E0
7.981149337E1,5.000000000E0
7.983149337E1,5.000000000E0
7.985149337E1,5.000000000E0
7.987149337E1,5.000000000E0
7.989149337E1,5.000000000E0
7.991149337E1,5.000000000E0
7.993149337E1,5.000000000E0
7.995149337E1,5.000000000E0
7.997149337E1,5.000000000E0
7.999149337E1,5.000000000E0
8.001149337E1,5.000000000E0
8.003149337E1,5.000000000E0
8.005149337E1,5.000000000E0
