"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.680086997E0,-4.341690063E0,-5.426696539E-1,4.786158562E0
4.699969185E0,-2.813080788E0,9.241562486E-1,4.384831905E0
4.719843351E0,-1.128214955E0,1.627742648E0,3.948818922E0
4.739758664E0,5.746932030E-1,1.574414372E0,3.601819277E0
4.759657726E0,1.935994387E0,1.481672525E0,3.022998095E0
4.779548455E0,2.899098158E0,1.541392207E0,2.414283991E0
4.799498872E0,3.621326208E0,1.703973413E0,2.018283606E0
4.819297830E0,3.937367678E0,1.605905414E0,1.917552590E0
4.839224393E0,3.689035177E0,1.103781104E0,2.123808384E0
4.859106632E0,3.113409758E0,5.473300219E-1,2.416414499E0
4.878996060E0,2.484456301E0,1.155777797E-1,2.644041538E0
4.898876320E0,1.853904963E0,-4.179042280E-1,2.747435808E0
4.918792830E0,1.355575562E0,-9.764857888E-1,2.653628588E0
4.938704757E0,1.135405302E0,-1.403977156E0,2.398838282E0
4.958568820E0,1.052783132E0,-1.770151019E0,2.120079994E0
4.978423664E0,8.449295163E-1,-2.111291885E0,1.818951964E0
4.998325382E0,5.342143774E-1,-2.297308207E0,1.469289184E0
5.018234810E0,3.316203654E-1,-2.209892511E0,1.089267373E0
5.038108768E0,3.492632806E-1,-2.003636837E0,7.369415164E-1
5.058019914E0,4.526574612E-1,-1.868219018E0,4.939352274E-1
5.077911060E0,5.256925225E-1,-1.766422629E0,2.407426685E-1
5.097797882E0,5.576494932E-1,-1.747248411E0,-3.481980413E-2
5.117695851E0,5.587147474E-1,-1.834131479E0,-2.293579876E-1
5.137596580E0,5.453993082E-1,-1.957765102E0,-3.386109471E-1
5.157464080E0,5.246272683E-1,-2.063289881E0,-3.770259023E-1
5.177344185E0,4.782230556E-1,-2.022278309E0,-3.999284208E-1
5.197246320E0,4.361463487E-1,-1.787194729E0,-3.754280508E-1
5.217139132E0,4.308201671E-1,-1.429010153E0,-3.039908707E-1
5.237051268E0,4.643750191E-1,-1.048455596E0,-2.053902447E-1
5.256924497E0,5.214315653E-1,-7.537189126E-1,-1.126483902E-1
5.276824601E0,5.720301270E-1,-6.300853491E-1,-3.695027158E-2
5.296692466E0,5.965304971E-1,-6.391398311E-1,9.919982404E-3
5.316604341E0,5.858781338E-1,-6.865426898E-1,2.330197208E-2
5.336496580E0,5.608451962E-1,-7.563820481E-1,8.881380409E-2
5.356383716E0,5.235620141E-1,-7.393382788E-1,1.261635423E-1
5.376273820E0,4.739621282E-1,-6.135076284E-1,1.378811002E-1
5.396210487E0,4.452008307E-1,-4.301544130E-1,1.671750098E-1
5.416053664E0,4.163729548E-1,-2.761616707E-1,1.932732165E-1
5.435960643E0,3.849485815E-1,-1.908764392E-1,1.959362924E-1
5.455812310E0,3.615134656E-1,-1.087869257E-1,1.804904193E-1
5.475740122E0,3.257615864E-1,1.537930220E-2,1.618488431E-1
5.495599185E0,2.687716186E-1,1.017297506E-1,1.591857672E-1
5.515515122E0,2.159759998E-1,8.894696087E-2,1.474681944E-1
5.535386112E0,1.717688292E-1,4.633763805E-2,1.058575287E-1
5.555283351E0,1.386800259E-1,3.834838793E-2,7.123745978E-2
5.575186060E0,1.189732105E-1,5.912043154E-2,5.951989442E-2
5.595065643E0,8.967930824E-2,7.509893179E-2,5.419373140E-2
5.614943299E0,5.772231519E-2,7.296846062E-2,4.034570232E-2
5.634844601E0,1.877473295E-2,5.645735189E-2,3.022598661E-2
5.654771320E0,-4.127778113E-3,5.485950038E-2,1.850842312E-2
5.674649393E0,-1.318225823E-2,4.314193875E-2,1.531272475E-2
5.694562570E0,-7.323476952E-3,2.177070081E-2,8.655018173E-4
5.714429341E0,-6.258244161E-3,1.165098604E-2,-2.862813650E-3
5.734305695E0,-1.464695437E-3,5.485950038E-2,-1.830869168E-2
5.754193924E0,7.589785382E-3,6.338136643E-2,-1.458037738E-2
5.774095487E0,1.344856713E-2,1.857500151E-2,-1.564561017E-2
5.793989601E0,2.356828004E-2,-3.841496632E-2,-2.470009029E-2
5.813864966E0,2.143781446E-2,-7.416684926E-2,-3.481980413E-2
5.833771268E0,3.475322574E-2,-5.758916214E-2,-7.157034427E-2
5.853661164E0,5.179695413E-2,-3.788235039E-2,-8.441971987E-2
5.873573820E0,6.091801450E-2,-4.267589748E-2,-9.400681406E-2
5.893445903E0,5.665707961E-2,-9.121058136E-2,-9.773512930E-2
5.913331685E0,4.327509180E-2,-1.482005417E-1,-9.240896255E-2
5.933228299E0,3.049229458E-2,-1.701043993E-1,-8.868064731E-2
5.953123455E0,3.155753016E-2,-1.882133633E-1,-8.921326697E-2
5.972990330E0,3.528584540E-2,-2.249639034E-1,-9.507204592E-2
5.992909185E0,4.700340703E-2,-2.409423888E-1,-1.025286764E-1
6.012805539E0,5.392742157E-2,-2.463351339E-1,-9.880036116E-2
6.032684237E0,4.007939249E-2,-2.809551954E-1,-9.507204592E-2
6.052584289E0,2.463351376E-2,-3.326190114E-1,-9.613727778E-2
6.072443820E0,3.155753016E-2,-3.651751876E-1,-1.009308323E-1
6.092348299E0,4.860125855E-2,-3.662404418E-1,-1.099853069E-1
6.112224445E0,7.210296392E-2,-3.555881083E-1,-1.344856620E-1
6.132107987E0,1.013968661E-1,-3.582511842E-1,-1.616491079E-1
6.152019914E0,1.365495622E-1,-3.838167787E-1,-1.814225018E-1
6.171911372E0,1.802906841E-1,-4.334166944E-1,-1.899443567E-1
6.191812830E0,2.165086120E-1,-4.696346223E-1,-1.856834292E-1
6.211664914E0,2.767608464E-1,-4.339492917E-1,-1.664426625E-1
6.231590382E0,3.657743931E-1,-3.118469715E-1,-1.509967744E-1
6.251470903E0,4.537226856E-1,-1.295589656E-1,-1.867486686E-1
6.271346841E0,5.374100804E-1,5.805519968E-2,-2.762948275E-1
6.291249549E0,6.333476305E-1,2.723001838E-1,-4.111133814E-1
6.311138924E0,7.388722301E-1,5.233622789E-1,-5.784881115E-1
6.331053039E0,8.491904736E-1,5.462648273E-1,-8.129725456E-1
6.350931685E0,9.760197401E-1,4.314193875E-2,-1.203713298E0
6.370843091E0,1.183939934E0,-6.354115009E-1,-1.535733104E0
6.390741737E0,1.522883773E0,-8.981911540E-1,-1.939256668E0
6.410681060E0,1.850709200E0,-7.659690976E-1,-2.427999020E0
6.430497518E0,2.192382812E0,-4.504604042E-1,-2.882653713E0
6.450385382E0,2.728527784E0,1.006645188E-1,-3.460409403E0
6.470269185E0,3.399091959E0,8.394036293E-1,-4.166658878E0
6.490179810E0,4.002413273E0,1.663960576E0,-4.945877075E0
6.510062153E0,4.359000206E0,2.582857132E0,-5.811977863E0
6.529974653E0,4.166592598E0,3.062012434E0,-6.358309269E0
6.549835487E0,2.803693295E0,1.928338051E0,-5.904719830E0
6.569728976E0,2.815544009E-1,-1.951906323E0,-4.395817280E0
6.589611945E0,-1.646317601E0,-6.243597031E0,-2.978591204E0
6.609546685E0,-1.402712107E0,-6.803776264E0,-2.170012712E0
6.629407101E0,-8.868064880E-1,-4.046087742E0,-5.390079021E-1
6.649292570E0,-2.911681414E0,-3.422726989E-1,3.744959831E-1
6.669211372E0,-6.791859150E0,1.698647261E0,-1.444056511E0
6.689081476E0,-9.548548698E0,-1.399716139E0,-2.983384848E0
6.708964028E0,-1.057669830E1,-6.537268639E0,-2.906088829E0
6.728841476E0,-1.116623878E1,-8.470466614E0,-1.430208445E0
6.748758039E0,-1.091357899E1,-6.307044983E0,6.447322965E-1
6.768692882E0,-9.235171318E0,-3.063743353E0,2.408425331E0
6.788595382E0,-7.344582081E0,-1.103381634E0,4.174781322E0
6.808438560E0,-5.992934227E0,3.527918756E-1,5.137951851E0
6.828328612E0,-5.325632572E0,1.557903290E0,5.110788345E0
6.848232205E0,-4.719581604E0,1.809498072E0,4.670514107E0
6.868109185E0,-3.628516674E0,1.146989703E0,4.326710224E0
6.888000018E0,-2.277934313E0,4.178376496E-1,4.174248695E0
6.907880070E0,-1.065898776E0,2.056565434E-1,3.995755672E0
6.927765382E0,-9.527178109E-2,4.918713570E-1,3.716997385E0
6.947670070E0,9.067795873E-1,9.502544403E-1,3.470196247E0
