"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.675137297E0,-1.201148033E-1,2.471494675E-1,-4.233546257E-1
5.695036464E0,-7.815766335E-2,2.205486298E-1,-3.879623413E-1
5.714904954E0,-2.627367973E-1,2.041740417E-1,-5.607700348E-2
5.734826829E0,-4.887356758E-1,2.556667328E-1,1.915297508E-1
5.754762506E0,-5.669746399E-1,1.613845825E-1,2.794790268E-2
5.774578808E0,-3.666198254E-1,-6.019592285E-3,-1.652479172E-2
5.794491881E0,-3.247122765E-1,-1.912879944E-1,2.128605843E-1
5.814392714E0,-4.170329571E-1,-3.054056168E-1,4.483165741E-1
5.834282714E0,-5.311551094E-1,-3.405528069E-1,4.709334373E-1
5.854164224E0,-7.178976536E-1,-3.881115913E-1,3.439116478E-1
5.874047506E0,-9.244539738E-1,-4.298987389E-1,2.473526001E-1
5.893932349E0,-1.100779295E0,-4.126548767E-1,2.874350548E-1
5.913828860E0,-1.064025640E0,-3.598308563E-1,4.326848984E-1
5.933724068E0,-9.706866741E-1,-1.992006302E-1,6.016411781E-1
5.953602766E0,-1.103940725E0,-1.480884552E-1,7.355623245E-1
5.973497349E0,-1.288992405E0,-1.474990845E-1,6.819314957E-1
5.993397714E0,-1.145910740E0,-4.766178131E-2,4.182500839E-1
6.013275579E0,-8.445484638E-1,1.671800613E-1,1.232938766E-1
6.033187297E0,-3.107097149E-1,3.186159134E-1,-3.279061317E-1
6.053064849E0,4.032456875E-1,4.592523575E-1,-6.173715591E-1
6.072974120E0,1.020396471E0,1.215904236E0,-4.886851311E-1
6.092860735E0,1.287599325E0,1.750351906E0,-6.375966072E-1
6.112772714E0,7.471532822E-1,8.387689590E-1,-1.350625515E0
6.132618183E0,6.004672050E-1,-3.209595680E-1,-1.974076271E0
6.152519224E0,1.228002071E0,-1.330242157E0,-2.620349407E0
6.172438287E0,1.866178155E0,-2.137544632E0,-3.236568928E0
6.192331047E0,2.008576393E0,-2.492446423E0,-3.658899307E0
6.212210318E0,2.209320784E0,-2.656127930E0,-3.891241074E0
6.232079016E0,2.781574965E0,-2.777940273E0,-3.827607155E0
6.251988756E0,3.350235224E0,-3.112049103E0,-3.331631899E0
6.271861516E0,3.516603231E0,-3.588957548E0,-2.558950663E0
6.291786881E0,3.722150087E0,-4.422773361E0,-2.407188892E0
6.311654641E0,4.263296604E0,-5.063870907E0,-2.711374760E0
6.331560006E0,4.966057301E0,-5.185514927E0,-2.560861349E0
6.351454172E0,5.686357975E0,-5.046358585E0,-1.993381739E0
6.371380579E0,6.552581310E0,-4.868862629E0,-1.715499401E0
6.391240943E0,8.126775742E0,-3.650331974E0,-2.001551151E0
6.411144068E0,9.717649460E0,-1.408101559E0,-2.810413599E0
6.431020683E0,1.069065666E1,3.688820362E0,-4.668497562E0
6.450928131E0,9.376514435E0,1.378396797E1,-9.933271408E0
6.470797193E0,1.682889938E0,2.115050316E1,-1.764865112E1
6.490700006E0,-3.399312973E0,3.552581787E1,-2.010059166E1
6.510591620E0,-2.358124733E0,4.765910721E1,-2.428698349E1
6.530494797E0,-1.021118546E1,3.739061356E1,-4.024308777E1
6.550375370E0,-6.613068581E0,2.457236290E1,-4.426889038E1
6.570280006E0,2.188534737E0,1.601734161E1,-5.274307251E1
6.590201360E0,-3.321527481E0,-3.000573158E0,-6.818286133E1
6.610036152E0,-8.512278557E0,-1.652460861E1,-6.550829315E1
6.629964797E0,-1.521475220E1,-2.940547562E1,-5.132427216E1
6.649855631E0,-1.733835030E1,-3.768046570E1,-3.386333847E1
6.669764381E0,-1.472774506E1,-4.085458755E1,-2.113411522E1
6.689637818E0,-1.218180561E1,-3.971477127E1,-1.448934364E1
6.709533131E0,-9.145698547E0,-3.185838890E1,-1.003766441E1
6.729407454E0,-4.159372807E0,-2.595588684E1,-8.056261063E0
6.749329537E0,-2.688088417E-1,-2.257028580E1,-8.036912918E0
6.769193964E0,1.187271476E0,-1.860519409E1,-6.460767269E0
6.789084277E0,1.080072999E0,-1.475305367E1,-4.403801441E0
6.808989433E0,7.244474888E-1,-1.117906570E1,-3.365003109E0
6.828876256E0,5.117753744E-1,-7.813288212E0,-2.821107864E0
6.848823339E0,2.224392891E-1,-4.976279736E0,-1.895744801E0
6.868662089E0,-4.433658123E-1,-2.509046555E0,-8.120613098E-1
6.888529224E0,-1.297151327E0,8.542919159E-2,-5.133342743E-2
6.908436568E0,-1.745575786E0,2.238382816E0,2.429637909E-1
6.928341152E0,-8.859102726E-1,3.581817627E0,2.989964485E-1
6.948223599E0,9.124413133E-1,4.126485348E0,2.990970612E-1
6.968126777E0,1.680713892E0,3.931618690E0,1.082032681E0
6.988008339E0,1.266920567E0,4.188812733E0,1.560851097E0
7.007888912E0,3.208642006E0,3.881791115E0,-2.614212036E-2
7.027799797E0,4.654448986E0,3.161223412E0,-1.514995575E0
7.047708495E0,3.498717308E0,2.322354794E0,3.599390984E-1
7.067582870E0,2.142898321E0,2.337254047E0,2.379185677E0
7.087468183E0,2.392141342E0,1.822294712E0,8.581953049E-1
7.107345162E0,2.702363253E0,9.235773087E-1,-2.156851053E0
7.127255214E0,1.997615099E0,8.395347595E-1,-2.341524124E0
7.147143756E0,1.259952784E0,1.479086876E0,-5.795421600E-1
7.167038964E0,1.102091432E0,1.677767754E0,2.542128563E-1
7.186943027E0,1.180533171E0,1.403990746E0,-2.454500198E-1
7.206868079E0,1.101924181E0,1.063720703E0,-6.369900703E-1
7.226746933E0,1.180181265E0,1.374263763E0,-5.392403603E-1
7.246620318E0,1.565217733E0,1.877102375E0,-5.869896412E-1
7.266514693E0,1.779428363E0,2.291019440E0,-5.175187588E-1
7.286415370E0,1.758908510E0,2.243325233E0,4.682350159E-2
7.306283652E0,1.686342239E0,1.863235950E0,-4.407310486E-2
7.326176881E0,1.752813101E0,1.635478020E0,-6.965279579E-1
7.346066568E0,1.639955759E0,1.668676376E0,-1.177343130E0
7.365951829E0,1.428506851E0,1.621814728E0,-1.009256840E0
7.385852297E0,1.391012430E0,1.577162743E0,-3.515110016E-1
7.405799433E0,1.455348015E0,1.531943798E0,-1.425728798E-1
7.425723756E0,1.350974798E0,1.568230629E0,-5.558130741E-1
7.445509693E0,1.169147968E0,1.310174465E0,-8.614928722E-1
7.465444277E0,9.709246159E-1,8.374347687E-1,-5.724122524E-1
7.485284381E0,7.451374531E-1,3.765540123E-1,-1.506567001E-1
7.505202610E0,7.000813484E-1,3.011302948E-1,-9.648323059E-2
7.525101360E0,5.211975574E-1,5.088062286E-1,-4.526138306E-1
7.545016204E0,3.021662235E-1,5.927219391E-1,-7.830545902E-1
