"Time (s)","Distance (cm)"
0.000000000E0,0.000000000E0
9.669261467E1,5.000000000E0
9.691594332E1,0.000000000E0
9.870273545E1,5.000000000E0
1.170141172E2,0.000000000E0
1.567632558E2,5.000000000E0
1.574331289E2,0.000000000E0
1.587730012E2,5.000000000E0
1.607241880E2,0.000000000E0
