"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.522621417E0,-9.885875809E-1,-1.548498241E0,-1.717930377E0
1.542621417E0,4.989838421E-2,1.352583187E0,-2.089011493E0
1.562620417E0,1.962419713E0,-1.274535137E-1,-1.516275405E0
1.582620417E0,2.721080157E0,-1.630818851E0,-1.991270314E0
1.602619083E0,3.320876428E0,-1.232345722E0,-1.971384664E0
1.622619083E0,2.925555241E0,-1.243657746E0,-5.026862991E-1
1.642618083E0,2.763737349E0,-9.106161296E-1,1.347795487E0
1.662618083E0,2.368910544E0,2.813095450E-3,1.611144724E0
1.682618083E0,1.647827963E0,4.283488923E-1,9.456634632E-1
1.702617083E0,8.867878488E-1,-4.190494806E-1,2.694332653E-1
1.722617083E0,1.497407755E0,1.186873680E-1,4.235796109E-1
1.742616083E0,1.665577186E0,6.860128820E-1,8.976177692E-2
1.762616083E0,1.016559784E0,9.836080921E-1,3.593406379E-3
1.782615083E0,-5.961105892E-1,7.998698652E-2,8.104650199E-2
1.802615083E0,2.425332959E-1,8.900579041E-1,-2.550040913E-1
1.822615083E0,1.072168120E0,1.011198179E0,1.924871233E-1
1.842614083E0,1.067717804E0,8.291357642E-1,6.995673126E-1
1.862614083E0,1.439130238E-1,8.251976645E-1,4.981973916E-1
1.882613083E0,-7.776776353E-1,1.044907377E0,-5.314698029E-1
1.902613083E0,-6.079664402E-2,1.159683543E0,-4.886906961E-1
1.922612083E0,4.721987705E-1,9.206341642E-1,3.181586981E-1
1.942612083E0,7.481402792E-2,9.851318765E-1,4.475170885E-1
1.962612083E0,-5.383467132E-1,1.695148748E0,-1.295544183E-1
1.982611083E0,-8.771311721E-1,2.678905360E0,-1.173378964E0
2.002611083E0,-5.207041287E-1,2.702812870E0,-1.771519232E0
2.022610083E0,1.798710246E-1,1.428308138E0,-1.811942203E0
2.042610083E0,8.959041696E-2,9.436213231E-1,-1.454099622E0
2.062610083E0,-2.762563813E-1,1.161038927E0,-1.658576168E0
2.082609083E0,1.053813710E-1,6.122157580E-1,-2.203718516E0
2.102609083E0,5.038429880E-1,5.781142116E-1,-2.245726082E0
2.122608083E0,8.542934096E-1,3.451254719E-1,-2.068280629E0
2.142608083E0,1.052005386E0,1.199070972E-1,-1.509307863E0
2.162607083E0,9.183831324E-1,-2.193758368E-2,-9.760827255E-1
2.182607083E0,7.878669932E-1,-3.737440842E-1,-9.486802610E-1
2.202607083E0,8.842193131E-1,-2.906744456E-1,-5.026208103E-1
2.222606083E0,9.155621432E-1,-4.170023704E-1,-1.022385474E-1
2.242606083E0,7.767784797E-1,-5.873510581E-1,2.662132037E-1
2.262605083E0,4.905270872E-1,-5.426602042E-1,5.025331020E-1
2.282605083E0,2.200280024E-1,-5.304903942E-1,6.442029512E-1
2.302605083E0,1.289948124E-1,-3.673782206E-1,6.992626727E-1
2.322604083E0,8.416747162E-2,-3.344981575E-1,5.849765038E-1
2.342604083E0,-4.094995156E-2,-2.759318608E-1,5.545043242E-1
2.362603083E0,-1.465657411E-1,-1.129588509E-1,5.816763353E-1
2.382603083E0,-2.628259482E-1,4.944230139E-2,5.619700491E-1
2.402603083E0,-1.838481180E-1,1.333627099E-1,4.161907768E-1
2.422602083E0,-1.887743241E-1,-8.266208768E-3,2.559080525E-1
2.442602083E0,-2.156062466E-1,-9.930911064E-3,9.131010136E-2
2.462601083E0,-2.268831136E-1,5.233784258E-2,5.417213241E-2
2.482601083E0,-3.121767772E-1,5.564678192E-2,1.268811261E-1
2.502601083E0,-3.456194886E-1,4.217011929E-3,5.440134326E-2
2.522600083E0,-2.592783328E-1,-2.217673481E-2,-6.967542171E-2
2.542600083E0,-1.332095402E-1,-5.392068386E-2,-1.085160999E-1
2.562599083E0,3.956175861E-3,1.193036646E-1,-3.416760167E-2
2.582599083E0,-8.240296009E-3,1.049890959E-1,1.182307005E-3
2.602599333E0,-1.359776624E-2,1.349537373E-3,7.541504860E-2
2.622598333E0,1.271331777E-2,5.747403681E-2,7.731656313E-2
2.642598333E0,1.113662338E-1,1.965716958E-2,6.968711615E-2
2.662597333E0,9.301091021E-2,1.242235118E-1,1.021800661E-1
2.682597333E0,-5.279751596E-2,2.843933666E-1,1.387883321E-1
2.702597333E0,-9.028597981E-2,2.427553439E-1,9.031258464E-2
2.722596333E0,-6.920187034E-2,2.088993806E-1,1.700042868E-1
2.742596333E0,-5.936610444E-2,3.187410808E-1,9.015470982E-2
2.762596333E0,-8.045012254E-2,4.862573773E-1,1.153655877E-2
2.782595333E0,-3.587146204E-1,3.724202746E-1,-3.174406600E-1
2.802595333E0,-3.261099977E-1,5.651018178E-1,-7.499732351E-1
2.822594333E0,1.222521231E-2,8.972903252E-1,-1.175207316E0
2.842594333E0,3.341209390E-1,1.285391078E0,-2.046245981E0
2.862594333E0,9.525905865E-1,1.627816890E0,-3.052139567E0
2.882593333E0,1.484642260E0,2.146235123E0,-3.868753518E0
2.902593333E0,2.508034515E0,3.163345422E0,-4.994841884E0
2.922593333E0,4.250130266E0,4.344671264E0,-6.126507908E0
2.942592333E0,6.025749273E0,4.850353092E0,-6.348947101E0
2.962592333E0,8.272017392E0,4.837433084E0,-4.518117222E0
2.982591333E0,1.016296834E1,6.075735950E0,-3.967471476E0
3.002591333E0,1.176925111E1,9.397870699E0,-3.758419483E0
3.022591333E0,1.456574631E1,1.058831937E1,-6.718099952E-2
3.042590333E0,1.620546112E1,9.376167004E0,5.309159546E0
3.062590333E0,1.496434399E1,7.459052103E0,5.484332771E0
3.082590333E0,1.323063051E1,5.143209134E0,3.458058540E0
3.102589333E0,1.152714130E1,-1.860193427E0,4.652067577E0
3.122589333E0,1.067105396E1,-1.638485837E1,4.873340836E0
3.142588333E0,-2.863590835E1,-9.158309572E1,-7.896358812E1
3.162588333E0,-4.270086403E1,-2.918593254E1,-5.594219261E1
3.182588333E0,2.503514384E1,-1.948294594E1,2.607150902E1
3.202587333E0,2.182996217E1,-2.364662542E0,2.657171259E1
3.222587333E0,2.625627635E1,-3.906000867E0,5.538420686E0
3.242587333E0,-5.360099319E0,-5.933946233E0,-3.519186502E0
3.262586333E0,-1.431055511E1,4.406835938E-1,-9.595721766E0
3.282586333E0,-1.359251644E0,-5.427200797E0,-4.139666714E0
3.302585333E0,2.465629046E0,-8.198054207E0,-1.724952006E0
3.322585333E0,3.678123178E0,-7.274448488E0,-1.310789629E0
3.342585333E0,3.094878620E-1,-4.522193316E0,-8.351987422E-1
3.362584333E0,-1.001914555E-1,-1.061425762E0,-1.292977548E0
3.382584333E0,-1.509686762E-1,-1.307383041E0,-1.538722866E0
3.402584333E0,1.498030338E0,-8.750597960E-1,-1.274009473E0
3.422583333E0,2.568675404E0,4.952498102E-1,-4.911838026E-1
3.442583333E0,2.130386245E0,4.784893513E-1,-7.099545988E-1
3.462583333E0,9.021739197E-1,6.355508262E-1,-1.030129125E0
3.482582333E0,1.320330530E-2,1.777917840E0,-5.643060118E-1
3.502582333E0,8.945278081E-1,9.738028961E-1,3.444735074E-1
3.522581333E0,9.245418584E-1,1.184061170E-2,9.692189714E-1
3.542581333E0,2.059070680E-1,1.176749811E0,-6.291925639E-2
3.562581333E0,-5.022810140E-1,2.498757908E0,-8.471141982E-1
3.582580333E0,-2.297458007E-1,2.134861119E0,-1.083042333E0
3.602580208E0,7.599538475E-1,9.972268420E-1,-7.020459473E-3
3.622580208E0,1.030818292E0,6.981411767E-1,6.559710574E-1
3.642579208E0,4.818438258E-1,1.879905560E0,-3.218292877E-1
3.662579208E0,-1.461937668E-1,2.066043484E0,-1.394794822E0
3.682579208E0,9.045328327E-2,1.023474408E0,-1.348336939E0
3.702578208E0,1.094191804E0,-5.681154728E-2,-3.399372375E-1
3.722578208E0,1.326527556E0,4.143161595E-2,4.445869026E-1
3.742578208E0,3.315472139E-1,1.257044361E0,-1.660252565E-1
3.762577208E0,-1.716742516E-2,1.914250351E0,-1.098942374E0
3.782577208E0,3.191011231E-1,1.661129063E0,-6.869814733E-1
3.802576208E0,9.092389642E-1,1.127638462E0,-2.224818778E-1
3.822576208E0,7.351477660E-1,1.017732443E0,5.995161903E-1
3.842576208E0,-2.603795828E-1,1.062363070E-1,2.001846904E-1
3.862575208E0,-1.403792225E-1,9.551608032E-1,-6.036036864E-1
3.882575208E0,5.582687616E-1,4.427383053E-1,-9.994401594E-1
3.902575208E0,6.309588616E-1,2.679743850E-1,-7.199325800E-1
3.922574208E0,6.699441487E-1,1.438836050E-1,-2.361906749E-1
3.942574208E0,1.879612322E-1,1.277973300E-1,-8.733810604E-2
3.962574208E0,4.579276174E-1,-1.192364216E-1,1.442818004E-1
3.982573208E0,-1.510598928E-2,-3.234463352E-1,-1.908800161E-1
4.002573208E0,1.889248534E-1,-1.495062876E-1,-2.077178045E-1
4.022573208E0,4.241292492E-1,-5.103508294E-2,-1.682542882E-1
