"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.562581333E0,3.420822322E-1,-2.438451052E0,1.477039456E0
3.582580333E0,1.051998883E-1,-1.910732388E0,1.416763783E0
3.602580208E0,1.697594374E-1,-1.701495886E0,1.264875293E0
3.622580208E0,5.187638998E-1,-1.678466320E0,9.597238302E-1
3.642579208E0,5.721395016E-1,-1.617200255E0,7.553426623E-1
3.662579208E0,3.630438745E-1,-1.374977112E0,7.233331203E-1
3.682579208E0,1.434049904E-1,-1.005547285E0,7.271466255E-1
3.702578208E0,2.043978423E-1,-8.840207458E-1,6.876415610E-1
3.722578208E0,5.380060077E-1,-8.696220517E-1,4.699023664E-1
3.742578208E0,6.947085857E-1,-7.810904384E-1,3.389423192E-1
3.762577208E0,6.294572353E-1,-4.733791649E-1,3.088375032E-1
3.782577208E0,6.138578057E-1,2.022115514E-4,3.496645689E-1
3.802576208E0,5.818314552E-1,3.357003927E-1,3.393255770E-1
3.822576208E0,7.852134109E-1,5.322290063E-1,1.537855715E-1
3.842576208E0,9.088440537E-1,6.819490194E-1,8.717611432E-2
3.862575208E0,9.127611518E-1,7.235806584E-1,7.488814741E-2
3.882575208E0,8.644227982E-1,6.610404849E-1,1.293362081E-1
3.902575208E0,7.642686367E-1,5.601638556E-1,1.000036821E-1
3.922574208E0,6.663037539E-1,3.541907072E-1,1.598056406E-1
3.942574208E0,6.555153728E-1,1.361575723E-1,1.768625230E-1
3.962574208E0,6.755430698E-1,5.021892115E-2,1.439230889E-1
3.982573208E0,6.637043357E-1,-3.072437830E-2,1.424775720E-1
4.002573208E0,6.391338110E-1,5.784955621E-2,1.428287178E-1
4.022573208E0,6.001368165E-1,2.875616848E-1,1.635872424E-1
4.042572208E0,5.300705433E-1,4.583721757E-1,1.986820698E-1
4.062572208E0,5.116737485E-1,5.035917163E-1,2.155180275E-1
4.082572208E0,5.265541673E-1,4.267379045E-1,1.912317872E-1
4.102571208E0,5.092939138E-1,3.081401587E-1,1.251812130E-1
4.122571208E0,4.506889880E-1,1.506301612E-1,7.236372679E-2
4.142571208E0,3.825300038E-1,2.514773235E-2,5.872448534E-2
4.162570208E0,3.453359008E-1,-5.269365385E-2,5.229795352E-2
4.182570208E0,3.018618524E-1,-1.129826233E-1,3.901603073E-2
