"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.522708000E0,1.126029253E0,-3.687822819E-1,-1.260259032E0
1.542560000E0,1.053265214E0,-6.325275898E-1,-5.410422087E-1
1.562413000E0,9.515068531E-1,-7.972697020E-1,2.724378407E-1
1.582266000E0,8.541095257E-1,-7.920006514E-1,9.139392376E-1
1.602119000E0,7.104926705E-1,-7.377613783E-1,1.322983146E0
1.621971000E0,6.047361493E-1,-6.934124231E-1,1.623137355E0
1.641824000E0,5.443631411E-1,-6.136292815E-1,1.787462115E0
1.661677000E0,4.487807751E-1,-4.042493701E-1,1.802445531E0
1.681529000E0,3.251301050E-1,-1.767505705E-2,1.714783311E0
1.701382000E0,1.529006660E-1,4.987662435E-1,1.506058097E0
1.721235000E0,-9.578296542E-2,9.715697169E-1,1.139619470E0
1.741087000E0,-3.417415619E-1,1.253500223E0,7.333925962E-1
1.760940000E0,-5.273582339E-1,1.295867562E0,4.221907854E-1
1.780793000E0,-7.272562385E-1,1.170093298E0,9.707895666E-2
1.800645000E0,-8.929333687E-1,8.271113634E-1,-8.324131370E-2
1.820498000E0,-9.341690540E-1,4.291964173E-1,-2.066923827E-1
1.840351000E0,-8.314120173E-1,1.966229975E-1,-4.154556692E-1
1.860203000E0,-6.358345747E-1,1.581358910E-1,-6.788860559E-1
1.880056000E0,-4.450626671E-1,2.879715860E-1,-9.486041069E-1
1.899909000E0,-2.393462062E-1,4.099889994E-1,-1.101495504E0
1.919761000E0,-2.309155185E-3,4.778451324E-1,-1.156505823E0
1.939614000E0,2.074944526E-1,5.563076735E-1,-1.192035913E0
1.959467000E0,3.773790598E-1,4.796141684E-1,-1.115576148E0
1.979319000E0,5.215339661E-1,2.282162160E-1,-9.243447781E-1
1.999172000E0,6.510233283E-1,7.761768065E-3,-7.849888206E-1
2.019025000E0,7.434601784E-1,-1.947785467E-1,-6.264390349E-1
2.038877000E0,7.286550403E-1,-4.004962444E-1,-2.698796690E-1
2.058730000E0,6.192750931E-1,-4.563368559E-1,1.310074776E-1
2.078583000E0,5.204033256E-1,-3.672949672E-1,4.914745688E-1
2.098435000E0,3.766278625E-1,-3.803758025E-1,7.997202277E-1
2.118288000E0,2.121139169E-1,-5.249916911E-1,1.068362117E0
2.138141000E0,5.293970183E-2,-6.663870811E-1,1.171828628E0
2.157993000E0,-9.340573102E-2,-6.356980801E-1,1.207365751E0
2.177846000E0,-2.298984379E-1,-4.242836535E-1,1.184597254E0
2.197699000E0,-3.251224756E-1,-1.477162838E-1,1.092818975E0
2.217551000E0,-4.624286294E-1,2.235185504E-1,9.056385756E-1
2.237403333E0,-5.495974422E-1,3.938277364E-1,7.044280767E-1
2.257256333E0,-5.568844676E-1,3.884720802E-1,5.628738999E-1
2.277108333E0,-4.594809711E-1,1.921240538E-1,4.062770605E-1
2.296961333E0,-3.272133172E-1,-1.153335795E-1,2.609145343E-1
2.316814333E0,-1.208900288E-1,-4.251501858E-1,1.148542166E-1
2.336666333E0,1.386262774E-1,-6.203076243E-1,1.611112244E-2
2.356519333E0,5.049685836E-1,-6.278324127E-1,-1.202293485E-1
2.376372333E0,8.366677165E-1,-5.907556415E-1,-3.544417322E-1
2.396224333E0,1.120779514E0,-6.804885268E-1,-5.876605511E-1
2.416077333E0,1.266384721E0,-9.771528840E-1,-4.907581508E-1
2.435930333E0,1.262194037E0,-1.401915789E0,-1.856814623E-1
2.455782333E0,1.165178180E0,-1.680773973E0,1.436446793E-2
2.475635333E0,1.096845865E0,-1.883046865E0,1.974818408E-1
2.495487333E0,1.022358537E0,-1.982396603E0,3.946350515E-1
2.515340333E0,9.692953229E-1,-1.782519817E0,5.145694017E-1
2.535193333E0,9.445860386E-1,-1.310001254E0,5.370647907E-1
2.555046333E0,8.947750926E-1,-8.142711520E-1,5.546346307E-1
2.574898333E0,8.300271034E-1,-3.781233132E-1,5.612165928E-1
2.594751333E0,7.543927431E-1,-6.903619040E-3,5.012816191E-1
2.614603333E0,7.030004859E-1,5.318373814E-2,4.246658683E-1
2.634456333E0,6.293439269E-1,-1.992122382E-1,3.429491818E-1
2.654309333E0,5.299359560E-1,-5.811240673E-1,2.302433997E-1
2.674161333E0,4.191627502E-1,-9.293598533E-1,6.799035519E-2
2.694014333E0,2.803806067E-1,-1.077137709E0,-1.214431077E-1
2.713867333E0,1.951137483E-1,-1.150404096E0,-2.268310487E-1
2.733719333E0,6.167499349E-2,-1.121097922E0,-2.738438249E-1
2.753572333E0,-7.608542591E-2,-8.408747911E-1,-2.527403533E-1
2.773425333E0,-2.271619141E-1,-3.250509799E-1,-3.028824627E-1
2.793277333E0,-3.547502160E-1,1.990262121E-1,-4.239703715E-1
2.813130333E0,-4.200956821E-1,4.942189753E-1,-5.315711498E-1
2.832983333E0,-4.832616448E-1,4.892637134E-1,-5.609634519E-1
2.852835333E0,-5.049469471E-1,3.483573496E-1,-4.849277437E-1
2.872688333E0,-4.882384241E-1,3.156687319E-1,-4.315080345E-1
2.892541333E0,-4.640450478E-1,3.039945662E-1,-3.461071551E-1
2.912393333E0,-4.289300442E-1,3.325091600E-1,-1.930168271E-1
2.932246333E0,-3.488638699E-1,4.234876335E-1,-8.139394224E-2
2.952099333E0,-2.948375344E-1,5.406666994E-1,2.302258741E-3
2.971951333E0,-1.691266298E-1,5.480846167E-1,1.350730658E-1
2.991804333E0,-4.428440705E-2,3.701546192E-1,3.013621867E-1
3.011657333E0,5.371401552E-3,1.428421289E-1,4.020079076E-1
3.031509333E0,-1.900478266E-2,-2.522959560E-2,4.716942012E-1
3.051362333E0,-1.018321812E-1,-1.231518239E-1,4.894315302E-1
3.071215333E0,-1.696701348E-1,-1.890341192E-1,5.143042207E-1
3.091067333E0,-2.491625100E-1,-3.425680697E-1,4.845374525E-1
3.110920333E0,-3.595127165E-1,-4.990842938E-1,3.783916831E-1
3.130773333E0,-3.755422235E-1,-5.718861818E-1,2.342137843E-1
3.150625333E0,-3.209545612E-1,-5.610984564E-1,1.172465160E-1
3.170478333E0,-3.101786375E-1,-4.730128050E-1,-5.742534250E-2
3.190331333E0,-3.331988156E-1,-2.955287099E-1,-3.521127999E-1
3.210183333E0,-3.389301002E-1,-1.531845927E-1,-5.923562050E-1
3.230036958E0,-2.641421556E-1,-4.874560982E-4,-7.746424079E-1
3.249889958E0,-2.174711227E-1,1.097116619E-1,-9.107888341E-1
3.269741958E0,-2.356349975E-1,1.849349439E-1,-9.930908680E-1
3.289594958E0,-2.736603916E-1,2.351760715E-1,-9.909131527E-1
3.309446958E0,-2.888968587E-1,2.498161197E-1,-8.744766712E-1
3.329299958E0,-2.987464964E-1,2.518739402E-1,-7.198891044E-1
3.349152958E0,-3.241800070E-1,1.941504478E-1,-5.670416355E-1
3.369004958E0,-3.734649718E-1,5.159027502E-2,-4.228465557E-1
3.388857958E0,-3.923004568E-1,-1.053024083E-1,-2.773900032E-1
3.408710958E0,-3.467569649E-1,-1.997011453E-1,-1.162593663E-1
3.428562958E0,-2.940107882E-1,-1.893197894E-1,-5.282817408E-3
3.448415958E0,-2.677149773E-1,-9.538775682E-2,5.646888167E-2
3.468268958E0,-2.633294165E-1,4.600984231E-2,3.861973807E-2
3.488120958E0,-2.653675675E-1,1.866562068E-1,-6.519344635E-3
3.507973958E0,-1.656183600E-1,1.628114879E-1,7.725595683E-2
3.527826958E0,-6.305080652E-2,5.236775801E-2,2.038326114E-1
3.547678958E0,7.867195643E-3,8.090034127E-3,2.411872447E-1
3.567531958E0,4.034030437E-2,8.467271924E-3,2.454169691E-1
3.587384958E0,7.648797333E-2,3.160827793E-3,2.628186643E-1
3.607236958E0,1.726500243E-1,-1.177541912E-1,3.660976291E-1
3.627089958E0,3.196337223E-1,-3.075491190E-1,6.213930249E-1
3.646942958E0,4.573636353E-1,-3.597234488E-1,8.377539515E-1
3.666794958E0,5.190528631E-1,-1.896882504E-1,9.509032965E-1
3.686647958E0,5.121265054E-1,1.207955256E-1,1.051686049E0
3.706500958E0,4.467988014E-1,5.298573971E-1,1.150346041E0
3.726352958E0,3.427593708E-1,9.472497106E-1,1.230018973E0
3.746205958E0,2.008318603E-1,1.312727928E0,1.240291953E0
3.766058958E0,5.652666092E-2,1.516543508E0,1.100750804E0
3.785910958E0,-3.649727255E-2,1.427159429E0,9.030135870E-1
3.805763958E0,-1.374441832E-1,1.053404927E0,6.894311309E-1
3.825615958E0,-2.183853686E-1,6.024816632E-1,4.949675202E-1
3.845468958E0,-2.449143976E-1,3.123973012E-1,3.000915647E-1
3.865321958E0,-2.788103819E-1,2.557726502E-1,5.257302430E-3
3.885173958E0,-2.960972190E-1,3.380457461E-1,-3.054802418E-1
3.905026958E0,-2.954982221E-1,4.734181464E-1,-5.452247858E-1
3.924879958E0,-2.803611457E-1,6.293432117E-1,-7.283287048E-1
3.944731958E0,-2.802498639E-1,8.702967167E-1,-9.271686673E-1
3.964584958E0,-2.834127247E-1,1.233753324E0,-1.111195087E0
3.984437958E0,-2.728899121E-1,1.687733650E0,-1.296095252E0
4.004289958E0,-2.238452733E-1,2.035589933E0,-1.424644709E0
4.024142958E0,-1.325608492E-1,2.048398733E0,-1.416002989E0
4.043995958E0,4.786625039E-3,1.675819039E0,-1.290454626E0
4.063847958E0,1.406185925E-1,1.035772920E0,-9.897837639E-1
4.083700958E0,2.524356246E-1,3.662871718E-1,-5.938009024E-1
4.103553958E0,3.380888700E-1,-1.939366311E-1,-1.440865546E-1
4.123405958E0,3.940146267E-1,-6.210764647E-1,3.704139590E-1
4.143258958E0,4.021213651E-1,-8.461817503E-1,8.581583500E-1
4.163111958E0,3.469303250E-1,-8.260942698E-1,1.175207376E0
4.182963958E0,2.326353341E-1,-6.096665859E-1,1.313673139E0
4.202816958E0,5.623984709E-2,-2.889489830E-1,1.242608547E0
4.222668958E0,-8.776584268E-2,3.306985646E-2,1.110039115E0
4.242521833E0,-2.528885901E-1,2.976756990E-1,9.217067957E-1
4.262374833E0,-3.946415484E-1,4.599779546E-1,7.037726045E-1
4.282226833E0,-4.458301961E-1,5.657644868E-1,4.333005846E-1
4.302079833E0,-4.405999482E-1,5.251853466E-1,1.778127849E-1
4.321932833E0,-4.161452949E-1,3.739643097E-1,-3.982410207E-2
4.341784833E0,-3.411388099E-1,2.476308197E-1,-2.454189211E-1
4.361637833E0,-1.998123378E-1,1.730137169E-1,-4.621312618E-1
4.381490833E0,-2.348394878E-2,3.684251010E-2,-6.654487252E-1
4.401342833E0,2.958785892E-1,-2.077551037E-1,-7.418053746E-1
4.421195833E0,6.666482687E-1,-3.805172443E-1,-7.563515902E-1
4.441048833E0,8.989075422E-1,-4.184708893E-1,-7.322918177E-1
4.460900833E0,9.693470001E-1,-3.270308077E-1,-5.851430893E-1
4.480753833E0,9.145520926E-1,-2.042199224E-1,-2.547393143E-1
4.500606833E0,7.697035670E-1,-1.014069021E-1,1.434038430E-1
4.520458833E0,5.759834051E-1,-5.024927109E-2,4.926585555E-1
4.540311833E0,3.834635913E-1,-5.446077138E-2,7.856875062E-1
4.560163833E0,1.919775456E-1,-8.232195675E-2,1.005948186E0
4.580016833E0,-3.565476742E-3,-1.223729998E-1,1.110205293E0
4.599869833E0,-1.635331661E-1,-1.616681367E-1,1.112274408E0
4.619721833E0,-2.588960528E-1,-1.561775655E-1,1.033297420E0
4.639574833E0,-3.174640536E-1,-9.251721948E-2,8.527175784E-1
4.659427833E0,-3.451718688E-1,4.157926887E-3,6.393781304E-1
4.679279833E0,-3.829706013E-1,1.121018752E-1,4.359427989E-1
4.699132833E0,-4.459833503E-1,2.402786911E-1,2.082608044E-1
4.718985833E0,-4.797135592E-1,3.851962090E-1,-3.232413530E-2
4.738837833E0,-4.653108418E-1,5.224995017E-1,-2.522890866E-1
4.758690833E0,-4.137045145E-1,6.055001020E-1,-4.423340261E-1
4.778543833E0,-3.160165548E-1,6.398203969E-1,-6.407558918E-1
4.798395833E0,-2.074922025E-1,5.946658254E-1,-8.315267563E-1
4.818248833E0,-4.778356105E-2,5.310968161E-1,-1.002673745E0
4.838101833E0,1.195405126E-1,4.708722234E-1,-1.133199453E0
4.857953833E0,2.487699986E-1,3.893392682E-1,-1.266826868E0
4.877806833E0,3.377306163E-1,2.257065773E-1,-1.367275000E0
4.897659833E0,4.211698174E-1,-3.204395622E-2,-1.309641480E0
4.917511833E0,5.294051170E-1,-3.334567845E-1,-1.067780018E0
4.937364833E0,5.319128633E-1,-5.998618007E-1,-7.314203978E-1
4.957216833E0,4.228323996E-1,-7.893018126E-1,-3.353466392E-1
4.977069833E0,2.742023170E-1,-8.758137822E-1,7.681051642E-2
4.996922833E0,1.536584944E-1,-8.450414538E-1,4.430324137E-1
5.016774833E0,4.642497376E-2,-7.814693451E-1,7.659338713E-1
5.036627833E0,-4.964509234E-2,-6.897088289E-1,1.015573144E0
5.056480833E0,-1.402897686E-1,-5.458728671E-1,1.132791042E0
5.076332833E0,-2.198433727E-1,-3.581680059E-1,1.123720407E0
5.096185833E0,-2.785370052E-1,-1.681957990E-1,1.017266631E0
5.116038833E0,-3.434176445E-1,-2.571022324E-2,8.482187390E-1
5.135890833E0,-3.893302381E-1,8.443060517E-2,6.578089595E-1
5.155743833E0,-4.038476646E-1,1.408757269E-1,4.916585386E-1
5.175596833E0,-4.372587502E-1,1.640108526E-1,3.068585694E-1
5.195448833E0,-4.553191066E-1,1.988858581E-1,8.577777445E-2
5.215301833E0,-4.359169304E-1,2.784573734E-1,-1.637337804E-1
5.235153958E0,-3.846793771E-1,3.990598917E-1,-3.754190207E-1
5.255006958E0,-2.968372107E-1,5.322633386E-1,-5.930310488E-1
5.274859958E0,-1.689305305E-1,5.398858190E-1,-7.493364811E-1
5.294711958E0,3.016968817E-2,3.576192260E-1,-7.563567162E-1
5.314564958E0,2.864880264E-1,4.831151664E-2,-6.255144477E-1
5.334417958E0,4.417355359E-1,-1.971830130E-1,-5.226303339E-1
5.354269958E0,4.732127786E-1,-3.643924892E-1,-3.865116537E-1
5.374122958E0,4.376973808E-1,-4.801787436E-1,-1.259865761E-1
5.393975958E0,3.944284022E-1,-4.811029434E-1,2.253622562E-1
5.413827958E0,3.093757629E-1,-3.568619490E-1,5.469310284E-1
5.433680958E0,2.086317837E-1,-1.735201180E-1,7.979205251E-1
5.453533958E0,1.084825993E-1,-4.129741341E-2,1.002974629E0
5.473385958E0,3.697548527E-3,2.349929884E-3,1.128485084E0
5.493238958E0,-1.034483984E-1,1.658452675E-3,1.129034758E0
5.513090958E0,-1.730961949E-1,-2.886840142E-2,1.022507548E0
5.532943958E0,-2.139906287E-1,-1.168100834E-1,8.566986322E-1
5.552796958E0,-2.146387845E-1,-2.191244662E-1,7.019184828E-1
5.572648958E0,-1.921223104E-1,-2.548673451E-1,5.572074056E-1
5.592501958E0,-1.799176633E-1,-2.145358473E-1,3.824445307E-1
5.612354958E0,-1.844809353E-1,-1.203082502E-1,1.868109256E-1
5.632206958E0,-1.769082844E-1,4.074731097E-2,-2.624894679E-2
5.652059958E0,-1.375087053E-1,2.737617493E-1,-2.665764093E-1
5.671912958E0,-7.557688653E-2,5.329641104E-1,-5.384078622E-1
5.691764958E0,-1.131442469E-2,7.279843688E-1,-7.858470082E-1
5.711617958E0,9.165514261E-2,7.796536088E-1,-9.690017700E-1
5.731470958E0,2.021035850E-1,6.993334889E-1,-1.089106560E0
5.751322958E0,2.708545625E-1,5.195223093E-1,-1.142679095E0
5.771175958E0,2.924682498E-1,2.683936357E-1,-1.111164808E0
5.791028958E0,3.150489032E-1,-2.528327517E-2,-1.010716558E0
5.810880958E0,3.698826730E-1,-2.538583875E-1,-8.169497252E-1
5.830733958E0,4.204542637E-1,-3.469647765E-1,-5.045895576E-1
5.850585958E0,4.163663387E-1,-3.517524600E-1,-1.067001596E-1
5.870438958E0,3.644192517E-1,-3.034570813E-1,2.931782901E-1
5.890291958E0,2.850176394E-1,-2.219568938E-1,5.767766833E-1
5.910143958E0,2.091103494E-1,-1.479713023E-1,7.516654730E-1
5.929996958E0,1.560619473E-1,-7.549263537E-2,8.393042088E-1
5.949849958E0,9.735442698E-2,-1.187994704E-2,8.403385878E-1
5.969701958E0,3.273417428E-2,5.341178924E-2,7.612231374E-1
5.989554958E0,-4.306377470E-2,6.484165043E-2,6.274144650E-1
6.009407958E0,-8.377852291E-2,2.817633748E-2,4.806836247E-1
6.029259958E0,-1.029394716E-1,3.752638772E-2,3.369288146E-1
6.049112958E0,-1.321772635E-1,1.171954870E-1,1.843644530E-1
6.068964958E0,-1.889774948E-1,2.488455623E-1,1.480241865E-2
6.088817958E0,-2.295854390E-1,4.018221796E-1,-1.277722865E-1
6.108670958E0,-2.146426290E-1,5.638332963E-1,-2.432290167E-1
6.128522958E0,-1.548413336E-1,6.882110238E-1,-3.917965889E-1
6.148375958E0,-5.946442857E-2,7.521544695E-1,-6.119384766E-1
6.168228958E0,5.763141066E-2,7.158440351E-1,-7.315192819E-1
6.188080958E0,1.666400135E-1,5.653954744E-1,-6.946833134E-1
6.207933958E0,2.477630079E-1,3.924334943E-1,-5.745535493E-1
6.227786958E0,3.229014575E-1,2.404540926E-1,-4.627816975E-1
6.247638333E0,3.787430525E-1,1.075608656E-1,-3.288551271E-1
6.267491333E0,3.673335016E-1,-1.838912815E-2,-1.249979064E-1
6.287344333E0,3.086850345E-1,-1.152900755E-1,1.775676608E-1
6.307196333E0,1.986997277E-1,-2.033343315E-1,4.867099226E-1
6.327049333E0,5.021450669E-2,-2.614161372E-1,6.697514653E-1
6.346901333E0,-8.770073205E-2,-2.908247411E-1,6.753666401E-1
6.366754333E0,-1.901956201E-1,-3.475824893E-1,6.184268594E-1
6.386607333E0,-2.136330605E-1,-4.419883192E-1,5.895551443E-1
6.406459333E0,-2.496042848E-1,-5.368016958E-1,4.689202905E-1
6.426312333E0,-2.681574821E-1,-7.936683893E-1,2.826035023E-1
6.446165333E0,-2.607416511E-1,-1.061798334E0,8.414223790E-2
6.466017333E0,-2.100727856E-1,-1.105142832E0,-4.696438834E-2
6.485870333E0,-1.754036099E-1,-8.423318267E-1,-2.151820362E-1
6.505723333E0,-1.581241935E-1,-3.443041742E-1,-4.287328720E-1
6.525575333E0,-7.309578359E-2,2.527681291E-1,-6.557325721E-1
6.545428333E0,4.154623300E-2,7.826911211E-1,-8.772056103E-1
6.565281333E0,1.781975478E-1,1.075518012E0,-9.767692685E-1
6.585133333E0,2.611181438E-1,1.165712595E0,-9.733281136E-1
6.604986333E0,2.767089605E-1,1.042108297E0,-8.306970596E-1
6.624838333E0,2.583756745E-1,7.375441194E-1,-6.117070913E-1
6.644691333E0,1.832788885E-1,3.541919589E-1,-3.852328658E-1
6.664544333E0,1.091956049E-1,-2.368209884E-2,-1.841466278E-1
