"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.760725000E0,2.631894499E-2,-1.471274495E0,-3.973509967E-1
1.780574250E0,-5.619082451E-1,-2.900944710E0,1.256988645E-1
1.800423250E0,-1.021502852E0,-4.279786587E0,2.553187609E-1
1.820272250E0,-1.151980758E0,-5.219954967E0,1.187792197E-1
1.840121250E0,-8.878582120E-1,-5.552641392E0,-5.391445011E-2
1.859969250E0,-3.431066573E-1,-4.942780495E0,-2.404862493E-1
1.879818250E0,1.891359091E-1,-3.941003561E0,-2.916643620E-1
1.899667250E0,4.626138210E-1,-3.348114967E0,-4.890457094E-1
1.919516250E0,4.292979538E-1,-3.202962875E0,-8.774198294E-1
1.939365250E0,2.869334817E-1,-2.813915491E0,-1.044185877E0
1.959213250E0,1.836715043E-1,-1.794704318E0,-9.826115370E-1
1.979062250E0,6.214268878E-2,-8.836382627E-1,-5.604155660E-1
1.998911250E0,2.954577468E-2,-5.306555629E-1,-2.745903134E-1
2.018760250E0,3.874716163E-2,-5.060779452E-1,-1.668016016E-1
2.038609250E0,3.816602007E-2,-9.305644035E-1,-1.866158694E-1
2.058457250E0,4.359895736E-2,-1.651424527E0,-1.114961058E-1
2.078306250E0,-4.712295905E-2,-2.427505255E0,-1.819424033E-1
2.098155250E0,-2.313648164E-1,-2.813677549E0,-2.355826646E-1
2.118004250E0,-3.424972296E-1,-2.748813152E0,-3.748002946E-1
2.137853250E0,-2.880800664E-1,-2.587272882E0,-8.168312311E-1
2.157701250E0,-2.411289811E-1,-2.367738485E0,-1.179377437E0
2.177550250E0,-5.503487587E-1,-1.983084559E0,-1.195178032E0
2.197399250E0,-6.167534590E-1,-1.373286486E0,-1.055562019E0
2.217248250E0,-1.311655343E-1,-6.656088829E-1,-1.475213408E0
2.237097250E0,2.404982457E-3,-1.664187461E-1,-1.670236349E0
2.256945250E0,-1.495940536E-1,2.776925266E-1,-1.383823752E0
2.276794250E0,-2.866292596E-1,1.031821609E0,-1.203601837E0
2.296643250E0,-3.871831596E-1,2.039548397E0,-6.099252105E-1
2.316492250E0,-2.959060073E-1,3.868599892E0,-2.989802957E-1
2.336341250E0,1.240317002E-1,6.920831680E0,-9.178622812E-2
2.356189250E0,6.697116494E-1,1.069872475E1,-3.347099721E-1
2.376038250E0,1.294154048E0,1.301174355E1,3.164523840E-1
2.395887250E0,1.111239910E0,1.409136677E1,2.018804073E0
2.415736250E0,-1.096896768E0,1.403007126E1,3.769111395E0
2.435585250E0,-4.905638218E0,1.308333588E1,5.930604935E0
2.455433250E0,-8.977341652E0,1.122851849E1,8.201044083E0
2.475282250E0,-1.130535793E1,1.033086967E1,1.019566631E1
2.495131250E0,-1.223839474E1,1.434714317E1,9.064974785E0
2.514980250E0,7.149157047E0,-3.390629530E0,5.011821747E0
2.534828250E0,8.458912849E0,-1.399953079E1,-9.284255028E0
2.554677250E0,-1.077729106E0,-1.751905251E1,-1.251132393E1
2.574526250E0,-3.412212133E0,-1.508856392E1,-5.298854351E0
2.594375250E0,-1.863376617E0,-6.041142464E0,-4.254564762E0
2.614224250E0,1.351044416E0,-3.527321815E-1,-3.168175936E0
2.634072250E0,2.541279078E0,1.497650146E0,-2.083605528E0
2.653921250E0,1.773049116E0,5.858532190E-1,-9.498559833E-1
2.673770250E0,5.317229033E-1,-1.151263714E0,1.513192505E-1
2.693619250E0,-5.894593596E-1,-3.025856018E0,6.328708529E-1
2.713468250E0,-9.663245678E-1,-4.686401844E0,5.448400378E-1
2.733316250E0,-8.110421896E-1,-5.361248016E0,-1.548008025E-1
2.753165250E0,-6.291732192E-1,-5.220338345E0,-6.140769720E-1
2.773014250E0,-3.690838814E-1,-4.579096794E0,-6.325498819E-1
2.792863375E0,5.857683718E-2,-3.722142220E0,-5.647880435E-1
2.812712375E0,6.431250572E-1,-3.067955256E0,-9.439453483E-1
2.832561375E0,8.169435859E-1,-2.394584656E0,-1.249472499E0
2.852409375E0,6.120792031E-1,-1.827965140E0,-1.485338092E0
2.872258375E0,3.550888896E-1,-1.702326298E0,-1.355738997E0
2.892107375E0,2.067563832E-1,-1.779782057E0,-1.212925673E0
2.911956375E0,2.043329924E-1,-1.767204642E0,-1.096762538E0
2.931805375E0,2.841565609E-1,-1.546987295E0,-1.030828476E0
2.951653375E0,1.394708753E-1,-1.640869021E0,-8.080750704E-1
2.971502375E0,-1.034416407E-1,-1.647909045E0,-5.049956441E-1
2.991351375E0,-3.908428252E-1,-1.361198664E0,-5.662647486E-1
3.011200375E0,-5.142789483E-1,-1.230237603E0,-6.476334333E-1
3.031049375E0,-4.527582824E-1,-1.422039986E0,-6.143054366E-1
3.050897375E0,-3.141623735E-1,-1.672221541E0,-4.467892349E-1
3.070746375E0,-3.079759479E-1,-1.825812697E0,-4.403581321E-1
3.090595375E0,-3.828257024E-1,-2.099623680E0,-6.932965517E-1
3.110444375E0,-3.679263294E-1,-2.261479139E0,-9.995272160E-1
3.130293375E0,-2.071245909E-1,-1.861320972E0,-1.239835024E0
3.150141375E0,-1.062731668E-1,-1.138350844E0,-1.376533985E0
3.169990375E0,-2.119313627E-1,-1.931240112E-1,-1.260352135E0
3.189839375E0,-5.884068608E-1,1.225924134E0,-9.733532071E-1
3.209688375E0,-1.180159569E0,3.956913233E0,-2.544225454E-1
3.229537375E0,-1.417984962E0,8.226085663E0,1.091202259E0
3.249385375E0,-9.859842658E-1,1.243906784E1,1.901800990E0
3.269234375E0,-2.461812794E-1,1.375410461E1,2.278292418E0
3.289083375E0,1.430632323E-1,1.400364113E1,2.833804131E0
3.308932375E0,-8.045632839E-1,1.390464878E1,3.667339802E0
3.328781375E0,-3.858887196E0,1.283301353E1,6.738614082E0
3.348630375E0,-7.366556644E0,1.025043201E1,1.084358120E1
3.368478375E0,-1.052084255E1,9.195005417E0,1.585806274E1
3.388327375E0,-7.302971363E0,-3.051846027E0,6.286748409E0
3.408176375E0,6.975509167E0,-1.626211929E1,-1.081563854E1
3.428025375E0,-9.626922607E-1,-1.669916153E1,-1.802539062E1
3.447874375E0,-3.108422279E0,-1.102973938E1,-7.260910034E0
3.467722375E0,-3.858121037E-1,-3.746270239E-1,-5.933670998E0
3.487571375E0,2.420186281E0,2.227185011E0,-5.044674873E0
3.507420375E0,2.358953238E0,-2.189899206E0,-2.797862053E0
3.527269375E0,6.716783047E-1,-7.571899891E0,-1.328276873E0
3.547118375E0,-8.301591277E-1,-9.167848587E0,4.136990905E-1
3.566966375E0,-1.400916338E0,-6.574159622E0,9.386590123E-1
3.586815375E0,-1.066496372E0,-3.400373697E0,7.466686368E-1
3.606664375E0,-1.128582478E0,-1.437068105E0,5.140107870E-1
3.626513375E0,-1.249680638E0,-7.502018213E-1,8.060507178E-1
3.646362375E0,-7.246410847E-1,-9.600616097E-1,5.828040838E-1
3.666211375E0,1.375052631E-1,-1.420683980E0,-5.045877099E-1
3.686059375E0,4.179722667E-1,-1.732009768E0,-9.393738508E-1
3.705908375E0,4.943482578E-1,-1.618296266E0,-8.758909702E-1
3.725757375E0,5.590398312E-1,-1.087001443E0,-8.273119330E-1
3.745606375E0,5.465074778E-1,-5.056300759E-1,-6.670776010E-1
3.765455375E0,5.309204459E-1,-5.539475083E-1,-5.061152577E-1
3.785303625E0,3.769075274E-1,-1.089590788E0,-5.856876373E-1
3.805152625E0,1.676956713E-1,-1.751305342E0,-5.872251391E-1
3.825001625E0,-3.603136167E-2,-2.066733360E0,-5.746647120E-1
3.844850625E0,-2.647225559E-1,-1.906607866E0,-5.617595911E-1
3.864699625E0,-4.304003716E-1,-1.298300862E0,-6.274698973E-1
3.884548625E0,-5.187456012E-1,-3.911194205E-1,-6.830032468E-1
3.904396625E0,-4.772211909E-1,1.087022305E0,-5.562785268E-1
3.924245625E0,-2.964126766E-1,3.224971294E0,-1.019480824E-1
3.944094625E0,9.373005596E-4,5.704825401E0,3.564801812E-1
3.963943625E0,8.118322492E-2,8.190928459E0,5.644857883E-1
3.983792625E0,-1.672604233E-1,1.027369022E1,3.180092871E-1
4.003640625E0,6.186518446E-2,1.082290936E1,5.079758763E-1
