"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
6.289078192E0,-1.240002871E0,1.624460220E0,7.755410671E-1
6.308955692E0,-1.334127069E0,1.520977974E0,1.086181641E0
6.328839703E0,-1.449557781E0,1.497203827E0,1.005684137E0
6.348769130E0,-1.598780036E0,1.352956772E0,3.792428970E-1
6.368652984E0,-1.631650686E0,1.166341782E0,-1.084947586E-2
6.388522619E0,-1.575171947E0,9.776315689E-1,-1.691515446E-1
6.408439651E0,-1.408509851E0,7.757663727E-1,-3.455328941E-2
6.428354182E0,-1.255430460E0,5.112075806E-1,5.640172958E-2
6.448253973E0,-1.179723144E0,2.309436798E-1,-7.708334923E-2
6.468072984E0,-1.199585915E0,1.717548370E-1,-3.106501102E-1
6.488000901E0,-1.207953095E0,1.631059647E-1,-3.887507915E-1
6.507882776E0,-9.656939507E-1,2.062788010E-1,-2.566666603E-1
6.527794442E0,-6.957522631E-1,2.505559921E-1,2.298831940E-3
6.547652776E0,-3.736829758E-1,1.694030762E-1,8.589792252E-2
6.567537255E0,-2.525665760E-1,1.609249115E-1,-1.335170269E-1
6.587448296E0,-3.056149483E-1,2.862768173E-1,-2.615382671E-1
6.607322098E0,-2.441012859E-1,3.153944016E-1,-2.019326687E-1
6.627223348E0,-1.703145504E-1,2.376499176E-1,-1.308810711E-1
6.647126421E0,-2.355623245E-1,2.008352280E-1,-1.671426296E-1
6.666992515E0,-3.254845142E-1,2.255611420E-1,-2.022995949E-1
6.686906161E0,-2.748150826E-1,1.914920807E-1,-1.827967167E-1
6.706802828E0,-1.234860420E-1,1.656808853E-1,-8.645176888E-2
6.726691421E0,-2.775335312E-2,2.550420761E-1,-4.049229622E-2
6.746587463E0,-7.970833778E-2,1.757478714E-1,-7.758450508E-2
6.766448453E0,-2.669723034E-1,1.066398621E-1,-8.943891525E-2
6.786354078E0,-4.490854740E-1,1.977357864E-1,-1.083664894E-1
6.806258973E0,-3.828568459E-1,2.440824509E-1,-1.778745651E-1
6.826152359E0,4.528641701E-2,6.699275970E-2,-1.974515915E-1
6.846014286E0,3.385519981E-1,4.853725433E-2,-5.253767967E-2
6.865941369E0,1.635088921E-1,1.687202454E-1,-1.108789444E-2
6.885827463E0,-7.938671112E-2,1.051311493E-1,-3.582286835E-2
6.905716994E0,-6.051087379E-2,6.161403656E-2,-3.814268112E-2
6.925587567E0,1.648044586E-2,7.367134094E-2,2.526330948E-2
6.945498505E0,1.635091305E-1,2.577781677E-2,1.274788380E-1
6.965394963E0,9.698939323E-2,-2.416038513E-2,1.629776955E-1
6.985261369E0,1.825571060E-1,-3.880214691E-2,1.684153080E-1
7.005162046E0,3.034002781E-1,-4.607200623E-2,3.527243137E-1
7.025052203E0,3.947629929E-1,-1.710166931E-1,7.359828949E-1
7.044949755E0,7.532444000E-1,-1.934614182E-1,9.695389271E-1
7.064839755E0,1.053696632E0,-4.593448639E-1,7.851297855E-1
7.084731942E0,8.118600845E-1,-6.912698746E-1,6.302685738E-1
7.104610119E0,4.347288609E-1,-8.808107376E-1,5.703818798E-1
7.124497619E0,1.285691261E-1,-1.338530064E0,4.814510345E-1
7.144379859E0,7.714319229E-2,-1.624823570E0,8.232617378E-2
7.164286890E0,2.698922157E-2,-1.666863441E0,-4.479730129E-1
7.184211578E0,-1.866641045E-1,-1.728621483E0,-8.297257423E-1
7.204065536E0,-2.306272984E-1,-2.024088860E0,-1.086012483E0
7.223973817E0,-1.572840214E-1,-2.357630253E0,-1.266636491E0
7.243869130E0,-3.962175846E-1,-2.623575687E0,-1.436634421E0
7.263760276E0,-8.004553318E-1,-3.151988506E0,-1.554218292E0
7.283634338E0,-1.239124775E0,-3.987782001E0,-1.641979098E0
7.303541838E0,-1.760889292E0,-5.040424824E0,-1.725993395E0
7.323422411E0,-2.545998573E0,-5.963917732E0,-1.709136963E0
7.343304078E0,-3.859631300E0,-7.112714767E0,-1.498857737E0
7.363228973E0,-5.173373222E0,-8.388225555E0,-1.036258936E0
7.383105067E0,-6.545509338E0,-9.031845093E0,3.494687676E-1
7.402987411E0,-7.738034725E0,-8.796944618E0,2.283315659E0
7.422890588E0,-8.590435982E0,-8.244125366E0,3.293667793E0
7.442749911E0,-9.248733521E0,-6.837253571E0,3.269242525E0
7.462634859E0,-1.064724159E1,-4.812126160E-1,3.790538549E0
7.482533140E0,-1.178512955E1,1.279438496E1,2.130034447E0
7.502455276E0,-8.891604424E0,2.040329742E1,-2.134984016E0
7.522363869E0,5.737327933E-1,3.137395477E1,-4.028498650E0
7.542230328E0,2.045550156E1,4.489004135E1,-8.979975700E0
