"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
9.134485018E1,-5.394539833E-1,-7.814941406E-1,-5.236935616E-2
9.136472862E1,-6.044368744E-1,-7.379274368E-1,-1.289759874E-1
9.138464008E1,-6.902947426E-1,-6.960673332E-1,-1.695954800E-1
9.140451138E1,-6.935510635E-1,-6.553883553E-1,-2.149488926E-1
9.142442268E1,-7.008380890E-1,-6.683764458E-1,-2.349739075E-1
9.144431800E1,-7.202687263E-1,-7.057943344E-1,-2.940968275E-1
9.146423998E1,-7.599143982E-1,-6.516304016E-1,-3.339527845E-1
9.148408753E1,-8.205342293E-1,-5.054287910E-1,-3.096551895E-1
9.150398758E1,-9.351067543E-1,-4.821763039E-1,-3.409005404E-1
9.152385961E1,-1.049024105E0,-4.854755402E-1,-3.631487489E-1
9.154377893E1,-1.152446270E0,-3.764204979E-1,-3.635009527E-1
9.156367971E1,-1.118394852E0,-2.176585197E-1,-3.625496626E-1
9.158353310E1,-9.127411842E-1,-1.553845406E-1,-3.326504827E-1
9.160342680E1,-6.404843330E-1,-1.524043083E-1,-3.278583288E-1
9.162332133E1,-4.071984291E-1,-1.966586113E-1,-3.275642395E-1
9.164322904E1,-3.471164703E-1,-1.991882324E-1,-2.124898434E-1
9.166312602E1,-3.368687630E-1,-1.070718765E-1,-3.303104639E-2
9.168298648E1,-4.611458778E-1,-6.053733826E-2,-4.168540239E-2
9.170289487E1,-5.866475105E-1,8.096694946E-3,-6.378930807E-2
9.172278024E1,-6.215853691E-1,6.883239746E-2,-1.545190811E-3
9.174268211E1,-5.515518188E-1,1.254444122E-1,3.473204374E-2
9.176255024E1,-4.718914032E-1,1.906986237E-1,2.183800936E-2
9.178246258E1,-3.984446526E-1,2.358646393E-1,3.276270628E-2
9.180236674E1,-4.043502808E-1,1.883888245E-1,1.601129770E-2
9.182226883E1,-4.175252914E-1,1.620454788E-1,3.577965498E-2
9.184213248E1,-3.422088623E-1,1.938295364E-1,5.411654711E-2
9.186201581E1,-1.828827858E-1,2.776432037E-1,5.683362484E-2
9.188190935E1,-8.513832092E-2,4.513702393E-1,5.502617359E-2
9.190182539E1,-6.895160675E-2,5.378713608E-1,2.432930470E-2
9.192169742E1,-7.108116150E-2,5.834980011E-1,3.361105919E-2
9.194158648E1,-3.521394730E-2,5.987091064E-1,7.410871983E-2
9.196147758E1,7.112979889E-2,5.407590866E-1,9.971892834E-2
9.198139576E1,2.287297249E-1,5.453014374E-1,1.104886532E-1
9.200128487E1,3.336668015E-1,5.818586349E-1,8.387708664E-2
9.202118352E1,3.982925415E-1,6.241760254E-1,4.777026176E-2
9.204105466E1,3.813905716E-1,6.104011536E-1,1.948893070E-2
9.206092352E1,3.294754028E-1,5.057392120E-1,4.750239849E-2
9.208081331E1,4.212336540E-1,4.431838989E-1,7.346522808E-2
9.210070794E1,4.764852524E-1,3.641805649E-1,-2.981805801E-2
9.212060451E1,5.333390236E-1,3.727760315E-1,-7.956635952E-2
9.214051674E1,5.314388275E-1,4.935426712E-1,-9.177982807E-2
9.216039596E1,4.533872604E-1,4.762115479E-1,-1.122933626E-1
9.218029414E1,4.015293121E-1,3.952865601E-1,-1.365419626E-1
9.220017565E1,4.444842339E-1,2.997598648E-1,-1.533757448E-1
9.222006617E1,5.208177567E-1,2.065668106E-1,-1.865332127E-1
9.223995284E1,5.420746803E-1,2.052803040E-1,-2.619988918E-1
9.225986445E1,4.845104218E-1,3.036160469E-1,-2.980406284E-1
9.227973857E1,4.139480591E-1,3.946533203E-1,-2.070622444E-1
9.229965899E1,3.925232887E-1,3.993425369E-1,-1.508154869E-1
9.231953268E1,3.778948784E-1,4.014196396E-1,-1.120278835E-1
9.233945242E1,3.454594612E-1,3.604354858E-1,-2.302265167E-2
9.235931482E1,3.526630402E-1,3.194298744E-1,-1.435279846E-4
9.237924565E1,4.125533104E-1,3.370909691E-1,1.415133476E-2
9.239912487E1,4.611930847E-1,2.734937668E-1,8.608365059E-2
9.241898628E1,4.930047989E-1,1.795520782E-1,1.064155102E-1
9.243891211E1,4.983015060E-1,1.482329369E-1,1.318302155E-1
9.245879919E1,5.425567627E-1,2.059679031E-1,1.287126541E-1
9.247869539E1,5.460934639E-1,2.282519341E-1,5.514049530E-2
9.249857862E1,5.082602501E-1,2.341322899E-1,5.538225174E-3
9.251848029E1,4.908561707E-1,2.209568024E-1,-2.178764343E-2
9.253837060E1,5.089669228E-1,1.716403961E-1,-1.403112411E-1
9.255827185E1,5.264801979E-1,1.247177124E-1,-2.525589466E-1
9.257817971E1,5.207004547E-1,1.595296860E-1,-2.336018085E-1
9.259805862E1,4.935383797E-1,1.643390656E-1,-2.844967842E-1
9.261791013E1,4.178395271E-1,1.246972084E-1,-3.082647324E-1
9.263782633E1,3.779006004E-1,1.224579811E-1,-2.744574547E-1
9.265770924E1,3.682889938E-1,1.368470192E-1,-2.894465923E-1
9.267758628E1,3.428320885E-1,1.459021568E-1,-1.590797901E-1
9.269749086E1,3.045182228E-1,1.112823486E-1,-1.377599239E-1
9.271736742E1,3.363094330E-1,2.939987183E-2,-1.800255775E-1
9.273726232E1,3.243031502E-1,1.321792603E-3,-1.320791245E-1
9.275716643E1,2.641358376E-1,-4.144191742E-2,-1.045122147E-1
9.277707029E1,2.160143852E-1,-7.803773880E-2,-1.179223061E-1
9.279696940E1,1.346511841E-1,-6.838274002E-2,-7.785296440E-2
9.281684289E1,8.616685867E-2,-4.385662079E-2,-2.298450470E-2
9.283671586E1,8.746290207E-2,-1.384258270E-2,-6.292700768E-2
9.285663289E1,1.141319275E-1,-4.425287247E-2,-1.320855618E-1
9.287652445E1,1.483626366E-1,-1.106548309E-1,-1.321790218E-1
9.289640732E1,1.496887207E-1,-7.221555710E-2,-1.019554138E-1
9.291632550E1,6.804227829E-2,-9.338378906E-3,-6.939458847E-2
9.293624544E1,-4.533052444E-2,-2.608537674E-2,-1.173713207E-1
9.295606883E1,-1.614117622E-1,-9.508991241E-2,-1.263916492E-1
9.297596940E1,-2.504034042E-1,-1.045894623E-1,-1.014437675E-1
9.299589258E1,-2.819581032E-1,-1.363625526E-1,-1.237971783E-1
9.301574211E1,-2.951912880E-1,-9.325551987E-2,-5.856966972E-2
9.303566977E1,-3.702025414E-1,-6.227111816E-2,3.236508369E-2
9.305556133E1,-4.399714470E-1,-9.216976166E-2,9.573554993E-2
9.307544508E1,-3.659501076E-1,-1.227550507E-1,1.333601475E-1
9.309532346E1,-3.203563690E-1,-2.065968513E-1,8.351373672E-2
9.311526024E1,-3.724570274E-1,-2.972016335E-1,8.061003685E-2
9.313512133E1,-4.728689194E-1,-3.370471001E-1,7.590889931E-2
9.315501128E1,-5.197429657E-1,-3.812527657E-1,4.847693443E-2
9.317490263E1,-5.359735489E-1,-4.593243599E-1,6.699991226E-2
9.319476576E1,-5.264472961E-1,-4.699678421E-1,1.011488438E-1
9.321468716E1,-4.929018021E-1,-4.340748787E-1,-1.751279831E-2
9.323456998E1,-4.374127388E-1,-3.609428406E-1,-2.057404518E-1
9.325448300E1,-3.597569466E-1,-3.989882469E-1,-4.219290018E-1
9.327435784E1,-4.513640404E-1,-5.604619980E-1,-3.513939381E-1
9.329428013E1,-6.421241760E-1,-5.216932297E-1,-2.060412169E-1
9.331418331E1,-7.150597572E-1,-4.028224945E-1,-3.043383360E-1
9.333402440E1,-7.548184395E-1,-3.998775482E-1,-5.112541914E-1
9.335392758E1,-1.040263176E0,-4.208974838E-1,-3.420651555E-1
9.337382456E1,-1.209565163E0,-3.266553879E-1,2.414619923E-2
9.339372779E1,-1.061036110E0,-2.103500366E-1,3.667151928E-2
9.341360831E1,-7.168087959E-1,-2.296009064E-1,-1.734204292E-1
9.343348841E1,-4.669642448E-1,-2.081861496E-1,-2.847332656E-1
9.345339602E1,-7.843899727E-1,-2.383213043E-1,3.113538027E-2
9.347326805E1,-1.390273571E0,-2.314195633E-1,4.506549239E-1
9.349319378E1,-1.546719074E0,-2.189073563E-1,3.431518674E-1
9.351305716E1,-1.264453888E0,-9.907722473E-2,8.484854549E-2
9.353294570E1,-9.794449806E-1,2.933406830E-2,4.831033200E-2
9.355284961E1,-9.811692238E-1,5.975246429E-2,2.332692444E-1
9.357274779E1,-1.162308216E0,-2.729320526E-2,3.524822891E-1
9.359262268E1,-1.220586300E0,-1.651811600E-1,1.740430146E-1
9.361253591E1,-1.132032871E0,-2.396726608E-1,6.908249855E-2
9.363242091E1,-1.047227859E0,-2.483768463E-1,3.001253307E-1
9.365230800E1,-9.116187096E-1,-2.751712799E-1,4.051554799E-1
9.367225263E1,-6.544275284E-1,-2.950096130E-1,2.549232841E-1
9.369210518E1,-4.062485695E-1,-2.139415741E-1,1.440310329E-1
9.371198008E1,-3.093175888E-1,-1.129350662E-1,2.480709255E-1
9.373189372E1,-3.696432114E-1,-9.341239929E-2,3.142434061E-1
9.375176274E1,-2.981405258E-1,-5.640602112E-2,2.493431717E-1
9.377165737E1,-1.641073227E-1,3.845024109E-2,1.943538040E-1
9.379155893E1,-4.109382629E-2,1.593885422E-1,1.829004139E-1
9.381144716E1,5.018568039E-2,3.079171181E-1,1.981568635E-1
9.383131638E1,8.707714081E-2,4.481000900E-1,1.582001150E-1
9.385125024E1,5.010604858E-2,5.349311829E-1,2.060856819E-1
9.387110451E1,8.871507645E-2,6.503643990E-1,3.178038597E-1
9.389097789E1,1.526613235E-1,8.180704117E-1,3.409900963E-1
9.391088909E1,2.513456345E-1,8.661389351E-1,2.619671226E-1
9.393080044E1,3.331117630E-1,7.847352028E-1,2.090894580E-1
9.395067216E1,3.891458511E-1,7.146544456E-1,2.200378776E-1
9.397056669E1,4.120354652E-1,6.313023567E-1,2.041123509E-1
9.399043758E1,4.581060410E-1,6.136279106E-1,1.789250374E-1
9.401036513E1,4.841661453E-1,6.402978897E-1,1.609292030E-1
9.403024112E1,4.832463264E-1,6.430730820E-1,1.148213148E-1
9.405013237E1,5.496859550E-1,5.760450363E-1,7.282102108E-2
9.407003956E1,6.598958969E-1,4.706201553E-1,-2.926981449E-2
9.408992086E1,6.904716492E-1,3.935999870E-1,-7.294797897E-2
9.410979794E1,6.267857552E-1,3.379826546E-1,-1.300508976E-1
9.412970461E1,5.709314346E-1,2.530984879E-1,-2.678908110E-1
9.414959820E1,5.300669670E-1,1.343212128E-1,-4.604207277E-1
9.416947784E1,4.855542183E-1,8.158254623E-2,-5.093778372E-1
9.418937716E1,4.594039917E-1,8.905410767E-3,-4.565272331E-1
9.420926966E1,3.478569984E-1,-9.992837906E-2,-4.271078110E-1
9.422914643E1,2.277317047E-1,-2.031641006E-1,-4.901802540E-1
9.424906654E1,2.341012955E-1,-3.417506218E-1,-4.538297653E-1
9.426895237E1,3.251075745E-1,-4.799046516E-1,-3.744344711E-1
9.428884498E1,4.492702484E-1,-6.473631859E-1,-4.060752392E-1
9.430871310E1,4.432649612E-1,-8.242139816E-1,-4.367642403E-1
9.432860112E1,4.258861542E-1,-8.489208221E-1,-4.490735531E-1
9.434854326E1,3.865313530E-1,-9.128813744E-1,-4.753377438E-1
9.436841143E1,2.502388954E-1,-1.029259205E0,-4.882998466E-1
9.438830716E1,1.494584084E-1,-1.114346981E0,-4.770328999E-1
9.440823893E1,1.372785568E-1,-1.161474705E0,-4.699602127E-1
9.442809435E1,1.263484955E-1,-1.196651936E0,-4.827935696E-1
9.444797560E1,3.107213974E-2,-1.190224171E0,-4.855298996E-1
9.446788487E1,-8.775520325E-2,-1.098927498E0,-3.495931625E-1
9.448777258E1,-2.373809814E-1,-1.110143185E0,-3.672013283E-1
9.450765503E1,-3.331170082E-1,-1.036081314E0,-3.409786224E-1
9.452756237E1,-4.562587738E-1,-9.130115509E-1,-2.369835377E-1
9.454747524E1,-5.821604729E-1,-8.180899620E-1,-2.326881886E-1
9.456733555E1,-6.344046593E-1,-7.587561607E-1,-2.963531017E-1
9.458721977E1,-6.398358345E-1,-6.803741455E-1,-3.064125776E-1
9.460719779E1,-7.858133316E-1,-6.465196609E-1,-1.805510521E-1
9.462700576E1,-9.772195816E-1,-6.047010422E-1,-5.598664284E-2
9.464692122E1,-9.353761673E-1,-5.353355408E-1,-8.726143837E-2
9.466679998E1,-6.890640259E-1,-4.037714005E-1,-2.411354780E-1
9.468669294E1,-4.643402100E-1,-2.991313934E-1,-3.044571877E-1
9.470657034E1,-7.074689865E-1,-3.402853012E-1,-5.658340454E-2
9.472648664E1,-9.016003609E-1,-4.286060333E-1,1.230512857E-1
9.474637195E1,-8.082265854E-1,-3.981485367E-1,3.833484650E-2
9.476627956E1,-5.323534012E-1,-1.591062546E-1,-1.567518711E-2
9.478618534E1,-4.126725197E-1,-1.395888329E-1,5.851817131E-2
9.480604065E1,-4.266452789E-1,-3.349361420E-1,1.814403534E-1
9.482591998E1,-4.008641243E-1,-5.075249672E-1,6.297123432E-2
9.484583372E1,-3.292789459E-1,-4.851179123E-1,-1.193664074E-1
9.486571435E1,-3.742790222E-1,-3.211703300E-1,-7.134628296E-2
9.488562018E1,-5.207571983E-1,-2.154192924E-1,-9.426093102E-2
9.490548388E1,-7.011985779E-1,-2.723712921E-1,-2.225341201E-1
9.492537815E1,-7.461547852E-1,-3.909196854E-1,-2.608005404E-1
9.494528904E1,-6.419720650E-1,-3.932471275E-1,-9.256225824E-2
9.496523336E1,-5.176849365E-1,-3.726143837E-1,5.665344000E-2
9.498505190E1,-3.249516487E-1,-3.057303429E-1,9.153425694E-2
9.500495789E1,-9.173202515E-2,-2.575192451E-1,1.084618568E-1
9.502487774E1,5.334186554E-2,-1.848545074E-1,1.007822752E-1
9.504472748E1,-3.803443909E-2,-4.281663895E-2,9.893077612E-2
9.506463987E1,-2.713589668E-1,6.777954102E-2,2.192108631E-1
9.508451904E1,-3.880143166E-1,1.254258156E-1,2.060175240E-1
9.510441940E1,-3.640809059E-1,1.902971268E-1,1.364355087E-1
9.512431174E1,-2.782568932E-1,2.932076454E-1,1.988734156E-1
9.514425242E1,-2.710046768E-1,4.316883087E-1,3.169988990E-1
9.516410456E1,-3.343133926E-1,5.342292786E-1,3.562019169E-1
9.518397248E1,-4.416708946E-1,6.099524498E-1,4.001640677E-1
9.520389404E1,-4.705238342E-1,7.618036270E-1,4.896130264E-1
9.522376810E1,-4.416394234E-1,8.994541168E-1,5.282328725E-1
9.524366315E1,-4.127016068E-1,1.041452408E0,5.726345181E-1
9.526353815E1,-4.090461731E-1,1.157444954E0,5.548988581E-1
9.528345237E1,-4.025931358E-1,1.246802330E0,5.613577962E-1
9.530334175E1,-3.009901047E-1,1.297237396E0,5.512031913E-1
9.532325107E1,-7.776689529E-2,1.231310844E0,5.038703084E-1
9.534313591E1,1.955256462E-1,1.160584450E0,4.263916314E-1
9.536302612E1,2.893452644E-1,1.381744385E0,3.713588417E-1
9.538291414E1,1.613340378E-1,1.812787533E0,3.061769009E-1
9.540278305E1,-2.795553207E-2,1.799109936E0,2.232118249E-1
9.542269018E1,-9.272098541E-2,1.461053371E0,1.511613727E-1
9.544256586E1,-1.008424759E-1,1.256968498E0,1.135735512E-1
9.546248320E1,-2.699518204E-2,1.161602497E0,-9.673357010E-3
9.548239029E1,1.761512756E-1,1.003674507E0,-1.399104595E-1
9.550227550E1,3.308196068E-1,8.261256218E-1,-2.131111622E-1
9.552217440E1,3.500208855E-1,5.822553635E-1,-2.874337435E-1
9.554202846E1,2.139997482E-1,2.351837158E-1,-3.288410902E-1
9.556194669E1,1.015496254E-1,1.451539993E-2,-3.136932850E-1
9.558185643E1,1.207733154E-1,-1.153979301E-1,-3.620065451E-1
9.560169899E1,3.264513016E-1,-2.414388657E-1,-5.565141439E-1
9.562159544E1,5.588889122E-1,-5.109977722E-1,-6.901708841E-1
9.564149248E1,7.490043640E-1,-7.304086685E-1,-6.694195271E-1
9.566137774E1,8.773417473E-1,-7.886881828E-1,-6.904330254E-1
9.568126893E1,8.811483383E-1,-7.294716835E-1,-7.272782326E-1
9.570120899E1,7.790975571E-1,-6.592578888E-1,-6.690869331E-1
9.572106680E1,5.819368362E-1,-6.487517357E-1,-5.322411060E-1
9.574096727E1,3.874974251E-1,-7.244076729E-1,-5.284938812E-1
9.576086581E1,2.956171036E-1,-6.745615005E-1,-4.446165562E-1
9.578074893E1,2.024407387E-1,-7.200846672E-1,-4.526309967E-1
9.580064227E1,1.013865471E-1,-7.921667099E-1,-4.955983162E-1
9.582054195E1,2.914428711E-2,-8.799204826E-1,-5.412902832E-1
9.584044284E1,-7.193374634E-2,-1.015602112E0,-5.645542145E-1
9.586031174E1,-1.616678238E-1,-1.083184719E0,-4.439780712E-1
9.588020091E1,-1.739158630E-1,-1.061002254E0,-4.076159000E-1
9.590009060E1,-1.617722511E-1,-1.066711426E0,-4.911994934E-1
9.592003050E1,-1.790881157E-1,-1.040992260E0,-5.040383339E-1
9.593986935E1,-1.674208641E-1,-1.131429195E0,-4.608223438E-1
9.595976951E1,-1.422290802E-1,-1.244276524E0,-4.640271664E-1
9.597965836E1,-1.852135658E-1,-1.173075676E0,-4.311070442E-1
9.599953617E1,-3.216695786E-1,-1.088085175E0,-4.327869415E-1
9.601945435E1,-3.533434868E-1,-1.061202049E0,-4.442727566E-1
9.603932175E1,-3.060870171E-1,-1.030544758E0,-5.279152393E-1
9.605924883E1,-4.011273384E-1,-1.018403053E0,-4.562399387E-1
9.607910878E1,-5.531253815E-1,-1.002424240E0,-2.856047153E-1
9.609899998E1,-4.780831337E-1,-9.856085777E-1,-3.216359615E-1
9.611889253E1,-2.032566071E-1,-9.035596848E-1,-5.067930222E-1
9.613879112E1,-8.685493469E-2,-6.855626106E-1,-3.544850349E-1
9.615867294E1,-1.369147301E-1,-5.791187286E-1,-9.320425987E-2
9.617855169E1,-1.853966713E-1,-4.881243706E-1,-1.229519844E-1
9.619846102E1,-2.016310692E-1,-3.769292831E-1,-2.228918076E-1
9.621835768E1,-5.240421295E-1,-2.976598740E-1,-3.130364418E-2
9.623827831E1,-8.955640793E-1,-2.038536072E-1,3.595781326E-2
9.625813310E1,-1.034616947E0,-3.913784027E-2,-1.678866148E-1
9.627804336E1,-1.028511047E0,1.585559845E-1,-2.484523058E-1
9.629791857E1,-1.049657345E0,2.470035553E-1,-1.799435616E-1
9.631783081E1,-1.054166794E0,1.433639526E-1,-1.624367237E-1
9.633770836E1,-1.105704308E0,5.771636963E-2,2.910673618E-2
9.635760466E1,-1.084615231E0,3.542995453E-2,2.982107401E-1
9.637748878E1,-8.794231415E-1,-4.491329193E-2,3.080998659E-1
9.639741008E1,-5.436620712E-1,-1.033835411E-1,1.832413673E-1
9.641728784E1,-1.745824814E-1,-1.122598648E-1,8.191967010E-2
9.643718050E1,-9.109449387E-2,-1.538300514E-1,1.259638071E-1
9.645708659E1,-3.697586060E-1,-4.418802261E-2,3.083232045E-1
9.647696279E1,-5.426368713E-1,1.110601425E-2,3.105329275E-1
9.649684867E1,-4.086546898E-1,2.388191223E-2,2.932927012E-1
9.651674685E1,-1.398205757E-1,3.671121597E-2,2.266750932E-1
9.653665643E1,-3.448820114E-2,1.607937813E-1,1.884326339E-1
9.655652820E1,-8.507490158E-2,3.213458061E-1,2.341076136E-1
9.657643206E1,-1.777377129E-1,4.770841599E-1,3.597083092E-1
9.659634753E1,-2.358431816E-1,5.667471886E-1,3.952848017E-1
9.661623284E1,-2.776403427E-1,7.246890068E-1,4.305746257E-1
9.663612820E1,-2.725729942E-1,9.239830971E-1,5.369163156E-1
9.665597076E1,-1.671915054E-1,1.010385990E0,5.754904151E-1
9.667589221E1,-1.183824539E-1,1.092117310E0,5.123943090E-1
9.669575940E1,7.287979126E-3,1.235733509E0,4.793792665E-1
9.671567789E1,1.596703529E-1,1.256178856E0,4.149027467E-1
9.673556820E1,2.345571518E-1,1.269943237E0,3.219001591E-1
9.675545268E1,2.337198257E-1,1.336996555E0,2.790549397E-1
9.677536148E1,2.212328911E-1,1.436484814E0,2.536434531E-1
9.679522003E1,2.388520241E-1,1.427733421E0,1.940003932E-1
9.681512393E1,4.218463898E-1,1.478384495E0,1.762760878E-1
9.683503648E1,6.259908676E-1,1.488239765E0,1.336784959E-1
9.685489732E1,6.731295586E-1,1.324791908E0,4.730775952E-2
9.687478904E1,5.928468704E-1,1.167923450E0,2.777433395E-2
9.689470560E1,4.796395302E-1,1.100327492E0,-9.798884392E-2
9.691456826E1,3.145713806E-1,1.162897110E0,-1.801880896E-1
9.693447727E1,1.594781876E-1,1.103545189E0,-2.590192854E-1
9.695437133E1,2.639293671E-2,8.282794952E-1,-4.630828798E-1
9.697429315E1,-3.675270081E-2,6.250143051E-1,-6.306915283E-1
9.699420909E1,-2.041435242E-2,5.581035614E-1,-6.865878105E-1
9.701405919E1,4.074668884E-2,3.274002075E-1,-7.903412580E-1
9.703395123E1,1.168017387E-1,2.940940857E-2,-8.170611262E-1
9.705384024E1,1.158070564E-1,-2.241497040E-1,-7.556905150E-1
9.707373122E1,9.601259232E-2,-3.911285400E-1,-6.902458668E-1
9.709360878E1,1.356172562E-1,-5.328798294E-1,-6.350168586E-1
9.711351102E1,2.371907234E-1,-7.566289902E-1,-5.864216089E-1
9.713337919E1,3.551957607E-1,-9.543733597E-1,-6.180157661E-1
9.715327326E1,4.861178398E-1,-1.047390938E0,-6.267503500E-1
9.717320242E1,5.020301342E-1,-1.064807415E0,-6.835502386E-1
9.719307633E1,4.172537327E-1,-1.109896183E0,-7.272660732E-1
9.721295748E1,2.742629051E-1,-1.283627033E0,-7.160930634E-1
9.723286586E1,1.363010406E-1,-1.403823853E0,-5.891845226E-1
9.725274815E1,3.650617599E-2,-1.459979534E0,-4.304276705E-1
9.727262378E1,-5.967426300E-2,-1.451811314E0,-3.260835409E-1
9.729253300E1,-1.044013500E-1,-1.418347836E0,-2.437500954E-1
9.731244242E1,-9.757423401E-2,-1.417858601E0,-1.940867901E-1
9.733231956E1,-1.467831135E-1,-1.357314587E0,-1.426801682E-1
9.735225367E1,-2.801990509E-1,-1.206166744E0,-1.580421925E-1
9.737211195E1,-3.726830482E-1,-1.028137207E0,-1.565245390E-1
9.739199742E1,-3.331501484E-1,-9.667711258E-1,-1.480895281E-1
9.741190456E1,-6.317329407E-1,-9.259529114E-1,-3.726279736E-2
9.743177878E1,-7.753760815E-1,-7.896518707E-1,1.674008369E-2
9.745167159E1,-5.566291809E-1,-7.086858749E-1,-1.069685221E-1
9.747154680E1,-3.058485985E-1,-6.887083054E-1,-3.032245636E-1
9.749146893E1,-3.081142902E-1,-8.164749146E-1,-1.820174456E-1
9.751133586E1,-4.826922417E-1,-9.524316788E-1,-4.314994812E-2
9.753125216E1,-4.759488106E-1,-1.064732075E0,-1.289023161E-1
9.755112289E1,-3.258004189E-1,-9.684519768E-1,-1.825959682E-1
9.757103248E1,-3.761219978E-1,-7.300329208E-1,-2.050626278E-2
9.759091357E1,-5.524806976E-1,-5.938320160E-1,1.211396456E-1
9.761081091E1,-6.495342255E-1,-6.500225067E-1,1.142212152E-1
9.763068044E1,-6.149425507E-1,-9.284739494E-1,9.883201122E-2
9.765058128E1,-6.446056366E-1,-8.687386513E-1,1.742486954E-1
9.767046831E1,-8.161020279E-1,-4.762234688E-1,3.969401121E-1
9.769036081E1,-9.571695328E-1,-4.035220146E-1,3.079477549E-1
9.771029055E1,-9.807252884E-1,-6.223592758E-1,1.580631733E-1
9.773018846E1,-9.631648064E-1,-6.548762321E-1,2.556784153E-1
9.775005638E1,-9.401812553E-1,-4.554839134E-1,2.013015747E-1
9.776992248E1,-9.727272987E-1,-3.584284782E-1,-4.457271099E-2
9.778983216E1,-8.901495934E-1,-2.773017883E-1,-1.386049986E-1
9.780972935E1,-6.637582779E-1,-7.324218750E-2,-8.554947376E-2
9.782962841E1,-6.561532021E-1,2.256479263E-1,2.459084988E-2
9.784951018E1,-8.387861252E-1,3.551073074E-1,1.376643777E-1
9.786939617E1,-8.864626884E-1,2.483820915E-1,1.697324514E-1
9.788928617E1,-7.473406792E-1,2.615232468E-1,1.254850626E-1
9.790920456E1,-4.770026207E-1,7.210221291E-1,2.707235813E-1
9.792908227E1,-2.834105492E-1,9.596319199E-1,2.939423919E-1
9.794897987E1,-2.184329033E-1,9.927887917E-1,2.528252006E-1
9.796888044E1,-3.187537193E-1,1.166404724E0,3.632383943E-1
9.798875987E1,-5.344138145E-1,1.445277214E0,5.140381455E-1
9.800864758E1,-7.972130775E-1,1.624665737E0,6.033570766E-1
9.802852159E1,-9.582672119E-1,1.720108032E0,6.371365190E-1
9.804840784E1,-9.394011497E-1,1.686315060E0,5.929334164E-1
9.806831081E1,-6.457624435E-1,1.549645424E0,5.965630412E-1
9.808820904E1,-3.073787689E-1,1.445960522E0,5.164330602E-1
9.810808998E1,-1.456532478E-1,1.385123730E0,3.958184719E-1
9.812797899E1,-9.788274765E-2,1.293478489E0,4.204035997E-1
9.814789539E1,-8.030176163E-2,1.170428753E0,3.616572618E-1
9.816777112E1,-1.275968552E-2,1.024140358E0,1.963230371E-1
9.818765190E1,1.263346672E-1,8.921027184E-1,8.118367195E-2
9.820753956E1,2.712593079E-1,8.288159370E-1,-5.675888062E-2
9.822744039E1,3.346805573E-1,7.346467972E-1,-2.876049280E-1
9.824735430E1,3.704195023E-1,6.117234230E-1,-4.129679203E-1
9.826723971E1,3.669295311E-1,4.200844765E-1,-4.451559782E-1
9.828714596E1,3.515033722E-1,3.130369186E-1,-4.841203690E-1
9.830701148E1,4.822273254E-1,2.741918564E-1,-7.024888992E-1
9.832691529E1,6.699829102E-1,1.833310127E-1,-8.952796459E-1
9.834682263E1,6.834130287E-1,9.335947037E-2,-8.675965071E-1
9.836668919E1,6.827259064E-1,2.978372574E-2,-8.346738815E-1
9.838660846E1,7.948579788E-1,-1.907396317E-1,-8.660209179E-1
9.840649320E1,8.570723534E-1,-4.065108299E-1,-7.898329496E-1
9.842641034E1,9.752554893E-1,-5.371794701E-1,-7.925605774E-1
9.844627451E1,1.073322773E0,-6.093511581E-1,-8.778712749E-1
9.846619638E1,1.060226917E0,-6.694488525E-1,-9.311041832E-1
9.848606336E1,1.056891441E0,-7.117872238E-1,-9.033900499E-1
9.850592471E1,1.001470566E0,-7.863860130E-1,-8.206789494E-1
9.852582815E1,9.089565277E-1,-7.986373901E-1,-7.183690071E-1
9.854574237E1,8.520002365E-1,-7.434220314E-1,-6.523208618E-1
9.856563102E1,7.741413116E-1,-7.319660187E-1,-6.618330479E-1
9.858552086E1,7.283930779E-1,-7.432913780E-1,-6.303787231E-1
9.860540440E1,6.106638908E-1,-8.680930138E-1,-5.058215857E-1
9.862531878E1,4.535512924E-1,-9.430260658E-1,-3.503329754E-1
9.864518576E1,2.607979774E-1,-9.606189728E-1,-1.829974651E-1
9.866505742E1,8.435058594E-2,-8.214597702E-1,-6.606078148E-2
9.868497654E1,-1.394057274E-1,-7.949748039E-1,6.768178940E-2
9.870485487E1,-4.222912788E-1,-8.916039467E-1,2.697880268E-1
9.872474617E1,-6.019878387E-1,-9.951601028E-1,3.396540880E-1
9.874463248E1,-6.261668205E-1,-1.001041412E0,3.015592098E-1
9.876451648E1,-6.757769585E-1,-8.035316467E-1,3.338186741E-1
9.878447602E1,-8.771934509E-1,-7.040805817E-1,3.357651234E-1
9.880435659E1,-9.719252586E-1,-7.379527092E-1,2.405323982E-1
9.882425055E1,-9.988584518E-1,-7.912240028E-1,1.247892380E-1
9.884414482E1,-8.862338066E-1,-7.361907959E-1,6.694126129E-2
9.886397727E1,-7.934145927E-1,-6.670269966E-1,4.555344582E-2
9.888390487E1,-8.330163956E-1,-5.871715546E-1,6.396138668E-2
9.890375878E1,-9.381737709E-1,-4.821972847E-1,1.565950513E-1
9.892365456E1,-1.010460377E0,-4.273734093E-1,2.539730668E-1
