"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.677900796E0,-7.596442848E-2,-1.178414002E-1,-1.930734841E-3
4.697805901E0,-7.649704814E-2,-1.316894293E-1,-1.398118329E-3
4.717667619E0,-7.170350105E-2,-1.061238423E-1,1.517957076E-2
4.737569703E0,-5.732285231E-2,-3.788235039E-2,2.742975019E-2
4.757453348E0,-4.234301299E-2,1.324883569E-2,3.382114694E-2
4.777342463E0,-3.701684624E-2,2.017285116E-2,3.488638252E-2
4.797254442E0,-3.541899845E-2,1.697715186E-2,2.370143496E-2
4.817136890E0,-3.541899845E-2,1.431406848E-2,2.157096937E-2
4.837034338E0,-2.796236612E-2,1.431406848E-2,2.742975019E-2
4.856918036E0,-2.529928461E-2,1.537930220E-2,4.660394415E-2
4.876801213E0,-2.742975019E-2,1.591191813E-2,7.216953486E-2
4.896673401E0,-2.956021577E-2,1.591191813E-2,8.335448056E-2
4.916592151E0,-2.583190054E-2,1.324883569E-2,7.270215452E-2
4.936464755E0,-2.742975019E-2,3.661738476E-3,5.459319428E-2
4.956372359E0,-4.340824485E-2,2.596505452E-3,4.500609636E-2
4.976262359E0,-4.986622185E-2,2.922733128E-2,3.914731368E-2
4.996154130E0,-4.607132822E-2,6.817491353E-2,4.820179567E-2
5.016062828E0,-4.826837033E-2,9.161003679E-2,6.311506033E-2
5.035952984E0,-5.465976894E-2,7.190322876E-2,7.802832127E-2
5.055803765E0,-5.998593569E-2,2.017285116E-2,1.111171171E-1
5.075719390E0,-7.702966034E-2,-2.197043039E-3,1.916087866E-1
5.095620171E0,-1.143128201E-1,1.059906855E-1,3.424058259E-1
5.115500744E0,-1.265629977E-1,3.650420308E-1,5.060522556E-1
5.135389338E0,-9.407339245E-2,7.221614122E-1,6.494592428E-1
5.155273609E0,-6.051855162E-2,9.907998443E-1,7.741581202E-1
5.175210640E0,-3.994623665E-3,9.828106165E-1,9.137701988E-1
5.195050796E0,1.420754492E-1,6.406044960E-1,1.137136221E0
5.214976109E0,4.053211510E-1,1.537930220E-2,1.440394759E0
5.234826838E0,7.555165291E-1,-6.939992905E-1,1.706902742E0
5.254741005E0,1.120092511E0,-1.458370566E0,1.876407981E0
5.274638609E0,1.426014185E0,-2.396441460E0,1.939789295E0
5.294533609E0,1.750643849E0,-3.534909248E0,1.988856673E0
5.314401057E0,2.275137901E0,-4.615321636E0,2.076804876E0
5.334319234E0,2.974929571E0,-5.331690788E0,2.137589693E0
5.354251890E0,3.846956015E0,-5.738343716E0,2.150905132E0
5.374088661E0,4.892149448E0,-6.192465782E0,2.194579840E0
5.393993817E0,6.042867184E0,-6.801646233E0,2.360356569E0
5.413852411E0,7.327404976E0,-7.234996319E0,2.562351465E0
5.433764703E0,8.559213638E0,-7.280867577E0,2.667343378E0
5.453652307E0,9.034108162E0,-7.351705551E0,2.373672009E0
5.473546161E0,8.041110992E0,-7.076675892E0,1.796448946E0
5.493457567E0,5.862709522E0,-4.637158871E0,1.942985058E0
5.513335276E0,3.157217503E0,9.145691395E-1,2.962679386E0
5.533239755E0,-1.293326020E0,6.823416710E0,2.888046503E0
5.553108869E0,-6.576948643E0,6.437536240E0,9.676310420E-1
5.572989703E0,-1.031218815E1,1.081943870E0,-1.998510361E0
5.592876682E0,-1.229498577E1,-2.018549919E0,-4.029776573E0
5.612795380E0,-1.288872051E1,-1.058042645E0,-4.545748711E0
5.632658661E0,-1.216276455E1,8.676322699E-1,-4.752004623E0
5.652546786E0,-1.073488617E1,5.324167609E-1,-4.515855789E0
5.672448244E0,-9.917252541E0,-1.978537202E0,-2.678595066E0
5.692363661E0,-8.904549599E0,-2.323939085E0,-1.207707971E-1
5.712254546E0,-7.371678829E0,4.044556618E-1,1.254911065E0
5.732124651E0,-6.028486729E0,3.052957773E0,1.485733747E0
5.752020953E0,-4.958260059E0,4.073118210E0,1.334337473E0
5.771896578E0,-3.895956516E0,4.072052956E0,1.232541203E0
5.791802567E0,-2.894437790E0,3.771990061E0,1.158973575E0
5.811684130E0,-1.953704000E0,3.588636875E0,1.065699100E0
5.831595067E0,-1.082809329E0,3.224061012E0,1.012903452E0
5.851455119E0,-4.581167698E-1,2.424004316E0,1.028415918E0
5.871364651E0,-5.998593569E-2,1.831867933E0,1.076884031E0
5.891245588E0,4.357468784E-1,1.668221474E0,9.915987849E-1
5.911228296E0,8.967930675E-1,1.561099052E0,8.807479739E-1
5.931021630E0,1.062503338E0,1.638927579E0,9.105744958E-1
5.950941421E0,1.091863871E0,2.074940681E0,9.884030819E-1
5.970804494E0,1.205377698E0,2.332327604E0,1.052383661E0
5.990700953E0,1.264564753E0,2.217748642E0,1.139266729E0
6.010581265E0,1.118494630E0,2.125539303E0,1.208040833E0
6.030478244E0,1.205910325E0,1.994449139E0,1.288465977E0
6.050366473E0,1.385002613E0,1.548316240E0,1.388731003E0
6.070277046E0,1.331674457E0,9.326781034E-1,1.606704235E0
6.090141890E0,1.134473205E0,3.842162490E-1,1.873744845E0
6.110032411E0,8.861407042E-1,1.657103151E-1,1.898777843E0
6.129929703E0,7.102441192E-1,1.667755395E-1,1.691456914E0
6.149828505E0,6.089804173E-1,1.390794814E-1,1.495853424E0
6.169708661E0,5.742937326E-1,1.113168523E-1,1.396187663E0
6.189595171E0,6.643725038E-1,1.619819999E-1,1.343924642E0
6.209496161E0,8.184318542E-1,3.069202602E-1,1.219758391E0
6.229398192E0,8.780848980E-1,4.247616827E-1,1.054514170E0
6.249308973E0,7.789516449E-1,4.290226102E-1,9.180311561E-1
6.269193192E0,6.260241270E-1,4.790885448E-1,7.778863907E-1
6.289078192E0,4.804866612E-1,5.686346889E-1,6.057181358E-1
6.308955692E0,3.355484009E-1,6.011908650E-1,4.569849670E-1
