"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.472603250E0,-2.874796689E-1,6.236993074E-1,7.865423560E-1
1.492453250E0,-2.008704692E-1,4.402049184E-1,1.006423950E0
1.512304250E0,-1.107397825E-1,1.684378833E-2,1.228157640E0
1.532154250E0,5.153140426E-2,-4.312823117E-1,1.445999026E0
1.552005250E0,3.555533588E-1,-6.016843915E-1,1.586559772E0
1.571855250E0,7.731697559E-1,-4.648439586E-1,1.693764806E0
1.591706250E0,1.154191256E0,-3.888426125E-1,1.766252041E0
1.611556250E0,1.424494386E0,-3.700700998E-1,1.625041008E0
1.631407250E0,1.408386469E0,-5.487136245E-1,1.310438514E0
1.651257250E0,1.085938096E0,-8.830833435E-1,8.559007049E-1
1.671108250E0,6.633592248E-1,-1.027602792E0,3.541598916E-1
1.690958250E0,2.697945237E-1,-5.867640972E-1,-1.574834138E-1
1.710809250E0,-7.011431456E-2,2.402849942E-1,-6.486213207E-1
1.730659250E0,-3.449128568E-1,9.754291773E-1,-1.082444549E0
1.750510250E0,-5.473098755E-1,1.352373004E0,-1.422101140E0
1.770360250E0,-6.651433110E-1,1.373831749E0,-1.621056795E0
1.790211250E0,-7.262514234E-1,1.216697335E0,-1.640576601E0
1.810061250E0,-7.407130599E-1,9.804291129E-1,-1.493925452E0
1.829912250E0,-6.756625772E-1,8.489937186E-1,-1.308011293E0
1.849762250E0,-5.392115712E-1,7.074681520E-1,-1.155836225E0
1.869613250E0,-3.951863945E-1,4.828889966E-1,-1.059830070E0
1.889463250E0,-2.869538963E-1,1.863218248E-1,-9.483348131E-1
1.909314250E0,-1.757210791E-1,-1.459789127E-1,-7.946614027E-1
1.929164250E0,-8.988614380E-2,-5.687419772E-1,-5.773307681E-1
1.949015250E0,4.464246449E-4,-8.326782584E-1,-4.139584005E-1
1.968865250E0,1.502490044E-1,-1.018130064E0,-1.807374656E-1
1.988716250E0,2.983636260E-1,-1.037675977E0,8.188749850E-2
2.008566250E0,5.345793962E-1,-1.014988661E0,2.825024724E-1
2.028417250E0,8.167420030E-1,-8.105212450E-1,4.559022188E-1
2.048267250E0,1.051777601E0,-4.682237506E-1,6.561086178E-1
2.068118250E0,1.202584147E0,-3.254145384E-1,8.048957586E-1
2.087968250E0,1.219399333E0,-4.465797246E-1,6.777134538E-1
2.107819250E0,1.081659555E0,-4.689869285E-1,2.901532054E-1
2.127669250E0,8.782097697E-1,-3.555241525E-1,-1.272710860E-1
2.147520250E0,6.066462994E-1,-1.068479344E-1,-6.573852897E-1
2.167370250E0,3.407841325E-1,5.435081124E-1,-1.131914258E0
2.187221250E0,8.771202713E-2,1.361805201E0,-1.427559614E0
2.207071250E0,-1.190299019E-1,1.885294676E0,-1.598120689E0
2.226922250E0,-2.493990660E-1,1.825040102E0,-1.638311028E0
2.246772250E0,-4.613741338E-1,1.225684524E0,-1.574443817E0
2.266623250E0,-7.500586510E-1,3.875806034E-1,-1.512971520E0
2.286473250E0,-9.243782163E-1,-3.869399130E-1,-1.402567029E0
2.306324250E0,-9.466487765E-1,-9.359584451E-1,-1.224126220E0
2.326175250E0,-9.429426193E-1,-1.142946243E0,-1.039795756E0
2.346025250E0,-8.714950085E-1,-9.280702472E-1,-8.178721666E-1
2.365876250E0,-6.960828304E-1,-3.828055859E-1,-4.813172519E-1
2.385726250E0,-5.179010034E-1,1.221844256E-1,-1.270569861E-2
2.405577250E0,-4.131364226E-1,2.416144758E-1,5.028826594E-1
2.425427250E0,-3.102748692E-1,2.675649524E-1,1.049699664E0
2.445278250E0,9.764486551E-2,3.986533359E-2,1.704145908E0
2.465128250E0,7.174994349E-1,-5.084732771E-1,2.286896229E0
2.484979250E0,1.212159872E0,-1.004352093E0,2.690280914E0
2.504829250E0,1.453455091E0,-9.311659932E-1,2.620692492E0
2.524680250E0,1.515726209E0,-6.485465169E-1,2.087745190E0
2.544530250E0,1.353510141E0,-3.489335477E-1,1.494090796E0
2.564381250E0,9.904152155E-1,4.919110984E-2,9.557698369E-1
2.584231250E0,5.655833483E-1,6.315321326E-1,4.186131656E-1
2.604082250E0,9.017328918E-2,1.409097791E0,5.117789656E-2
2.623932250E0,-2.407827973E-1,2.283012390E0,-6.818045676E-2
2.643783250E0,-3.609422743E-1,3.054871798E0,-5.491994787E-3
2.663633250E0,-3.103762865E-1,3.372221708E0,1.307227761E-1
2.683484250E0,-2.344215065E-1,2.856125593E0,3.623897731E-1
2.703334250E0,-1.426997632E-1,1.890138149E0,6.949926019E-1
2.723185250E0,-7.975594141E-3,8.104436994E-1,1.121964693E0
2.743035250E0,3.319409862E-2,-2.770243287E-1,1.606866479E0
2.762886250E0,1.824801713E-1,-7.110907435E-1,1.944076777E0
2.782736250E0,5.934283137E-1,-5.469052792E-1,2.283717871E0
2.802587250E0,1.070524096E0,-6.338439584E-1,2.590570688E0
2.822437250E0,1.510259986E0,-1.494472861E0,2.991844893E0
2.842288250E0,1.758388162E0,-3.496884346E0,3.492499113E0
2.862138250E0,1.951261640E0,-6.416728020E0,3.928334951E0
2.881989250E0,2.529151917E0,-7.981633663E0,4.030196667E0
2.901839250E0,3.638914585E0,-8.205071449E0,3.840945244E0
2.921690250E0,4.746177673E0,-7.504261971E0,3.836280584E0
2.941540250E0,5.766145706E0,-6.217147827E0,3.237953186E0
2.961391250E0,6.536247730E0,-6.129305840E0,2.560549021E0
2.981241250E0,4.438699245E0,-6.527864456E0,2.248684645E0
3.001092250E0,7.566399574E-1,-5.340402603E0,2.482895374E0
3.020942250E0,-2.806296587E0,-1.816414237E0,2.916409016E0
3.040793250E0,-6.630469322E0,1.388646126E0,2.940458775E0
3.060643250E0,-1.081743050E1,1.899340034E0,1.422374368E0
3.080494250E0,-1.417229652E1,-7.784174681E-1,-4.604388773E-1
3.100344250E0,-1.530986595E1,-3.909152269E0,-2.002525032E-1
3.120195250E0,-1.417045784E1,-2.884918213E0,1.252624869E0
3.140045250E0,-1.247278881E1,7.468186021E-1,3.239075661E0
3.159896250E0,-9.433605194E0,2.908967972E0,1.551294804E0
3.179746250E0,-5.763005257E0,1.104754448E0,2.003405809E0
3.199597250E0,-1.474367619E0,4.196891934E-2,1.052354813E0
3.219447250E0,1.794798970E0,-1.062852383E0,3.332123756E-1
3.239298250E0,3.499577522E0,-1.600950956E0,-4.490322173E-1
3.259148250E0,5.046288490E0,-1.134207964E0,-5.219623446E-1
3.278999875E0,6.117358685E0,1.430625468E-1,-6.119206548E-1
3.298849875E0,6.301235199E0,7.672031522E-1,-7.456103563E-1
3.318700875E0,5.233427048E0,2.553384304E-1,-9.459580779E-1
3.338550875E0,3.972509146E0,-1.614748389E-1,-7.275156975E-1
3.358401875E0,2.796155930E0,3.263329864E-1,-4.711614549E-1
3.378251875E0,1.425099492E0,1.310658932E0,-2.949181497E-1
3.398102875E0,9.280023724E-2,2.137754440E0,-2.408053130E-1
3.417952875E0,-7.600083947E-1,2.820538998E0,-4.940246940E-1
3.437803875E0,-1.262205362E0,3.355537415E0,-9.068443775E-1
3.457653875E0,-1.670083404E0,3.861962318E0,-1.308000565E0
3.477504875E0,-1.854735017E0,4.362259388E0,-1.574312210E0
3.497354875E0,-1.876779556E0,4.567085743E0,-1.803293943E0
3.517205875E0,-1.797087789E0,4.196022034E0,-1.900745511E0
3.537055875E0,-1.496605515E0,3.681488752E0,-1.828553438E0
3.556906875E0,-1.107995987E0,3.253637552E0,-1.649636745E0
3.576756875E0,-7.085304856E-1,3.077459812E0,-1.368951321E0
3.596607875E0,-4.139755070E-1,3.023002863E0,-9.447485805E-1
3.616457875E0,-1.796564013E-1,3.100681543E0,-3.575317860E-1
3.636308875E0,-1.694347709E-2,3.033559084E0,3.162190318E-1
3.656158875E0,1.928776652E-1,2.816395283E0,8.747171760E-1
3.676009875E0,4.656235278E-1,2.360433817E0,1.299049258E0
3.695859875E0,7.271246910E-1,1.474192500E0,1.711865664E0
3.715710875E0,1.138031244E0,1.487721056E-1,2.155112267E0
3.735560875E0,1.688090920E0,-1.139739990E0,2.618429422E0
3.755411875E0,2.455757380E0,-1.942716718E0,2.887685061E0
3.775261875E0,3.201816320E0,-2.127815485E0,2.763804913E0
3.795112875E0,3.514418602E0,-2.075340748E0,2.225840092E0
3.814962875E0,3.293759584E0,-2.020101786E0,1.312736630E0
3.834813875E0,2.553591251E0,-1.593482494E0,3.827320337E-1
3.854663875E0,1.520248055E0,-4.967206419E-1,-2.840276361E-1
3.874514875E0,4.030627906E-1,7.340613008E-1,-6.918770671E-1
3.894364875E0,-6.569916010E-1,1.529049873E0,-8.961169124E-1
3.914215875E0,-1.539159298E0,1.801279306E0,-1.061810613E0
3.934065875E0,-2.215389967E0,1.665069222E0,-1.193294525E0
3.953916875E0,-2.696951151E0,1.235157609E0,-1.166762352E0
3.973766875E0,-2.867711782E0,7.754524946E-1,-9.978936911E-1
3.993617875E0,-2.662264347E0,5.833467841E-1,-7.640381455E-1
4.013467875E0,-2.227980375E0,6.919781566E-1,-4.323737323E-1
4.033318875E0,-1.688201189E0,9.108212590E-1,-2.237020619E-2
4.053168875E0,-1.213928103E0,1.014944553E0,3.173688948E-1
4.073019875E0,-9.874762297E-1,6.433321834E-1,7.712110877E-1
4.092869875E0,-8.505364060E-1,-9.926212579E-2,1.155592322E0
4.112720875E0,-6.892192960E-1,-8.703125715E-1,1.428520918E0
4.132570875E0,-4.233680367E-1,-1.537654996E0,1.680780530E0
4.152421875E0,2.752663754E-2,-2.119065523E0,1.964255333E0
4.172271875E0,5.506762266E-1,-2.453814268E0,1.626052499E0
4.192122875E0,7.308692336E-1,-2.418520451E0,6.178662777E-1
4.211972875E0,4.386834502E-1,-1.668957949E0,-4.095055759E-1
4.231823875E0,5.333966576E-3,-9.715375304E-2,-1.189360380E0
4.251673875E0,-3.109548986E-1,1.625167370E0,-1.631830335E0
4.271524250E0,-5.381971002E-1,2.793074131E0,-1.830247998E0
4.291374250E0,-7.240610123E-1,3.163699627E0,-1.972037435E0
4.311225250E0,-6.893420815E-1,2.868520021E0,-1.908088446E0
4.331075250E0,-4.982060790E-1,2.211084604E0,-1.565035582E0
4.350926250E0,-8.898848295E-2,1.758424759E0,-1.019716144E0
4.370777250E0,3.994136155E-1,1.688875675E0,-3.846469522E-1
4.390627250E0,8.074324131E-1,1.575809002E0,3.315408230E-1
4.410477250E0,9.792619348E-1,5.440605879E-1,1.114072204E0
4.430328250E0,9.246530533E-1,-4.346362054E-1,1.417081356E0
4.450179250E0,8.313198090E-1,-6.325864792E-2,1.285961032E0
4.470029250E0,8.419631124E-1,1.273307204E0,1.295334935E0
4.489880250E0,9.995799661E-1,1.903888702E0,1.369541168E0
4.509730250E0,1.315374732E0,1.778559446E0,1.001655221E0
4.529581250E0,1.713502169E0,1.130845428E0,6.347877383E-1
4.549431250E0,1.981694102E0,7.450612783E-1,5.038570166E-1
4.569282250E0,2.041662693E0,9.757035375E-1,6.215078831E-1
4.589132250E0,1.855392933E0,1.515526295E0,9.261209965E-1
4.608983250E0,1.479652524E0,2.172851562E0,1.220587730E0
4.628833250E0,9.820655584E-1,2.790997744E0,1.657795668E0
4.648684250E0,6.576104164E-1,2.921117783E0,2.108630896E0
4.668534250E0,6.405742764E-1,2.118294001E0,2.370251894E0
4.688385250E0,8.198794127E-1,4.861348271E-1,2.574953794E0
4.708235250E0,9.827710986E-1,-1.376441717E0,3.001252890E0
4.728086250E0,1.197167754E0,-2.898067236E0,3.590635777E0
4.747936250E0,1.547297120E0,-3.840284824E0,4.224103451E0
4.767787250E0,2.022011757E0,-4.498396873E0,4.802731514E0
4.787637250E0,2.525296450E0,-4.915451050E0,5.209281921E0
4.807488250E0,2.939952135E0,-6.478934288E0,5.435822964E0
4.827338250E0,2.521518946E0,-9.634479523E0,4.845653057E0
4.847189250E0,6.002794504E-1,-1.113170242E1,3.769140005E0
4.867039250E0,-1.755690694E0,-8.162722588E0,2.744066000E0
4.886890250E0,-3.871295929E0,-2.815672636E0,3.039177895E0
4.906740250E0,-7.782545567E0,3.298119307E-1,2.042802811E0
4.926591250E0,-1.311684132E1,-1.864918321E-1,1.073576689E0
