"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.467976250E0,7.837548852E-2,-3.597562611E-1,-1.892503351E-3
1.487825250E0,4.286147654E-2,-3.245616257E-1,2.586841397E-2
1.507675375E0,-2.695333026E-2,-1.487255991E-1,1.079055965E-1
1.527525375E0,-6.765566021E-2,7.490633428E-2,1.623073518E-1
1.547375375E0,-8.418038487E-2,1.022474021E-1,1.590748727E-1
1.567224375E0,-4.023230448E-2,-7.494373620E-2,1.230545640E-1
1.587074375E0,3.082024306E-2,-4.041927159E-1,4.733578861E-2
1.606924375E0,6.194858253E-2,-5.746327043E-1,-3.521667793E-2
1.626774375E0,3.325824067E-2,-4.671033621E-1,-1.403794587E-1
1.646623375E0,5.706795491E-3,-2.141471058E-1,-2.516930997E-1
1.666473375E0,2.330006845E-2,-8.041688055E-2,-2.595809996E-1
1.686323375E0,7.870767266E-2,2.777280286E-3,-2.954075038E-1
1.706173375E0,1.358880103E-1,9.164228290E-2,-3.392859101E-1
1.726022375E0,2.230405062E-1,3.421057761E-2,-3.520042598E-1
1.745872375E0,2.976113558E-1,-1.947037131E-1,-4.279387295E-1
1.765722375E0,3.372198641E-1,-3.352161348E-1,-4.988683164E-1
1.785571375E0,3.324874043E-1,-2.641147077E-1,-5.176759362E-1
1.805421375E0,3.078268468E-1,-9.937155247E-2,-4.050922394E-1
1.825271375E0,2.555895448E-1,9.785910696E-2,-2.694489062E-1
1.845121375E0,2.471730262E-1,2.698676586E-1,-1.297596842E-1
1.864970375E0,3.051417768E-1,1.831205934E-1,-1.790635660E-2
1.884820375E0,3.745926321E-1,-4.404340684E-2,-2.959022298E-2
1.904670375E0,3.612070084E-1,-2.159774601E-1,-2.832228318E-2
1.924520375E0,2.546541989E-1,-1.856009066E-1,1.385979168E-2
1.944369375E0,1.082891598E-1,-3.784396220E-3,1.290412098E-1
1.964219375E0,-5.973860249E-2,2.003411204E-1,1.909670532E-1
1.984069375E0,-1.823061705E-1,2.237457037E-1,2.248130441E-1
2.003919375E0,-2.535673082E-1,5.127833411E-2,2.285446525E-1
2.023768375E0,-2.898908556E-1,-1.815252900E-1,2.292124480E-1
2.043618375E0,-3.037586212E-1,-2.609845698E-1,2.448661625E-1
2.063468375E0,-3.236519098E-1,-2.018305063E-1,2.667287886E-1
2.083318375E0,-3.178712428E-1,-8.758234233E-2,2.954374552E-1
2.103167375E0,-3.096320629E-1,2.966611460E-2,2.691138387E-1
2.123017375E0,-2.979422212E-1,1.038097963E-1,2.301929295E-1
2.142867375E0,-2.924740613E-1,1.886171699E-1,1.965442151E-1
2.162717375E0,-2.812603116E-1,2.247896343E-1,1.726491302E-1
2.182566375E0,-2.692991495E-1,1.848994941E-1,1.312265992E-1
2.202416375E0,-2.442050576E-1,1.412536949E-1,8.123337477E-2
2.222266375E0,-2.242215723E-1,1.686145216E-1,5.588826910E-2
2.242115375E0,-1.890229434E-1,3.335745633E-1,2.587613463E-2
2.261965375E0,-1.396373361E-1,4.936615229E-1,1.365289837E-2
2.281815375E0,-6.526456028E-2,5.653107762E-1,5.205921363E-3
2.301665375E0,6.294250023E-3,5.224453211E-1,-3.708458692E-2
2.321514375E0,2.282934450E-2,3.737114370E-1,-8.397326618E-2
2.341364375E0,6.241804454E-3,1.419533044E-1,-5.804595351E-2
2.361214375E0,-2.081500553E-2,-3.407524526E-2,1.023092866E-2
2.381064375E0,-4.691148922E-2,-1.178312674E-1,9.060210735E-2
2.400913375E0,-2.579753660E-2,-1.361785382E-1,2.045771778E-1
2.420763375E0,2.106636297E-3,-1.491011977E-1,2.211091518E-1
