"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.719208355E-3,-2.127583090E0,-2.898659804E0,-2.017270104E0
2.357120835E-2,-1.264139373E0,-3.312731842E0,-1.906081790E0
4.342420836E-2,-1.023587260E0,-3.041790580E0,-1.605777565E0
6.327620836E-2,-1.263841749E0,-2.136393236E0,-1.506805254E0
8.312820835E-2,-5.671325558E-1,-1.331787419E0,-1.799260177E0
1.029802084E-1,1.934291098E0,-6.539429507E-1,-1.591163034E0
1.228322083E-1,3.956262363E0,-2.444383626E0,-1.148942792E0
1.426842083E-1,5.508665959E0,-2.107614410E0,-2.773205745E-1
1.625372084E-1,5.937486722E0,-1.011684814E0,1.202199233E0
1.823892083E-1,5.589794907E0,8.515534043E-2,2.607355320E0
2.022412083E-1,4.856103829E0,1.547621889E0,3.304249871E0
2.220932083E-1,4.441695283E0,2.579747692E0,3.820024577E0
2.419452083E-1,4.438559421E0,3.335911959E0,3.956271719E0
2.617972083E-1,4.832481662E0,4.071250198E0,4.136963546E0
2.816502083E-1,5.529515376E0,4.342068669E0,3.614563944E0
3.015016250E-1,5.597424354E0,4.150717952E0,2.957991793E0
3.213536250E-1,5.226154811E0,3.986327284E0,2.195855180E0
3.412056250E-1,4.387782201E0,3.623371313E0,1.285627306E0
3.610576250E-1,3.345882046E0,3.065238499E0,2.577359470E-1
3.809096250E-1,2.223947543E0,2.570220823E0,-2.931209207E-1
4.007626250E-1,9.470150471E-1,1.745147120E0,-6.818976116E-1
4.206146250E-1,-3.792223406E-1,8.558364898E-1,-1.146981636E0
4.404666250E-1,-2.014376902E0,9.219304919E-2,-1.231967407E0
4.603186250E-1,-3.176769460E0,-4.969817555E-1,-1.343023574E0
4.801706250E-1,-4.296864429E0,-1.262230842E0,-6.681379437E-1
5.000226250E-1,-4.786845313E0,-2.208034346E0,-5.049474174E-1
5.198746250E-1,-5.319812003E0,-3.221277881E0,-4.802124526E-1
5.397276250E-1,-5.650291954E0,-4.391575874E0,-9.432061708E-1
5.595796250E-1,-5.867668628E0,-4.826164330E0,-9.302089798E-1
5.794316250E-1,-5.687863823E0,-5.188159019E0,-7.328771460E-1
5.992836250E-1,-5.391798829E0,-5.194306782E0,-3.803650327E-1
6.191356250E-1,-5.052835738E0,-5.150488917E0,-4.870043591E-2
6.389876250E-1,-4.608937930E0,-4.687289450E0,5.406347287E-1
6.588406250E-1,-3.867889300E0,-3.723362501E0,8.600533555E-1
6.786926250E-1,-2.567124138E0,-2.613263932E0,1.304978666E0
6.985446250E-1,-1.742588378E0,-1.070235177E0,2.440150534E0
7.183966250E-1,-9.690368307E-1,8.364582324E-1,3.618871588E0
7.382486250E-1,7.135462511E-1,2.145270333E0,4.641517446E0
7.581006250E-1,2.419731034E0,3.360795370E0,5.408321307E0
7.779526250E-1,4.429149497E0,4.214508443E0,6.312507838E0
7.978056250E-1,5.694357741E0,4.987474977E0,6.671573657E0
8.176576250E-1,5.307579628E0,5.357697868E0,5.582932030E0
8.375096250E-1,4.889806010E0,5.969996656E0,3.404528450E0
8.573616250E-1,4.479644882E0,6.071013154E0,1.240530070E0
8.772136250E-1,3.709577690E0,5.972322679E0,-3.997064161E-1
8.970656250E-1,2.646835721E0,4.674606255E0,-2.250837134E0
9.169186250E-1,2.674471416E0,2.908427870E0,-3.542787618E0
9.367706250E-1,3.749153400E0,6.603053060E-1,-4.761128089E0
9.566226250E-1,3.601878410E0,-6.613803166E-1,-5.300537242E0
9.764746250E-1,2.445759330E0,-1.704107852E0,-5.440551159E0
9.963266250E-1,1.443046630E0,-2.920211763E0,-5.289293046E0
1.016178625E0,5.840427035E-1,-4.010871264E0,-4.865183385E0
1.036030625E0,-7.615881443E-2,-4.908376182E0,-4.534751381E0
