"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.599249226E0,7.206967473E-1,-1.549780846E0,1.926141024E0
5.619144226E0,3.034449339E0,-1.489528656E0,-3.207216978E0
5.639031518E0,3.914464951E0,-3.874186039E0,-4.193223000E0
5.658913132E0,3.866462946E0,-6.037075043E0,-2.758953571E0
5.678830997E0,3.940563202E0,-5.485949993E0,-3.033450842E0
5.698678028E0,3.892561197E0,-5.173104286E0,-3.629315376E0
5.718579539E0,3.534975767E0,-6.079751015E0,-4.094622612E0
5.738478966E0,3.098429918E0,-7.047115803E0,-4.911722660E0
5.758393080E0,2.759419680E0,-7.979860306E0,-5.198470116E0
5.778287976E0,2.345842838E0,-8.583781242E0,-4.919712067E0
5.798139591E0,1.858099222E0,-8.374795914E0,-4.758196354E0
5.818031987E0,1.609766841E0,-7.601968765E0,-4.867515564E0
5.837931101E0,1.410435081E0,-7.031136990E0,-4.737956524E0
5.857811882E0,1.227081895E0,-6.588200092E0,-4.263062477E0
5.877716935E0,9.547150731E-1,-5.726892471E0,-3.780711651E0
5.897590789E0,7.607095242E-1,-4.373580456E0,-3.333513498E0
5.917497455E0,7.862751484E-1,-2.818806410E0,-2.932719707E0
5.937403549E0,9.072456360E-1,-1.493789554E0,-2.444443464E0
5.957262195E0,8.870062232E-1,-4.725640118E-1,-1.935994387E0
5.977168289E0,8.475260139E-1,3.333513737E-1,-1.608168960E0
5.997040320E0,9.184306264E-1,7.682327628E-1,-1.287334085E0
6.016931882E0,8.806148171E-1,9.660332203E-1,-9.653674364E-1
6.036830320E0,7.979927063E-1,1.024088383E0,-7.324808836E-1
6.056701518E0,7.041856050E-1,8.258218765E-1,-5.016582012E-1
6.076600007E0,5.816172361E-1,5.209655166E-1,-2.735651433E-1
6.096508289E0,4.461994767E-1,3.946022689E-1,-9.340762347E-2
6.116383080E0,2.894770801E-1,5.199003220E-1,5.372769013E-2
6.136255216E0,1.493323594E-1,6.344794035E-1,1.208373681E-1
6.156146518E0,5.286218971E-2,4.106473327E-1,1.640458852E-1
6.176055372E0,-1.857500151E-2,-4.061201122E-3,1.053914949E-1
6.195919330E0,-4.726971500E-3,-3.147763610E-1,2.117150649E-2
6.215835685E0,5.392742157E-2,-4.272916019E-1,-1.078548469E-2
6.235713289E0,1.055912226E-1,-3.425389826E-1,6.790860556E-3
6.255596987E0,5.392742157E-2,-1.698380858E-1,4.946675897E-2
6.275501726E0,-4.041227698E-2,6.151720881E-2,-6.657706108E-4
6.295384903E0,-1.225017980E-1,1.233007237E-1,-1.078548469E-2
6.315255216E0,-2.184393406E-1,-5.845466256E-2,3.129122034E-2
6.335155893E0,-2.535920441E-1,-2.620473206E-1,-2.263620263E-3
6.355030164E0,-2.541246414E-1,-3.894092441E-1,-5.452661589E-2
6.374940424E0,-2.712349594E-1,-4.117791355E-1,-1.029947177E-1
6.394824018E0,-2.781589627E-1,-3.313540518E-1,-1.462032348E-1
6.414708966E0,-2.519941926E-1,-3.041240275E-1,-1.419423074E-1
6.434648966E0,-2.611152530E-1,-3.702350557E-1,-1.077882648E-1
6.454512560E0,-2.909417748E-1,-4.139096141E-1,-8.062482625E-2
6.474436830E0,-3.127790391E-1,-3.830178380E-1,-5.505923182E-2
6.494284903E0,-3.202356696E-1,-3.654415011E-1,-3.901416063E-2
6.514171778E0,-2.978657782E-1,-3.910070956E-1,-3.102491237E-2
6.534082351E0,-2.957353294E-1,-3.787569106E-1,-4.061200842E-2
6.553957195E0,-2.872134447E-1,-3.334845006E-1,-5.932016298E-2
6.573863810E0,-2.669740319E-1,-3.318866491E-1,-7.423342764E-2
6.593722560E0,-2.317547649E-1,-3.201025128E-1,-9.873378277E-2
6.613604174E0,-1.928737611E-1,-1.922079772E-1,-1.093861163E-1
6.633513132E0,-1.597849578E-1,-6.191667169E-3,-6.304848194E-2
6.653464851E0,-1.363498271E-1,8.708280325E-2,-2.356828004E-2
6.673301257E0,-1.155777797E-1,6.844121963E-2,-5.459319334E-3
6.693191153E0,-1.091863886E-1,4.340824485E-2,-1.331541280E-4
6.713099955E0,-1.011971384E-1,7.216953486E-2,1.371487509E-2
6.732946935E0,-9.853405505E-2,1.324217767E-1,3.235645220E-2
6.752868289E0,-9.001219273E-2,1.489328891E-1,4.087831825E-2
6.772726257E0,-8.521863818E-2,1.238333359E-1,6.810833514E-2
6.792630528E0,-6.810833514E-2,1.179745570E-1,9.846747667E-2
6.812554695E0,-5.372769013E-2,1.505307406E-1,1.362832487E-1
6.832464955E0,-3.774919361E-2,2.294245660E-1,1.384137124E-1
6.852293028E0,-1.165098604E-2,3.280251920E-1,1.384137124E-1
6.872172976E0,2.090519853E-2,4.122451842E-1,1.667089611E-1
6.892089070E0,4.700340703E-2,4.649742246E-1,1.651111245E-1
6.911947976E0,5.446003750E-2,4.527240396E-1,1.581871063E-1
6.931856466E0,4.593817517E-2,3.892760873E-1,1.523283273E-1
6.951773185E0,4.966649041E-2,3.173728585E-1,1.581871063E-1
6.971670476E0,5.446003750E-2,2.842840552E-1,1.587197185E-1
6.991549018E0,4.753602296E-2,2.730991244E-1,1.635132730E-1
7.011444330E0,3.688369319E-2,2.741643488E-1,1.624480337E-1
7.031315424E0,4.114462435E-2,2.528596818E-1,1.629806459E-1
7.051185268E0,4.061200842E-2,1.899443567E-1,1.544587910E-1
7.071109747E0,2.623136342E-2,1.291595101E-1,1.486000121E-1
7.090979174E0,-1.531272428E-3,8.868064731E-2,1.486000121E-1
7.110876414E0,-3.508611396E-2,1.244991086E-2,1.362832487E-1
7.130765997E0,-7.183665037E-2,-9.307473898E-2,1.229678392E-1
7.150649799E0,-1.320888996E-1,-1.788925678E-1,1.298918575E-1
7.170545060E0,-2.035260797E-1,-2.428731322E-1,1.384137124E-1
7.190484903E0,-2.952027023E-1,-3.430716097E-1,1.608501822E-1
7.210302872E0,-4.668383598E-1,-4.757596850E-1,1.885462403E-1
7.230211570E0,-6.640396118E-1,-5.258922577E-1,2.850164175E-1
7.250102455E0,-8.900021911E-1,-1.826208830E-1,4.539889991E-1
7.269972716E0,-1.063235760E0,7.490585446E-1,7.290188670E-1
7.289859695E0,-1.098987579E0,2.278799772E0,1.200184703E0
7.309764695E0,-1.129346728E0,4.095221996E0,1.748646617E0
7.329644070E0,-1.269491434E0,5.709715366E0,2.271010160E0
7.349523914E0,-1.410768032E0,6.999579430E0,2.745371819E0
7.369425372E0,-1.673547626E0,8.052229881E0,3.296496630E0
7.389342976E0,-2.130865574E0,9.092096329E0,3.811869860E0
7.409221726E0,-2.846635580E0,1.001099300E1,4.181771755E0
7.429108341E0,-3.767129898E0,1.037343884E1,4.381103516E0
7.448994018E0,-4.987753868E0,1.020127106E1,4.267589569E0
7.468870320E0,-6.762099266E0,9.651743889E0,4.214860916E0
7.488771362E0,-8.573727608E0,8.356553078E0,3.972320557E0
7.508669903E0,-1.015619755E1,4.996009350E0,3.484110832E0
7.528533653E0,-1.024627686E1,1.113101959E0,3.780445337E0
7.548457351E0,-6.569159031E0,8.015878499E-2,4.792083740E0
7.568350685E0,-4.294886291E-1,-3.206351399E-1,3.869991541E0
7.588232768E0,3.152224302E0,-4.021920562E-1,-1.900841713E0
7.608117403E0,4.087632179E0,-3.094368696E0,-5.209122658E0
7.628013445E0,3.895224333E0,-6.643126011E0,-3.340970278E0
7.647891205E0,3.725785732E0,-5.993400574E0,-3.183182478E0
7.667768237E0,3.659142017E0,-4.559064388E0,-3.637304783E0
7.687688862E0,3.460875511E0,-4.979098797E0,-3.402820349E0
7.707555841E0,3.095234394E0,-5.595202923E0,-3.937434196E0
