"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.820209746E0,7.736945152E-2,7.457733154E-2,-1.441575289E-1
3.840096934E0,2.330701351E-1,-1.657037735E-1,-1.333038807E-1
3.859954017E0,3.854117393E-1,-2.167406082E-1,-4.686927795E-2
3.879858548E0,3.173012733E-1,-6.521129608E-2,5.929744244E-2
3.899755006E0,1.212470531E-1,1.064252853E-1,5.165946484E-2
3.919676777E0,-4.075527191E-2,-1.043882370E-1,1.610842943E-1
3.939574173E0,-9.302425385E-2,-3.070507050E-1,3.533314466E-1
3.959421777E0,-1.328506470E-1,8.071708679E-2,2.380837202E-1
3.979305006E0,-1.116409302E-1,3.787746429E-1,-4.162037373E-2
3.999222038E0,-6.069469452E-2,2.468748093E-1,8.484601974E-3
4.019112142E0,-3.348164558E-1,2.965383530E-1,1.731345654E-1
4.038970840E0,-8.481333256E-1,6.211748123E-1,1.610363722E-1
4.058883340E0,-1.290128231E0,7.626018524E-1,3.652892113E-1
4.078744746E0,-1.159358144E0,4.724512100E-1,6.847662926E-1
4.098655215E0,-6.758430004E-1,2.334232330E-1,7.613918781E-1
4.118562923E0,-2.345802784E-1,1.403522491E-1,7.341127396E-1
4.138430527E0,1.374776363E-1,-7.358551025E-3,6.709629297E-1
4.158318340E0,7.681739330E-1,-4.584836960E-1,6.933263540E-1
4.178221100E0,1.780445337E0,-9.085073471E-1,7.368050814E-1
4.198107298E0,2.765073538E0,-1.219552517E0,6.881989241E-1
4.217986986E0,3.464746237E0,-1.317468643E0,7.841415405E-1
4.237886204E0,4.121425629E0,-1.763962269E0,8.215212822E-1
4.257780579E0,4.728253365E0,-2.190274715E0,8.164325953E-1
4.277678913E0,5.203254223E0,-2.369713306E0,3.691318035E-1
4.297563340E0,5.796787262E0,-2.634836197E0,-3.966829777E-1
4.317447142E0,5.893212318E0,-2.529179573E0,-1.086408257E0
4.337369329E0,5.185238361E0,-1.816421986E0,-1.810235500E0
4.357258496E0,4.140293121E0,-1.911521435E0,-2.585205793E0
4.377147142E0,3.675829887E0,-2.360395432E0,-2.641057730E0
4.397041725E0,3.855258942E0,-2.171450615E0,-2.331188679E0
4.416896309E0,4.325456619E0,-1.797820568E0,-2.322701693E0
4.436814017E0,4.552825928E0,-1.145174026E0,-2.448949337E0
4.456667142E0,3.781997681E0,-2.930860519E-1,-2.767868042E0
4.476578600E0,2.035543919E0,4.436721802E-1,-3.649471760E0
4.496468236E0,-6.903266907E-2,6.564488411E-1,-3.848383665E0
4.516380059E0,-3.430074215E0,8.758339882E-1,-2.843187571E0
4.536273079E0,-6.008900642E0,1.128986359E0,-2.631125450E-1
4.556162871E0,-7.899192810E0,3.131502628E0,2.427586555E0
4.576054642E0,-9.326965332E0,5.009306908E0,3.620250463E0
4.595933756E0,-9.938030243E0,6.812195301E0,4.466665745E0
4.615817611E0,-9.681265831E0,1.192211342E1,5.698789120E0
4.635710215E0,-7.067674160E0,1.879606819E1,6.327775002E0
4.655652246E0,-2.071999550E0,2.119709587E1,5.821830750E0
4.675551465E0,2.163611412E0,2.442445374E1,5.233828545E0
4.695374277E0,5.923462868E0,3.094440079E1,1.917018533E0
4.715251777E0,1.039004612E1,3.149203682E1,-4.051845074E0
4.735168496E0,1.603667068E1,2.754684067E1,-7.689233303E0
4.755042611E0,1.948688507E1,2.348581696E1,-1.273009968E1
4.774968913E0,1.497083759E1,1.752142906E1,-2.349412727E1
4.794833444E0,7.974578857E0,8.911780357E0,-2.981828880E1
4.814728392E0,5.748588562E0,-2.316708088E0,-2.903529167E1
4.834618184E0,9.839396477E0,-2.289845085E1,-4.309706879E1
4.854534381E0,1.643960571E1,-4.033469391E1,-4.561153412E1
4.874383079E0,8.692422867E0,-4.304174042E1,-3.170890045E1
4.894287090E0,-1.303540802E1,-3.567017365E1,-2.549182129E1
4.914195163E0,-1.581517029E1,-3.774087906E1,-1.751680756E1
4.934076413E0,-5.944283485E0,-3.833926010E1,-1.054771614E1
4.953958496E0,-1.047940254E0,-4.216028595E1,-7.692459106E0
4.973855111E0,2.511540413E0,-3.797740173E1,-2.784753323E0
4.993734173E0,-8.586597443E-1,-3.365488052E1,1.112275362E0
5.013664590E0,-4.875258446E0,-2.953209686E1,5.621335506E0
5.033583027E0,-7.370979309E0,-2.345039368E1,1.040988922E1
5.053399434E0,-7.398939133E0,-1.793399048E1,1.052397728E1
5.073290892E0,-2.865454197E0,-1.600261688E1,9.948635101E0
5.093215371E0,-3.102282763E0,-1.231167412E1,1.061350441E1
5.113088704E0,-3.720372677E0,-7.214807510E0,8.801074982E0
5.132991204E0,-3.008294106E-1,-4.559861660E0,4.788040638E0
5.152855371E0,2.389242172E0,-2.111232996E0,2.158310890E0
5.172764173E0,2.401159286E0,8.120460510E-1,1.553237200E0
5.192632454E0,2.782591820E0,2.038994312E0,6.252968311E-1
5.212534121E0,1.838616371E0,1.524854660E0,-1.355022192E0
5.232410579E0,-5.142579079E-1,3.173359871E0,-2.851497173E0
5.252327663E0,-2.007096529E0,4.620755196E0,-3.478454828E0
5.272226725E0,-2.096863508E0,4.973197937E0,-1.918816328E0
5.292106465E0,-2.118378639E0,4.810556412E0,-1.949001551E-1
5.311998600E0,-2.737735271E0,3.485261917E0,-1.124557018E0
5.331871100E0,-3.751197815E0,3.149666786E0,-1.713438749E0
5.351771256E0,-3.752748251E0,3.347166061E0,-3.178941011E-1
5.371679902E0,-3.891432285E0,3.183386803E0,1.496252894E0
5.391561204E0,-4.185343742E0,2.295029640E0,1.525452137E0
5.411452559E0,-4.772150993E0,1.568572044E0,1.227788925E0
5.431349225E0,-4.805069923E0,1.021121025E0,1.881204486E0
5.451245788E0,-2.293121815E0,6.108245850E-1,2.282745600E0
5.471120892E0,-8.613712788E-1,9.813051224E-1,9.389207363E-1
5.491016777E0,-1.013540745E0,1.695303917E0,-6.421883106E-1
5.510895215E0,-1.690500617E0,1.419956207E0,-1.055341482E0
5.530769381E0,-2.097335815E0,7.746410370E-1,-3.508698940E-1
5.550689902E0,-2.167691708E0,4.943809509E-1,3.213523626E-1
5.570567871E0,-1.409369826E0,5.398111343E-1,1.046544313E-1
5.590462194E0,-4.528124332E-1,6.647891998E-1,-1.541653872E-1
5.610357559E0,-3.265240192E-1,5.791215897E-1,-2.563619614E-2
5.630246152E0,-6.424951553E-1,3.588056564E-1,2.213094234E-1
5.650142402E0,-6.270012856E-1,2.143249512E-1,3.567752838E-1
5.670036621E0,-2.671525478E-1,4.027843475E-2,2.170795202E-1
5.689903548E0,-1.559214592E-1,2.175874710E-1,5.906629562E-2
5.709809798E0,-3.360052109E-1,6.178445816E-1,-1.920183897E-1
5.729706309E0,-3.886001110E-1,4.891395569E-1,-1.991605759E-1
5.749600892E0,-1.983344555E-1,1.032142639E-1,1.137299538E-1
5.769513704E0,-1.137299538E-1,-6.953144073E-2,3.225135803E-2
5.789350371E0,-1.727645397E-1,8.949184418E-2,-2.671239376E-1
5.809270892E0,-6.155824661E-2,2.574205399E-1,-1.998860836E-1
5.829161100E0,1.025145054E-1,1.641082764E-1,8.324444294E-2
5.849021569E0,1.720049381E-1,-3.195571899E-2,3.352526426E-1
5.868912454E0,1.094510555E-1,6.777858734E-2,2.031999826E-1
5.888823600E0,1.272547245E-1,3.687362671E-1,-1.093434095E-1
5.908727350E0,9.024000168E-2,2.660140991E-1,-9.571075439E-2
5.928598184E0,1.140058041E-1,-1.059989929E-1,2.213780880E-1
5.948532194E0,1.354267597E-1,-1.739463806E-1,2.897619009E-1
5.968386725E0,1.030817032E-1,1.489028931E-1,3.801107407E-3
5.988290579E0,3.537106514E-2,2.343378067E-1,-1.079679728E-1
6.008177767E0,2.319407463E-2,-6.291389465E-3,1.750186682E-1
6.028065371E0,-5.439186096E-2,-1.635341644E-1,2.394402027E-1
6.047937506E0,-1.043827534E-1,-1.047334671E-1,3.401839733E-2
6.067822871E0,6.139206886E-2,-1.339435577E-2,6.574678421E-2
6.087706881E0,3.082661629E-1,3.318786621E-4,1.320922375E-1
6.107614590E0,3.481183052E-1,1.467924118E-1,2.485215664E-2
6.127513392E0,3.330838680E-1,2.487659454E-1,-1.754355431E-2
6.147404850E0,3.551886082E-1,4.526710510E-2,2.920424938E-1
6.167282350E0,5.755918026E-1,-2.601795197E-1,6.396696568E-1
6.187159069E0,1.013523579E0,-5.140323639E-1,7.933399677E-1
6.207066829E0,1.412689924E0,-8.742504120E-1,8.409070969E-1
6.226935944E0,2.187088251E0,-1.694295406E0,7.595087290E-1
6.246856673E0,3.308472872E0,-2.559979916E0,5.668318272E-1
6.266719381E0,4.635050774E0,-2.959838390E0,-3.976309299E-2
6.286624694E0,5.435378075E0,-3.621414661E0,-1.187051535E0
6.306540319E0,5.428289413E0,-4.049774647E0,-1.986301899E0
6.326435215E0,4.834934235E0,-4.110918999E0,-1.758499265E0
6.346330788E0,3.671782970E0,-3.491742134E0,-1.046694756E0
6.366218652E0,2.910994053E0,-2.631886005E0,-4.994034767E-1
6.386093444E0,3.201210499E0,-1.705326557E0,-1.850669384E-1
6.405988600E0,2.927601337E0,-4.502434731E-1,-8.968421221E-1
6.425852246E0,2.279586315E0,8.674192429E-2,-2.260400772E0
6.445750111E0,1.004867554E0,-1.648402214E-1,-1.657927632E0
6.465674277E0,-8.959879875E-1,-6.548433304E-1,1.451400280E0
6.485575892E0,-1.664927483E0,1.503462791E-1,4.503356934E0
6.505433548E0,-2.284888268E0,3.021573067E0,5.761490345E0
6.525332402E0,-4.208353996E0,8.226170540E0,6.639787197E0
6.545208027E0,-5.284901619E0,1.313647842E1,7.937846661E0
6.565086569E0,-3.165177345E0,1.578785229E1,9.121817589E0
6.584998913E0,1.953341484E0,1.679730988E1,9.580530167E0
6.604900788E0,7.586565018E0,1.926804352E1,9.304997444E0
6.624788496E0,1.146274567E1,2.290206146E1,7.783016205E0
6.644645944E0,1.384708214E1,2.417773628E1,5.557767868E0
