"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
8.806309139E1,-3.737763643E0,6.646859169E0,6.320451736E0
8.808295061E1,-3.900252104E0,5.957748413E0,6.667222023E0
8.810283441E1,-3.219502687E0,5.495647430E0,7.868083954E0
8.812275045E1,-1.866027117E0,4.874702930E0,7.424572945E0
8.814263457E1,-1.436156511E0,4.436680794E0,5.347708702E0
8.816255379E1,-1.722152352E0,3.947258949E0,4.629054070E0
8.818242785E1,-2.346135616E0,3.892958641E0,5.792686462E0
8.820230488E1,-2.511348248E0,4.019193172E0,6.638645172E0
8.822218441E1,-1.648666859E0,3.709003448E0,6.120482445E0
8.824210321E1,-9.494616985E-1,3.702791691E0,5.292951107E0
8.826196962E1,-9.831311703E-1,4.210914135E0,4.753820896E0
8.828186045E1,-1.324704409E0,4.739294052E0,4.719747543E0
8.830174264E1,-1.371096849E0,4.694931030E0,5.026226997E0
8.832162504E1,-1.371985674E0,4.378428459E0,5.162464142E0
8.834153821E1,-1.652852535E0,4.433327198E0,5.328829765E0
8.836141436E1,-1.900620461E0,4.755077839E0,5.502635002E0
8.838133858E1,-1.447004795E0,4.822522640E0,5.625557899E0
8.840121936E1,-6.875948906E-1,4.534864426E0,5.657430649E0
8.842111650E1,-3.007688522E-1,4.399811268E0,5.492544174E0
8.844098905E1,-3.398828506E-1,4.167365551E0,5.300047874E0
8.846089957E1,-4.056034088E-1,3.856461525E0,5.122346401E0
8.848078749E1,-2.009146214E-1,3.725259781E0,4.822701454E0
8.850070868E1,1.494829655E-1,3.652094841E0,4.723609924E0
8.852060066E1,4.378848076E-1,3.511250496E0,4.781291962E0
8.854047457E1,6.736567020E-1,3.119258881E0,4.700241089E0
8.856035118E1,6.532411575E-1,2.912365437E0,4.733869553E0
8.858022165E1,2.757787704E-1,3.016596794E0,4.866617203E0
8.860011587E1,1.145942211E-1,3.157387257E0,4.780753613E0
8.861998821E1,1.865561008E-1,3.014263630E0,4.624680996E0
8.863991467E1,4.165947437E-1,2.736669540E0,4.756943226E0
8.865979775E1,7.071738243E-1,2.775130749E0,4.963969231E0
8.867969040E1,6.724169254E-1,2.850995064E0,4.873198986E0
8.869958488E1,5.673294067E-1,2.785300732E0,4.796557903E0
8.871948019E1,6.393318176E-1,2.702913284E0,4.871866226E0
8.873936077E1,9.266996384E-1,2.574988365E0,4.748520374E0
8.875922290E1,1.179405212E0,2.470256329E0,4.575656891E0
8.877913134E1,1.050766706E0,2.468464851E0,4.550389767E0
8.879902040E1,9.298639297E-1,2.447810173E0,4.580541611E0
8.881889743E1,9.572756290E-1,2.321494579E0,4.556392670E0
8.883880368E1,1.090054989E0,2.265097141E0,4.554974556E0
8.885870978E1,1.087578297E0,2.272813797E0,4.546905518E0
8.887858842E1,9.931261539E-1,2.301564693E0,4.427185535E0
8.889847811E1,7.826719284E-1,2.209564686E0,4.250100613E0
8.891836863E1,6.164197922E-1,2.203892231E0,4.236279488E0
8.893825733E1,4.347915649E-1,2.223232746E0,4.124148369E0
8.895812217E1,3.463513851E-1,2.315392494E0,3.951745510E0
8.897802644E1,4.652082920E-1,2.350873470E0,3.748875141E0
8.899792665E1,6.267571449E-1,2.211201191E0,3.846247196E0
8.901778785E1,6.465044022E-1,2.039049149E0,3.914749622E0
8.903770561E1,6.220438480E-1,2.109002113E0,3.517682076E0
8.905760571E1,5.861182213E-1,2.284301281E0,3.213190556E0
8.907748545E1,4.185414314E-1,2.381540775E0,3.398410320E0
8.909738405E1,-1.916255951E-1,2.428937912E0,3.617716074E0
8.911727248E1,-1.012177467E0,2.509579659E0,3.492768288E0
8.913717144E1,-1.741889954E0,2.794188023E0,3.433431149E0
8.915706092E1,-2.139654160E0,3.085600853E0,3.581789494E0
8.917693733E1,-2.309610844E0,3.413627148E0,3.879091978E0
8.919683400E1,-2.614056110E0,3.543232918E0,3.668076754E0
8.921673098E1,-3.236635447E0,4.087608814E0,3.438034058E0
8.923662722E1,-3.800582409E0,4.490291119E0,3.933087826E0
8.925650827E1,-4.098815441E0,4.766503811E0,4.946937084E0
8.927644472E1,-4.136213303E0,5.220453262E0,5.867970467E0
8.929625519E1,-3.808853865E0,5.835304260E0,6.425232410E0
8.931614571E1,-3.485349655E0,6.223665714E0,7.168815136E0
8.933608176E1,-3.406208515E0,6.775271893E0,7.809104919E0
8.935594816E1,-4.448202610E0,8.296186447E0,6.875410080E0
8.937582848E1,-6.601454735E0,9.234025002E0,4.177751064E0
8.939572222E1,-7.856047630E0,9.509412766E0,1.698931217E0
8.941562988E1,-8.694864273E0,9.903571129E0,-2.947711945E-1
8.943548691E1,-9.194696426E0,9.823231697E0,-2.722675800E0
8.945542790E1,-8.428078651E0,8.300987244E0,-4.951310158E0
8.947527233E1,-6.347756863E0,4.600393772E0,-7.281140327E0
8.949519483E1,-4.675858498E0,-6.627032757E-1,-1.019837189E1
8.951509608E1,-5.981644154E0,-1.021041489E1,-1.171389198E1
8.953495874E1,-1.097201633E1,-2.380986214E1,-5.211015701E0
8.955485660E1,-1.473580170E1,-3.630985641E1,3.057765007E0
8.957473441E1,-1.075680161E1,-4.088541794E1,5.230469704E0
8.959464103E1,-2.465245247E0,-3.390928268E1,-1.887841702E0
8.961452394E1,2.914254189E0,-1.543231201E1,-6.521129608E0
8.963443738E1,-4.231537819E0,-6.329779625E0,3.570775986E-1
8.965431066E1,-3.319254398E0,-1.301392937E1,-2.260551453E-1
8.967419431E1,5.128219128E-1,-1.495118618E1,-3.939134121E0
8.969407165E1,1.379892826E-1,-1.245538998E1,-2.801491261E0
8.971394780E1,-1.482166409E0,-8.869162560E0,7.109069824E-1
8.973385915E1,-4.828511715E0,-7.837286949E0,1.201091766E0
8.975375139E1,-6.578659534E0,-5.056721687E0,1.440981865E0
8.977362806E1,-6.424626350E0,-1.806975245E0,1.486388206E0
8.979352446E1,-6.345434189E0,-4.464169741E-1,7.957029343E-2
8.981346087E1,-6.222852230E0,1.180486441E0,-1.844037056E0
8.983333233E1,-5.680261612E0,2.371218204E0,-2.415747643E0
8.985318837E1,-5.188448429E0,2.965543270E0,-2.191700935E0
8.987310040E1,-4.769829750E0,3.423340321E0,-1.528660536E0
8.989297056E1,-3.828950167E0,4.233469963E0,2.402954102E-1
8.991288624E1,-2.580567122E0,4.468681335E0,2.429360390E0
8.993274269E1,-1.870337486E0,4.531465530E0,3.538494825E0
8.995264780E1,-2.389208317E0,4.416980267E0,3.922153473E0
8.997255811E1,-2.913955212E0,4.700046062E0,4.272503853E0
8.999248098E1,-2.951930285E0,4.557988167E0,4.647789001E0
9.001231993E1,-8.156135082E-1,4.245360851E0,5.329528332E0
9.003222379E1,7.289738655E-1,4.423297882E0,5.826231003E0
9.005211181E1,1.055517197E-1,4.657031536E0,5.094681263E0
9.007199233E1,-1.114413023E0,4.993654728E0,4.289180756E0
9.009185629E1,-2.233201504E0,4.625144482E0,3.871242285E0
9.011175754E1,-2.477695704E0,4.164195538E0,4.050814629E0
9.013165202E1,-1.600672722E0,3.335886955E0,3.638000727E0
9.015154962E1,-7.443125248E-1,2.806316376E0,2.250254154E0
9.017147004E1,-3.125853539E-1,2.222313881E0,1.367855549E0
9.019135342E1,-2.643530369E-1,1.808841228E0,1.832104921E0
9.021120853E1,-6.367933750E-1,1.122093201E0,2.563212156E0
9.023111124E1,-9.117114544E-1,6.993141174E-1,2.622745991E0
9.025098321E1,-9.480469227E-1,1.014358044E0,2.329464912E0
9.027086931E1,-5.853753090E-1,1.067245960E0,1.826600075E0
9.029076759E1,-4.074113369E-1,1.070913792E0,2.069619894E0
9.031065717E1,-1.186776161E-1,1.187215328E0,2.152946949E0
9.033056676E1,-2.038469315E-1,1.658362389E0,1.857460856E0
9.035046124E1,-5.542404652E-1,1.818757534E0,1.814801693E0
9.037036426E1,-7.088787556E-1,1.841910362E0,2.144013405E0
9.039024676E1,-4.151308537E-1,2.058185101E0,2.284302711E0
9.041011712E1,-3.865337372E-2,2.300029755E0,2.318768501E0
9.043002525E1,2.111768723E-2,2.127218723E0,2.190584898E0
9.044991650E1,4.993677139E-3,1.927704811E0,2.386820078E0
9.046980884E1,1.614584923E-1,1.816238880E0,2.577786446E0
9.048970280E1,7.632303238E-2,1.569079399E0,2.618212223E0
9.050959603E1,1.392393112E-1,1.493949890E0,2.691964149E0
9.052947936E1,5.879333019E-1,1.206181049E0,2.579628468E0
9.054939103E1,1.153147936E0,8.730802536E-1,2.521049738E0
9.056926051E1,1.189104319E0,9.035496712E-1,2.423389196E0
9.058912066E1,5.954864025E-1,1.283368111E0,2.133103848E0
9.060903629E1,3.145174980E-1,1.346034527E0,1.803733349E0
9.062892426E1,1.687119007E-1,1.188971519E0,1.714478731E0
9.064879426E1,-2.249174118E-1,1.180846214E0,1.850318670E0
9.066868150E1,-3.819377422E-1,1.299657822E0,1.771685958E0
9.068859077E1,-8.222770691E-2,1.308679581E0,1.636379242E0
9.070851603E1,2.215080261E-1,1.159158707E0,1.789396167E0
9.072841337E1,3.311638832E-1,9.841132164E-1,1.869344711E0
9.074827530E1,1.775813103E-1,1.000883102E0,1.806461096E0
9.076814045E1,-1.738250256E-1,1.110514641E0,1.759341240E0
9.078803207E1,-3.477883339E-1,1.110843182E0,1.782232523E0
9.080794884E1,-4.321506023E-1,9.112806320E-1,1.907004952E0
9.082784030E1,-4.275712967E-1,8.813223839E-1,1.871512413E0
9.084770525E1,-6.257987022E-1,1.231589794E0,1.639625072E0
9.086759103E1,-1.086940050E0,1.728765011E0,1.702189445E0
9.088747848E1,-1.601757526E0,1.790358067E0,2.047032356E0
9.090740176E1,-1.688698769E0,1.754693031E0,2.258549929E0
9.092726681E1,-1.462505579E0,1.853828907E0,2.166027069E0
9.094716900E1,-1.375557423E0,2.022988319E0,2.111253500E0
9.096705988E1,-1.137453794E0,2.052695751E0,2.061642647E0
9.098694275E1,-8.095176220E-1,1.960926533E0,2.070761442E0
9.100681764E1,-5.019493103E-1,1.924763680E0,2.055982590E0
9.102671582E1,-4.485516548E-1,2.000084877E0,1.929507256E0
9.104662571E1,-5.828945637E-1,2.017778873E0,2.011987686E0
9.106652624E1,-8.166968822E-1,1.886782169E0,2.430683374E0
9.108642431E1,-9.623184204E-1,1.746812820E0,2.692816973E0
9.110629353E1,-1.222315073E0,2.105618477E0,2.434422016E0
9.112616525E1,-1.538273335E0,2.574169159E0,2.113223553E0
9.114608238E1,-1.710080385E0,2.827710152E0,2.372735739E0
9.116598676E1,-1.720620394E0,2.738541603E0,2.433374405E0
9.118585415E1,-1.479997635E0,2.458960533E0,2.247802496E0
9.120574795E1,-1.147153854E0,2.195017815E0,2.084988117E0
9.122562952E1,-9.218094349E-1,2.180605412E0,2.309610367E0
9.124553249E1,-8.324718475E-1,2.507529259E0,2.949254513E0
9.126542035E1,-5.255515575E-1,2.728701591E0,3.895394325E0
9.128532696E1,-3.955700397E-1,3.009336948E0,5.031072617E0
9.130517259E1,-1.282583714E0,3.927204132E0,6.124952316E0
9.132510124E1,-2.611714363E0,5.837317467E0,7.458748817E0
9.134497316E1,-3.935058594E0,7.708055496E0,8.097202301E0
9.136486530E1,-4.186679363E0,8.690309525E0,6.612920284E0
9.138473665E1,-5.401156902E0,9.565490723E0,5.015883446E0
9.140463769E1,-8.058599472E0,1.124260521E1,3.935775280E0
9.142455186E1,-8.402868271E0,1.147944355E1,1.275593281E0
9.144446681E1,-4.273084164E0,9.453243256E0,-3.721566916E0
9.146428592E1,-1.176085472E-1,6.715373516E0,-9.833938599E0
9.148419014E1,-8.134970665E-1,3.046379805E0,-1.608132744E1
9.150410717E1,-1.180318451E1,-4.742977142E0,-1.958702850E1
9.152396170E1,-2.489856339E1,-2.242015839E1,-1.730639458E1
9.154388066E1,-3.949857330E1,-5.539647293E1,2.438627243E0
9.156375420E1,-4.145665359E1,-5.460392761E1,2.148729706E1
9.158365556E1,-1.613607788E1,-9.543802261E0,-1.700246572E0
9.160354806E1,-1.614701271E1,1.969053745E-1,-1.701328278E1
9.162341655E1,-2.385981369E1,-7.338458061E0,-4.568799019E0
9.164342644E1,-9.368172646E0,-1.213976097E1,9.331965446E0
9.166319821E1,-5.003365040E0,-8.269778252E0,6.773336411E0
9.168311051E1,-1.153475952E1,-1.063756561E1,3.746644497E0
9.170299566E1,-1.381339455E1,-9.264380455E0,6.819314957E0
9.172286353E1,-1.651045990E1,-5.841224670E0,1.150461197E1
9.174277348E1,-1.547004318E1,5.376765728E-1,1.338559437E1
9.176267801E1,-1.186160088E1,3.667940378E0,1.186947727E1
9.178258384E1,-8.688880920E0,4.328550339E0,1.019323254E1
9.180246946E1,-5.319944382E0,4.404540062E0,1.087116241E1
9.182231160E1,-1.518021822E0,5.525168419E0,1.157234383E1
9.184223967E1,8.293044567E-1,8.384919167E0,1.133076477E1
9.186211519E1,1.958901644E0,1.062248707E1,1.151427174E1
9.188200816E1,3.859200239E0,9.919503212E0,1.228096008E1
9.190189811E1,6.773427010E0,9.470792770E0,1.295436478E1
9.192176545E1,7.280853748E0,1.043106747E1,1.243301105E1
9.194167722E1,5.391327858E0,1.145685482E1,1.139662743E1
9.196157139E1,4.109151840E0,1.209233189E1,1.082423592E1
9.198146103E1,4.272815704E0,1.321323013E1,1.139573956E1
9.200136759E1,4.032029629E0,1.354050350E1,1.207138252E1
9.202123858E1,3.739429712E0,1.299226189E1,1.139320374E1
9.204114426E1,3.536722660E0,1.304705143E1,1.007012653E1
9.206103228E1,2.666647434E0,1.284674740E1,9.100813866E0
9.208090858E1,2.223728657E0,1.246945953E1,9.267647743E0
9.210077473E1,2.752229214E0,1.196162510E1,9.884272575E0
9.212066384E1,2.884042263E0,1.126616192E1,9.603143692E0
9.214055806E1,2.484289885E0,1.079250526E1,9.425071716E0
9.216048368E1,2.111645699E0,1.107090569E1,9.510483742E0
9.218035571E1,2.145131588E0,1.096161175E1,9.124211311E0
9.220025519E1,2.727385283E0,1.086961842E1,8.178598404E0
9.222012483E1,3.127521515E0,1.130364704E1,7.130481243E0
9.224006722E1,3.012220621E0,1.163325787E1,6.605793476E0
9.225990462E1,2.637849092E0,1.163424683E1,6.660829067E0
9.227980035E1,2.249491692E0,1.144458389E1,7.427098274E0
9.229968691E1,2.369729280E0,1.126148701E1,7.681345940E0
9.231957129E1,2.672742128E0,1.132833576E1,7.271558762E0
9.233948478E1,2.623173952E0,1.149614048E1,7.112163544E0
9.235934275E1,2.639013052E0,1.150057793E1,7.315273285E0
9.237926571E1,2.693226814E0,1.133337593E1,7.327753544E0
9.239914801E1,2.834206104E0,1.148800468E1,7.197916031E0
9.241906462E1,3.099130392E0,1.151758766E1,6.871582031E0
9.243894082E1,3.346558094E0,1.136444092E1,6.845423222E0
9.245881259E1,3.637860775E0,1.114818859E1,7.167614937E0
9.247870342E1,3.698355198E0,1.100197029E1,7.232523918E0
9.249860071E1,3.775696039E0,1.073718643E1,6.930752754E0
9.251853150E1,3.820340872E0,1.036112022E1,6.651231289E0
9.253838717E1,3.757277012E0,1.019036388E1,6.707368851E0
9.255827723E1,3.730035067E0,1.015181065E1,6.802208424E0
9.257816827E1,3.763405800E0,1.006389046E1,6.833209991E0
9.259807290E1,4.020330429E0,9.699295998E0,6.950291634E0
9.261794577E1,4.465387821E0,9.307518959E0,7.020791054E0
9.263782941E1,4.431848049E0,9.134275436E0,6.783685684E0
9.265773405E1,3.721116543E0,9.132592201E0,6.659762383E0
9.267762801E1,2.611969233E0,9.317098618E0,6.729584694E0
9.269750191E1,1.744751334E0,9.494523048E0,6.579422474E0
9.271741269E1,1.520541668E0,9.461870193E0,6.464109898E0
9.273727525E1,1.906910181E0,9.420821190E0,6.372028351E0
9.275718894E1,2.471853256E0,9.380626678E0,6.233083725E0
9.277706269E1,2.649710178E0,9.541165352E0,5.957644939E0
9.279694712E1,2.613252878E0,9.638679504E0,5.823655605E0
9.281683285E1,2.542899847E0,9.591913223E0,6.019228458E0
9.283671962E1,2.526118279E0,9.617974281E0,6.265667439E0
9.285663582E1,2.613066435E0,9.643546104E0,6.192933083E0
9.287655358E1,2.710129023E0,9.582690239E0,6.215978622E0
9.289645816E1,2.848635435E0,9.438808441E0,6.334394932E0
9.291629941E1,2.961982965E0,9.296752930E0,6.330282211E0
9.293619014E1,2.788023233E0,9.340922356E0,6.346156120E0
9.295609832E1,2.431870937E0,9.422733307E0,6.400696278E0
9.297598285E1,2.082767010E0,9.518647194E0,6.570532322E0
9.299585035E1,1.704933405E0,9.603493690E0,6.726774216E0
9.301573821E1,1.307085276E0,9.895298004E0,6.543452740E0
9.303564717E1,1.129350543E0,1.021629620E1,6.308568478E0
9.305554436E1,1.452663660E0,1.062127113E1,6.612762928E0
9.307543249E1,1.713798642E0,1.060257816E1,6.914920330E0
9.309531118E1,1.348772407E0,1.052565765E1,7.042186737E0
9.311521926E1,1.334859967E0,1.069844627E1,7.039554596E0
9.313510155E1,1.485106349E0,1.074903965E1,7.160738945E0
9.315500051E1,1.933640361E0,1.029031754E1,7.141094208E0
9.317488441E1,2.579509735E0,9.960920334E0,6.915921211E0
9.319474868E1,3.324736595E0,1.012252331E1,6.916116714E0
9.321466379E1,4.114125729E0,1.011962128E1,7.317068577E0
9.323457660E1,4.750082016E0,9.979938507E0,8.568069458E0
9.325445613E1,5.384832859E0,1.026167774E1,1.044484234E1
9.327431733E1,6.090900421E0,1.146735954E1,1.194994831E1
9.329419488E1,6.508487701E0,1.307876968E1,1.314427280E1
9.331411915E1,6.779612541E0,1.401791286E1,1.213405991E1
9.333400811E1,3.072658062E0,1.532552910E1,7.632842541E0
9.335389337E1,-1.784139633E0,1.737667656E1,2.605890512E0
9.337378092E1,-2.794148922E0,1.709660530E1,-4.365725517E-1
9.339364223E1,-3.968153477E0,1.435599613E1,-3.049475670E0
9.341355129E1,-6.410748482E0,1.174415398E1,-5.680930614E0
9.343345717E1,-1.020100212E1,7.779744625E0,-8.909962654E0
9.345340431E1,-1.669945145E1,-2.319486141E0,-1.067973518E1
9.347322212E1,-2.470111847E1,-1.776102829E1,-4.125065327E0
9.349314155E1,-2.910063362E1,-3.745101547E1,7.128002644E0
9.351299243E1,-2.634370422E1,-5.465578079E1,1.331863117E1
9.353290952E1,-9.549318314E0,-3.497800064E1,1.832222462E0
9.355279353E1,2.358634233E0,-4.470961571E0,-1.131630707E1
9.357264910E1,-1.427742577E1,2.751787186E0,-3.516793251E0
9.359261795E1,-1.530203152E1,-1.024217510E1,6.754184723E0
9.361247394E1,-7.036927223E0,-1.033356380E1,5.817626476E0
9.363236723E1,-8.050676346E0,-7.692204475E0,3.266533375E0
9.365222691E1,-8.328128815E0,-8.817703247E0,4.258570671E0
9.367213551E1,-9.386477470E0,-9.514150620E0,6.880039215E0
9.369200946E1,-8.617496490E0,-5.824182510E0,8.908804893E0
9.371189290E1,-6.021728516E0,-1.557096243E0,8.300173759E0
9.373178030E1,-4.438841343E0,-5.668401718E-3,6.228271484E0
9.375167639E1,-3.591452122E0,1.294500113E0,5.304568768E0
9.377157670E1,-1.894749880E0,3.483209848E0,4.615509510E0
9.379146556E1,-8.307480812E-2,5.433441162E0,4.119072914E0
9.381136551E1,1.522243261E0,6.749552727E0,5.882709503E0
9.383127030E1,3.541604280E0,6.824975967E0,8.200910568E0
9.385112124E1,4.422307968E0,6.076574326E0,8.000642776E0
9.387104374E1,3.919747353E0,6.089690208E0,6.973436356E0
9.389092556E1,2.412183762E0,7.807707787E0,7.390953064E0
9.391079400E1,3.606733084E-1,9.134298325E0,8.628756523E0
9.393070488E1,2.078194618E-1,9.329262733E0,9.353123665E0
9.395062045E1,1.712189555E0,8.794696808E0,8.516706467E0
9.397050686E1,1.620876193E0,8.719280243E0,6.801124096E0
9.399042962E1,2.812240124E-1,9.013386726E0,6.120168686E0
9.401028134E1,-6.203853488E-1,9.278239250E0,7.050137520E0
9.403015993E1,5.228567123E-2,9.430723190E0,8.351163864E0
9.405004472E1,7.153729200E-1,9.222346306E0,7.105545044E0
9.406994722E1,6.824380159E-1,8.879514694E0,4.379628181E0
9.408981665E1,5.585064888E-1,8.621225357E0,4.039768696E0
9.410968681E1,4.958161116E-1,8.490972519E0,5.742610931E0
9.412960207E1,3.852543831E-1,8.204318047E0,5.799730778E0
9.414948707E1,8.519737720E-1,7.768040657E0,3.920234203E0
9.416937801E1,1.460799098E0,7.301720142E0,3.470734596E0
9.418928405E1,1.557116389E0,7.156957150E0,4.668809414E0
9.420916629E1,1.128608108E0,7.110885620E0,5.153600216E0
9.422904998E1,4.696282148E-1,7.239910603E0,4.473472118E0
9.424893014E1,7.226455212E-2,7.371718407E0,3.825558186E0
9.426883467E1,3.670418262E-1,7.353264809E0,3.910692215E0
9.428870577E1,1.074075699E0,7.248131752E0,4.382928848E0
9.430861181E1,1.371786237E0,7.318548203E0,4.303304672E0
9.432848884E1,1.260065198E0,7.429110527E0,3.576400757E0
9.434840900E1,1.449333549E0,7.276439667E0,3.416852474E0
9.436830321E1,1.893703222E0,7.302217960E0,4.070812225E0
9.438818983E1,2.282584667E0,7.247107506E0,4.127195358E0
9.440806910E1,2.270529747E0,7.232331276E0,3.755325794E0
9.442793660E1,1.984633923E0,7.328351021E0,3.517786264E0
9.444786165E1,2.075232029E0,7.214354038E0,3.700094700E0
9.446772269E1,2.421409130E0,6.949794769E0,3.974988461E0
9.448763608E1,2.558110714E0,6.716889381E0,3.949057579E0
9.450753061E1,2.532297611E0,6.588636398E0,3.607968330E0
9.452744504E1,2.468301773E0,6.437112808E0,3.557169676E0
9.454727832E1,2.445693016E0,6.238101006E0,4.112173080E0
9.456717223E1,2.530326843E0,6.152160645E0,4.495499134E0
9.458708915E1,2.642178297E0,6.074975491E0,3.776555538E0
9.460697420E1,2.653997183E0,6.020773888E0,3.132336617E0
9.462684712E1,2.465139151E0,6.014264107E0,3.283720732E0
9.464673556E1,2.353490353E0,5.906233311E0,3.421718359E0
9.466665592E1,2.332031727E0,6.009255409E0,3.614794254E0
9.468656374E1,2.184271336E0,6.018296242E0,3.369736910E0
9.470645748E1,1.797204733E0,5.857761860E0,3.447949171E0
9.472631207E1,1.573115110E0,5.775443077E0,4.000250816E0
9.474621801E1,1.702996016E0,5.698471069E0,3.991960526E0
9.476610275E1,1.711673021E0,5.598128796E0,3.879444122E0
9.478595676E1,1.597845316E0,5.585753918E0,3.994734764E0
9.480588519E1,1.501178980E0,5.480083466E0,3.990273952E0
9.482577238E1,1.614839315E0,5.289918900E0,4.078613281E0
9.484566129E1,1.814153433E0,5.326390743E0,3.948918343E0
9.486554332E1,1.757258415E0,5.498929024E0,3.630832672E0
9.488542311E1,1.711215258E0,5.518823624E0,3.671454906E0
9.490532436E1,1.956493855E0,5.569807053E0,4.098404884E0
9.492522019E1,2.367904186E0,5.452837944E0,3.738316298E0
9.494510806E1,2.416603565E0,5.313599586E0,3.286364794E0
9.496497212E1,2.034148932E0,5.231769085E0,3.396349907E0
9.498488212E1,1.515983343E0,5.138008118E0,3.611398697E0
9.500475931E1,1.330789566E0,5.061698914E0,3.820429087E0
9.502466124E1,1.475331306E0,4.915722847E0,3.594768524E0
9.504454509E1,1.581724882E0,4.947321892E0,3.397564411E0
9.506445019E1,1.424974442E0,4.943910599E0,3.451305866E0
9.508431056E1,1.110846281E0,5.010905743E0,3.695197105E0
9.510421816E1,9.110047817E-1,5.142908573E0,3.855594158E0
9.512410348E1,8.890342712E-1,5.114482880E0,3.718592405E0
9.514401780E1,7.542457581E-1,4.990617275E0,3.572576761E0
9.516386863E1,5.666003227E-1,5.010412216E0,3.534570932E0
9.518378905E1,1.905086040E-1,5.128726959E0,3.509010077E0
9.520364577E1,-3.622033596E-1,5.358357430E0,3.635272980E0
9.522354717E1,-1.156624913E0,5.892785549E0,3.791456938E0
9.524348983E1,-1.780411243E0,5.973221302E0,3.631870747E0
9.526334769E1,-1.970440865E0,5.945385933E0,3.807796955E0
9.528320795E1,-1.876699924E0,6.368417263E0,4.266310692E0
9.530312045E1,-1.761162281E0,7.127485752E0,4.672123909E0
9.532299400E1,-1.708867311E0,7.894736767E0,5.330878258E0
9.534293061E1,-1.608888388E0,8.568038940E0,5.912837505E0
9.536279858E1,-8.555657864E-1,8.999471664E0,6.191560268E0
9.538269394E1,-2.435437441E-1,9.110665321E0,6.734552860E0
9.540261410E1,5.449872017E-1,8.812649727E0,7.828673363E0
9.542250160E1,1.314925194E0,8.451293945E0,8.513734818E0
9.544239728E1,4.164693356E-1,8.833126068E0,8.412128448E0
9.546226134E1,-1.728599906E0,1.018081665E1,8.901206970E0
9.548212082E1,-1.717093825E0,1.028314495E1,7.174885750E0
9.550201629E1,4.441568851E-1,7.983230114E0,3.682388783E0
9.552191535E1,1.280049324E0,5.479627609E0,-1.242553711E0
9.554182269E1,1.364155531E0,2.204817295E0,-7.085358620E0
9.556170077E1,-8.447167873E-1,-2.911592960E0,-9.801885605E0
9.558160738E1,-6.572887421E0,-1.241402054E1,-9.255540848E0
9.560146681E1,-1.047309303E1,-2.971570778E1,-5.457372665E0
9.562139144E1,-8.576100349E0,-4.404608917E1,1.051955700E0
9.564127014E1,-9.398016930E0,-2.770201683E1,4.537484169E0
9.566113535E1,-9.781929970E0,-1.014771080E1,-4.585820198E0
9.568105108E1,-2.068005371E1,-2.855484009E0,-1.079136562E1
9.570094759E1,-1.548208046E1,-6.056307793E0,-1.561939240E0
9.572082983E1,-6.569068432E0,-1.025708866E1,4.162830830E0
9.574071332E1,-2.775887012E0,-9.214496613E0,-2.799622059E0
9.576059754E1,-2.961973190E0,-7.371227264E0,-5.462908268E0
9.578049577E1,3.858685493E0,-7.832305431E0,-2.935783148E0
9.580043566E1,7.275217056E0,-7.413020611E0,1.767810345E0
9.582025457E1,4.300678253E0,-3.885765553E0,5.907694340E0
9.584015004E1,-2.261042595E-2,-1.307186484E0,6.324352741E0
9.586004316E1,-1.694187522E0,-2.215931416E-1,3.686715364E0
9.587993295E1,-1.660182476E0,2.364001036E0,2.062849045E0
9.589983066E1,-1.654891729E0,5.749221802E0,2.364180803E0
9.591972129E1,-1.908408761E0,7.229816437E0,3.312197447E0
9.593959504E1,-8.708028793E-1,5.737509251E0,4.305310249E0
9.595948920E1,1.485493660E0,4.297101974E0,4.206270695E0
9.597941587E1,2.190639496E0,5.128927231E0,4.204085350E0
9.599927884E1,-1.119511127E-1,6.475990295E0,4.813484669E0
9.601918030E1,-3.392112017E0,7.034828186E0,4.823974609E0
9.603905894E1,-5.239100933E0,6.887336731E0,5.340717793E0
9.605896103E1,-5.375044823E0,6.970113277E0,6.391381741E0
9.607886592E1,-5.142354965E0,6.989429474E0,6.101608753E0
9.609871967E1,-5.138186455E0,6.636335850E0,5.058200359E0
9.611863139E1,-4.479103088E0,6.104998589E0,4.527675629E0
9.613850202E1,-2.491845608E0,5.544266224E0,4.878918648E0
9.615843540E1,-6.790845394E-1,4.856401920E0,3.947683811E0
9.617833155E1,6.163809299E-1,4.708204746E0,2.526362419E0
9.619818066E1,1.232063770E0,4.648626328E0,2.050608635E0
9.621807571E1,1.621653318E0,4.466867447E0,2.162249804E0
9.623796717E1,1.908294439E0,4.398912430E0,2.317435265E0
9.625787207E1,1.590384245E0,4.275026798E0,2.162178755E0
9.627776530E1,8.859279156E-1,4.027506828E0,2.214204550E0
9.629764025E1,-1.193666458E-2,3.673033237E0,2.364751577E0
9.631754436E1,-7.929477692E-1,3.690550327E0,2.765532494E0
9.633742030E1,-1.081774473E0,4.149405003E0,2.793099165E0
9.635731998E1,-6.932494640E-1,4.285870075E0,2.304350138E0
9.637718613E1,-1.486158371E-2,4.045338154E0,1.996708274E0
9.639709608E1,3.044912815E-1,4.253856182E0,2.373183966E0
9.641697045E1,3.979947567E-1,4.692036629E0,2.619377613E0
